Date,Time,Timestamp_ms,Kite_ID,Commanded_Vel_rps,Actual_Vel_rps,Torque_Nm,Tension_N,Line_Length_m,Target_Enabled,Target_Length_m,Remote_Joy,Remote_Active,Pitch_deg,Pitch_Vel_dps,Yaw_deg,Yaw_Vel_dps,Roll_deg,Dive_Conf,AWW_Conf,AF_Conf,Kite_Pitch_deg,Kite_Roll_deg,Kite_IMU_Battery
2026-04-24,16:21:37,0,1,-7.9840,-0.4688,0.0356,1.0473,1.0809,0,1.0000,-998,1,20.4923,-5.0387,-3.0715,-49.6625,169.0551,0.000,0.000,0.536,92.8003,136.5347,63
2026-04-24,16:21:37,1,1,-7.9840,-0.5410,0.0237,0.6959,1.0855,0,1.0000,-998,1,20.4686,-2.4106,-5.1807,-52.7994,169.0828,0.000,0.000,0.568,93.0499,143.9816,63
2026-04-24,16:21:37,2,1,-7.9840,-0.4849,0.0308,0.9045,1.0887,0,1.0000,-998,1,20.3293,-2.2395,-6.7542,-46.7197,169.0880,0.000,0.000,0.600,93.2142,150.5010,63
2026-04-24,16:21:37,3,1,-7.9840,-0.4441,0.0188,0.5531,1.0927,0,1.0000,-998,1,20.1759,-3.8995,-8.8187,-46.9655,169.0661,0.000,0.000,0.632,93.5104,157.4610,63
2026-04-24,16:21:37,4,1,-7.9840,-0.2112,0.0371,1.0911,1.0964,0,1.0000,-998,1,20.1289,-2.5784,-10.2421,-41.9721,169.0666,0.000,0.000,0.664,93.7578,164.7373,63
2026-04-24,16:21:37,5,1,-7.9840,-0.2747,0.0185,0.5454,1.0980,0,1.0000,-998,1,20.0898,-0.9082,-10.8109,-33.6710,169.0983,0.000,0.000,0.688,93.6639,169.3381,63
2026-04-24,16:21:37,6,1,-7.9840,-0.1068,0.0157,0.4608,1.0987,0,1.0000,-998,1,19.9587,-3.2197,-11.0585,-22.3919,169.0695,0.000,0.000,0.720,93.4235,175.1902,63
2026-04-24,16:21:37,7,1,-7.9840,-0.0359,0.0107,0.3160,1.0993,0,1.0000,-998,1,19.9928,-2.1012,-10.9959,-12.6740,169.1015,0.000,0.000,0.752,93.4659,177.0126,63
2026-04-24,16:21:37,8,1,-7.9840,-0.1010,0.0153,0.4492,1.0997,0,1.0000,-998,1,19.9757,-0.1431,-10.5457,-2.9339,169.1055,0.000,0.000,0.784,93.6721,175.7280,63
2026-04-24,16:21:37,8,1,-7.9840,-0.1276,0.0205,0.6015,1.1005,0,1.0000,-998,1,19.8349,-1.6967,-10.1457,1.9216,169.1024,0.000,0.000,0.816,93.7754,173.2815,63
2026-04-24,16:21:37,9,1,-7.9840,-0.2633,0.0239,0.7029,1.1025,0,1.0000,-998,1,19.8118,-1.9548,-10.4492,-1.6651,169.1136,0.000,0.000,0.848,94.0025,171.0546,63
2026-04-24,16:21:37,10,1,-7.9840,-0.2734,0.0203,0.5956,1.1048,0,1.0000,-998,1,19.8227,-0.9740,-10.1797,1.6510,169.1401,0.000,0.000,0.880,94.4829,171.1245,63
2026-04-24,16:21:37,11,1,-7.9840,-0.4052,0.0354,1.0411,1.1084,0,1.0000,-998,1,19.7705,-0.5983,-9.9908,2.3821,169.1590,0.000,0.000,0.912,95.0520,172.3949,63
2026-04-24,16:21:37,12,1,-7.9840,-0.5113,0.0268,0.7872,1.1123,0,1.0000,-998,1,19.6962,-1.1799,-9.7164,4.3497,169.1653,0.000,0.000,0.944,95.3699,173.3590,63
2026-04-24,16:21:37,12,1,-7.9840,-0.2786,0.0048,0.1415,1.1153,0,1.0000,-998,1,19.6047,-3.0342,-10.0358,-0.5327,169.1848,0.000,0.000,0.967,95.7002,175.8191,63
2026-04-24,16:21:37,13,1,-7.9840,-0.0798,0.0197,0.5799,1.1164,0,1.0000,-998,1,19.6011,-1.3165,-9.5859,4.1246,169.2585,0.000,0.000,0.999,95.4775,177.2159,63
2026-04-24,16:21:37,14,1,-7.9840,-0.0536,0.0258,0.7596,1.1174,0,1.0000,-998,1,19.5703,-0.0847,-8.6616,11.5985,169.2884,0.000,0.000,1.000,94.7793,177.1234,63
2026-04-24,16:21:37,15,1,-7.9840,-0.1933,0.0239,0.7021,1.1182,0,1.0000,-998,1,19.4434,-1.9524,-8.2812,11.3944,169.2720,0.000,0.000,1.000,94.0658,175.3160,63
2026-04-24,16:21:37,16,1,-7.9840,-0.2127,0.0132,0.3897,1.1200,0,1.0000,-998,1,19.4576,-1.0380,-8.9074,1.6993,169.2610,0.000,0.000,1.000,94.0417,173.7048,63
2026-04-24,16:21:37,17,1,-7.9840,-0.0509,0.0237,0.6975,1.1207,0,1.0000,-998,1,19.3614,-1.8478,-9.2766,-2.3515,169.2392,0.000,0.000,1.000,93.9598,172.3024,63
2026-04-24,16:21:37,18,1,-7.9840,-0.1768,0.0063,0.1842,1.1220,0,1.0000,-998,1,19.3037,-1.8835,-9.2825,-1.1667,169.2234,0.000,0.000,0.997,93.5576,169.3342,63
2026-04-24,16:21:37,18,1,-7.9840,-0.0002,0.0098,0.2890,1.1223,0,1.0000,-998,1,19.2836,-1.2425,-9.0115,1.8577,169.2289,0.000,0.000,0.994,93.0244,166.9937,63
2026-04-24,16:21:37,19,1,-7.9840,-0.0040,0.0115,0.3392,1.1223,0,1.0000,-998,1,19.2501,-0.8902,-8.6053,4.9842,169.2050,0.000,0.000,0.991,92.3295,167.4100,63
2026-04-24,16:21:37,20,1,-7.9840,0.0236,0.0094,0.2751,1.1222,0,1.0000,-998,1,19.1667,-1.8322,-8.1122,7.9889,169.1983,0.000,0.000,0.988,91.7515,172.3661,63
2026-04-24,16:21:37,21,1,-7.9840,0.0142,0.0085,0.2486,1.1221,0,1.0000,-998,1,19.0481,-2.7539,-7.5695,10.2484,169.1988,0.000,0.000,0.985,91.3177,-172.1133,63
2026-04-24,16:21:37,50,1,-7.9840,0.0345,0.0054,0.1588,1.1219,0,1.0000,-998,1,18.8930,-3.6570,-7.1154,10.8519,169.1847,0.000,0.000,0.982,91.0976,-156.8620,63
2026-04-24,16:21:37,51,1,-7.9840,0.0208,0.0044,0.1300,1.1219,0,1.0000,-998,1,18.7319,-3.7374,-6.4958,12.5658,169.1779,0.000,0.000,0.978,90.8631,-153.4751,63
2026-04-24,16:21:37,51,1,-7.9840,-0.0141,0.0047,0.1372,1.1219,0,1.0000,-998,1,18.6708,-1.9916,-5.9127,13.0677,169.1785,0.000,0.000,0.975,90.7178,-179.7818,63
2026-04-24,16:21:37,52,1,-7.9840,-0.0053,0.0059,0.1743,1.1219,0,1.0000,-998,1,18.8108,1.7448,-5.3763,12.9370,169.1570,0.000,0.000,0.972,90.6368,117.9934,63
2026-04-24,16:21:37,52,1,-7.9840,0.0025,0.0044,0.1286,1.1219,0,1.0000,-998,1,18.9383,2.8596,-5.0096,12.1197,169.1602,0.000,0.000,0.970,91.0049,114.8452,63
2026-04-24,16:21:37,53,1,-7.9840,-0.0085,0.0054,0.1587,1.1219,0,1.0000,-998,1,19.0439,2.6143,-4.5693,11.7147,169.1455,0.000,0.000,0.966,91.8986,126.1345,63
2026-04-24,16:21:37,54,1,-7.9840,-0.0050,0.0062,0.1829,1.1219,0,1.0000,-998,1,19.1614,2.7266,-4.0460,11.9058,169.1328,0.000,0.000,0.963,92.8962,138.8986,63
2026-04-24,16:21:37,55,1,-7.9840,-0.0124,0.0073,0.2139,1.1220,0,1.0000,-998,1,19.2175,2.1043,-3.6543,11.7985,169.1321,0.000,0.000,0.961,93.6704,149.3783,63
2026-04-24,16:21:37,56,1,-7.9840,-0.0100,0.0069,0.2026,1.1220,0,1.0000,-998,1,19.2551,1.6323,-3.2244,12.2055,169.1349,0.000,0.000,0.958,94.1748,154.3376,63
2026-04-24,16:21:37,57,1,-7.9840,-0.0019,0.0062,0.1826,1.1220,0,1.0000,-998,1,19.3785,2.8068,-2.6249,13.0079,169.1310,0.000,0.000,0.955,94.4226,155.6662,63
2026-04-24,16:21:37,58,1,-7.9840,-0.0041,0.0070,0.2048,1.1220,0,1.0000,-998,1,19.6623,5.3166,-2.0669,13.0061,169.1176,0.000,0.000,0.952,94.0732,150.3982,63
2026-04-24,16:21:37,58,1,-7.9840,0.0014,0.0050,0.1480,1.1220,0,1.0000,-998,1,19.7876,4.1132,-1.7767,11.5117,169.1160,0.000,0.000,0.950,94.0961,145.5892,63
2026-04-24,16:21:37,59,1,-7.9840,-0.0031,0.0073,0.2136,1.1220,0,1.0000,-998,1,19.7546,0.5381,-1.5434,9.2856,169.1204,0.000,0.000,0.946,94.1839,141.9572,63
2026-04-24,16:21:37,59,1,-7.9840,-0.0096,0.0063,0.1863,1.1220,0,1.0000,-998,1,19.7069,-0.6419,-1.2659,8.3115,169.1143,0.000,0.000,0.943,94.6246,142.7359,63
2026-04-24,16:21:37,60,1,-7.9840,0.0105,0.0063,0.1862,1.1220,0,1.0000,-998,1,19.7157,0.0282,-0.9245,8.4290,169.1042,0.000,0.000,0.940,94.7932,142.9609,63
2026-04-24,16:21:37,61,1,-0.7360,0.0025,0.0056,0.1640,1.1220,0,1.0000,-92,1,19.6811,-0.7541,-0.7318,7.0350,169.1052,0.000,0.000,0.937,94.7417,141.8741,63
2026-04-24,16:21:37,62,1,-0.7360,-0.0109,0.0075,0.2210,1.1220,0,1.0000,-92,1,19.6375,-0.9208,-0.6472,4.9579,169.0940,0.000,0.000,0.934,94.8053,140.9978,63
2026-04-24,16:21:37,62,1,-0.2480,0.0004,0.0066,0.1949,1.1220,0,1.0000,-31,1,19.5908,-1.0320,-0.5751,3.7003,169.0972,0.000,0.000,0.930,95.0622,140.7702,63
2026-04-24,16:21:37,63,1,-0.2480,-0.0034,0.0060,0.1763,1.1220,0,1.0000,-31,1,19.5749,-0.6940,-0.3272,4.7637,169.1005,0.000,0.000,0.927,95.2169,139.4173,63
2026-04-24,16:21:37,64,1,-0.2480,-0.0079,0.0078,0.2296,1.1220,0,1.0000,-31,1,19.5776,-0.1689,-0.1259,5.1267,169.1037,0.000,0.000,0.925,95.2253,137.2801,63
2026-04-24,16:21:37,65,1,0.0000,-0.0030,0.0062,0.1824,1.1220,0,1.0000,0,1,19.5381,-0.6204,0.0264,4.5068,169.1154,0.000,0.000,0.922,95.3008,136.7421,63
2026-04-24,16:21:37,66,1,0.0000,-0.0079,0.0069,0.2023,1.1220,0,1.0000,0,1,19.5054,-0.7470,0.2011,4.4465,169.1042,0.000,0.000,0.918,95.4797,138.2997,63
2026-04-24,16:21:37,67,1,0.0000,0.0097,0.0062,0.1827,1.1220,0,1.0000,0,1,19.4721,-0.7958,0.5365,5.9075,169.1037,0.000,0.000,0.915,95.5611,141.1814,63
2026-04-24,16:21:37,68,1,0.0000,-0.0033,0.0057,0.1688,1.1220,0,1.0000,0,1,19.4390,-0.8549,0.8200,6.5351,169.0949,0.000,0.000,0.912,95.6129,144.1363,63
2026-04-24,16:21:37,69,1,0.0000,0.0091,0.0056,0.1642,1.1219,0,1.0000,0,1,19.3890,-1.1286,1.0216,5.8406,169.0799,0.000,0.000,0.909,95.7643,146.6703,63
2026-04-24,16:21:37,70,1,2.2160,0.0002,0.0059,0.1742,1.1219,0,1.0000,277,1,19.2313,-3.6049,0.9580,2.8106,169.0884,0.000,0.000,0.906,96.1944,148.6659,63
2026-04-24,16:21:38,1011,1,2.2160,2.1660,0.0694,2.0426,1.1051,0,1.0000,277,1,19.8513,8.1877,1.7826,9.9020,168.9802,0.000,0.000,0.929,94.6914,140.0585,63
2026-04-24,16:21:38,1012,1,2.2160,2.1705,0.0692,2.0365,1.0899,0,1.0000,277,1,20.6659,16.7690,3.1831,20.7234,168.9944,0.000,0.000,0.953,92.5346,119.7038,63
2026-04-24,16:21:38,1012,1,4.0880,3.3552,0.1476,4.3420,1.0676,0,1.0000,511,1,21.0271,13.7601,4.1910,21.7378,168.9536,0.000,0.000,0.985,89.6867,86.7447,63
