Date,Time,Timestamp_ms,Kite_ID,Commanded_Vel_rps,Actual_Vel_rps,Torque_Nm,Tension_N,Line_Length_m,Target_Enabled,Target_Length_m,Remote_Joy,Remote_Active,Pitch_deg,Pitch_Vel_dps,Yaw_deg,Yaw_Vel_dps,Roll_deg,Dive_Conf,AWW_Conf,AF_Conf
2026-03-26,11:11:19,0,1,0.0000,-0.0450,0.0946,2.7838,3.4238,0,1.0000,0,0,24.3370,-98.8356,42.4488,72.6079,-150.6704,0.270,0.000,0.540
2026-03-26,11:11:19,1,1,0.0000,-0.0121,0.0959,2.8197,3.4240,0,1.0000,0,0,21.7913,-74.6461,43.5972,50.5939,-153.1448,0.330,0.000,0.570
2026-03-26,11:11:19,6,1,0.0000,-0.0083,0.0969,2.8487,3.4241,0,1.0000,0,0,20.3977,-34.0181,44.1367,30.6663,-155.1341,0.390,0.000,0.600
2026-03-26,11:11:19,7,1,0.0000,0.0019,0.0967,2.8430,3.4241,0,1.0000,0,0,20.4231,-4.4850,44.1563,13.7608,-157.0781,0.450,0.000,0.630
2026-03-26,11:11:19,7,1,0.0000,-0.0245,0.1023,3.0096,3.4243,0,1.0000,0,0,20.3181,1.1290,43.6748,-1.5186,-158.6799,0.510,0.000,0.660
2026-03-26,11:11:19,8,1,0.0000,-0.0014,0.1009,2.9665,3.4243,0,1.0000,0,0,20.1418,-2.3675,42.9930,-11.1301,-159.8955,0.570,0.000,0.690
2026-03-26,11:11:19,8,1,0.0000,0.0391,0.0968,2.8474,3.4242,0,1.0000,0,0,20.0919,-1.1365,42.2471,-16.9624,-161.3508,0.630,0.000,0.720
2026-03-26,11:11:19,9,1,0.0000,0.0026,0.0992,2.9187,3.4241,0,1.0000,0,0,20.3038,16.8099,41.1234,-26.2308,-162.7702,0.660,0.000,0.750
2026-03-26,11:11:19,10,1,0.0000,0.0152,0.0947,2.7852,3.4240,0,1.0000,0,0,22.2239,47.5849,39.7012,-33.2737,-163.7756,0.630,0.000,0.780
2026-03-26,11:11:19,11,1,0.0000,0.0246,0.0904,2.6585,3.4238,0,1.0000,0,0,24.4291,60.6993,38.3308,-36.1163,-164.7558,0.600,0.000,0.810
2026-03-26,11:11:19,12,1,0.0000,0.0322,0.0873,2.5663,3.4236,0,1.0000,0,0,26.8815,66.9413,36.9865,-36.8184,-165.0385,0.570,0.000,0.840
2026-03-26,11:11:19,12,1,0.0000,0.0314,0.0822,2.4167,3.4234,0,1.0000,0,0,28.5255,47.4433,35.9653,-33.5530,-165.4090,0.540,0.000,0.870
2026-03-26,11:11:19,13,1,0.0000,0.0119,0.0802,2.3575,3.4232,0,1.0000,0,0,29.8309,41.8692,35.1667,-27.9433,-165.7026,0.510,0.000,0.900
2026-03-26,11:11:19,13,1,0.0000,0.0019,0.0792,2.3288,3.4231,0,1.0000,0,0,31.6680,49.0388,34.9706,-15.3537,-165.8342,0.480,0.000,0.930
