Date,Time,Timestamp_ms,Kite_ID,Commanded_Vel_rps,Actual_Vel_rps,Torque_Nm,Tension_N,Line_Length_m,Target_Enabled,Target_Length_m,Remote_Joy,Remote_Active,Pitch_deg,Pitch_Vel_dps,Yaw_deg,Yaw_Vel_dps,Roll_deg,Dive_Conf,AWW_Conf,AF_Conf
2026-04-03,17:14:00,1,1,-4.0880,-4.0894,0.1263,3.7142,1.4891,0,1.0000,-511,1,41.6820,14.6622,-25.9749,6.4208,-66.1075,0.320,0.000,0.540
2026-04-03,17:14:00,1,1,-4.0880,-4.0700,0.1274,3.7480,1.5181,0,1.0000,-511,1,42.5144,21.1236,-25.1308,12.5900,-70.8423,0.290,0.000,0.570
2026-04-03,17:14:00,2,1,-4.0880,-3.9488,0.0941,2.7668,1.5551,0,1.0000,-511,1,43.5037,21.1389,-23.8134,19.4902,-69.4906,0.250,0.000,0.610
2026-04-03,17:14:00,4,1,-4.0880,-3.8302,0.0613,1.8042,1.5834,0,1.0000,-511,1,44.8924,33.3558,-23.3698,17.3468,-60.9622,0.220,0.000,0.640
2026-04-03,17:14:00,4,1,-4.0880,-4.0486,0.0621,1.8252,1.6154,0,1.0000,-511,1,45.6298,25.0037,-23.1475,13.6531,-66.9913,0.190,0.000,0.670
2026-04-03,17:14:00,5,1,-4.0880,-4.3600,0.1223,3.5973,1.6544,0,1.0000,-511,1,43.7403,-24.5815,-22.8321,11.2197,-74.1053,0.150,0.000,0.710
2026-04-03,17:14:00,6,1,-4.0880,-4.2287,0.1367,4.0219,1.6848,0,1.0000,-511,1,45.7124,28.6375,-22.3586,12.1785,-70.4272,0.120,0.000,0.740
2026-04-03,17:14:00,6,1,-4.0880,-4.0188,0.1283,3.7749,1.7236,0,1.0000,-511,1,48.3985,47.1564,-22.4125,6.4285,-64.1652,0.080,0.000,0.780
2026-04-03,17:14:01,7,1,-4.0880,-3.9335,0.1100,3.2338,1.7518,0,1.0000,-511,1,49.6351,42.3023,-22.7628,0.8896,-63.5774,0.050,0.000,0.810
2026-04-03,17:14:01,8,1,-4.0880,-3.9625,0.0944,2.7757,1.7800,0,1.0000,-511,1,51.2958,46.0209,-22.7713,0.7308,-69.3824,0.020,0.000,0.840
2026-04-03,17:14:01,8,1,-4.0880,-4.0742,0.0999,2.9388,1.8089,0,1.0000,-511,1,51.6077,24.1595,-22.1210,6.7749,-73.7133,0.000,0.000,0.870
2026-04-03,17:14:01,9,1,-4.0880,-4.2194,0.1328,3.9060,1.8385,0,1.0000,-511,1,51.9651,16.2926,-21.4031,11.5073,-63.9454,0.000,0.000,0.900
2026-04-03,17:14:01,9,1,-4.0880,-4.1715,0.1464,4.3046,1.8707,0,1.0000,-511,1,52.6311,19.7892,-21.2921,8.5620,-55.8148,0.000,0.000,0.930
2026-04-03,17:14:01,10,1,-4.0880,-4.1180,0.1466,4.3114,1.9093,0,1.0000,-511,1,54.2704,28.4959,-21.5596,2.9300,-50.6647,0.000,0.000,0.970
2026-04-03,17:14:01,11,1,-4.0880,-4.0810,0.1321,3.8859,1.9388,0,1.0000,-511,1,54.2982,12.4611,-21.2419,4.9862,-56.4535,0.000,0.000,1.000
2026-04-03,17:14:01,11,1,-4.0880,-4.0842,0.1344,3.9544,1.9685,0,1.0000,-511,1,54.2230,4.1017,-20.8824,6.6234,-62.1672,0.000,0.000,1.000
