Date,Time,Timestamp_ms,Kite_ID,Commanded_Vel_rps,Actual_Vel_rps,Torque_Nm,Tension_N,Line_Length_m,Target_Enabled,Target_Length_m,Remote_Joy,Remote_Active,Pitch_deg,Pitch_Vel_dps,Yaw_deg,Yaw_Vel_dps,Roll_deg,Dive_Conf,AWW_Conf,AF_Conf
2026-03-26,11:06:43,0,1,0.0000,-0.0098,0.1454,4.2775,3.4266,0,1.0000,0,0,29.6034,-8.1128,51.6545,38.9240,-170.6015,0.460,0.000,0.540
2026-03-26,11:06:43,1,1,0.0000,-0.0177,0.1467,4.3142,3.4267,0,1.0000,0,0,29.1982,-9.6936,52.5417,33.9660,-170.3856,0.520,0.000,0.570
2026-03-26,11:06:43,2,1,0.0000,-0.0110,0.1492,4.3876,3.4268,0,1.0000,0,0,28.4608,-14.9393,54.0083,32.8462,-170.4586,0.600,0.000,0.610
2026-03-26,11:06:43,2,1,0.0000,0.0012,0.1473,4.3314,3.4267,0,1.0000,0,0,28.0042,-12.6195,54.7233,28.2688,-170.4116,0.660,0.000,0.640
2026-03-26,11:06:43,3,1,0.0000,-0.0087,0.1460,4.2946,3.4267,0,1.0000,0,0,27.9366,-4.3310,55.7343,28.0476,-170.6949,0.720,0.000,0.670
2026-03-26,11:06:43,3,1,0.0000,0.0500,0.1381,4.0606,3.4264,0,1.0000,0,0,28.1132,0.7509,56.3404,24.0102,-171.1955,0.780,0.000,0.700
2026-03-26,11:06:43,4,1,0.0000,0.0206,0.1362,4.0048,3.4262,0,1.0000,0,0,28.0177,-1.7540,56.8051,20.7022,-171.6692,0.780,0.000,0.730
2026-03-26,11:06:43,4,1,0.0000,-0.0440,0.1399,4.1140,3.4262,0,1.0000,0,0,27.8151,-3.2040,56.9560,15.2520,-171.8475,0.750,0.000,0.760
2026-03-26,11:06:43,5,1,0.0000,-0.0361,0.1430,4.2052,3.4265,0,1.0000,0,0,27.8466,-0.8842,57.0577,11.2683,-171.4871,0.720,0.000,0.790
2026-03-26,11:06:43,6,1,0.0000,-0.0248,0.1486,4.3692,3.4267,0,1.0000,0,0,27.7644,-2.7549,57.5590,13.0423,-170.8798,0.690,0.000,0.820
2026-03-26,11:06:43,7,1,0.0000,-0.0493,0.1564,4.6006,3.4271,0,1.0000,0,0,27.2662,-15.8482,58.3994,20.4142,-170.5635,0.690,0.000,0.850
2026-03-26,11:06:43,10,1,0.0000,-0.0536,0.1639,4.8192,3.4275,0,1.0000,0,0,26.8064,-14.0090,59.3243,24.2778,-170.5347,0.750,0.000,0.880
2026-03-26,11:06:43,10,1,0.0000,-0.0470,0.1688,4.9653,3.4278,0,1.0000,0,0,26.3661,-14.5875,60.3720,29.6687,-171.1253,0.810,0.000,0.910
2026-03-26,11:06:43,11,1,0.0000,-0.0590,0.1785,5.2509,3.4282,0,1.0000,0,0,25.8871,-11.9194,61.4639,29.7162,-171.7816,0.870,0.000,0.940
2026-03-26,11:06:43,11,1,0.0000,0.0010,0.1772,5.2127,3.4284,0,1.0000,0,0,25.8072,-2.6287,62.5458,30.5496,-172.2514,0.930,0.000,0.970
