Date,Time,Timestamp_ms,Kite_ID,Commanded_Vel_rps,Actual_Vel_rps,Torque_Nm,Tension_N,Line_Length_m,Target_Enabled,Target_Length_m,Remote_Joy,Remote_Active,Pitch_deg,Pitch_Vel_dps,Yaw_deg,Yaw_Vel_dps,Roll_deg,Dive_Conf,AWW_Conf,AF_Conf,Kite_Pitch_deg,Kite_Roll_deg,Kite_IMU_Battery
2026-04-24,11:19:39,1,1,-7.9840,-0.8522,0.0775,2.2794,3.1609,0,1.0000,-998,1,10.9636,20.2386,-56.9728,-16.0302,-16.9161,0.232,0.000,0.530,0.0000,0.0000,0
2026-04-24,11:19:39,2,1,-7.9840,-1.1253,0.0824,2.4238,3.1685,0,1.0000,-998,1,11.5230,16.5448,-57.3500,-14.4564,-12.5898,0.208,0.000,0.554,0.0000,0.0000,0
2026-04-24,11:19:39,3,1,-7.9840,-0.9619,0.0503,1.4785,3.1762,0,1.0000,-998,1,10.4921,-11.3390,-57.9419,-15.5056,-15.2763,0.184,0.000,0.578,0.0000,0.0000,0
2026-04-24,11:19:39,4,1,-7.9840,-1.3642,0.0468,1.3752,3.1853,0,1.0000,-998,1,9.6286,-18.4181,-58.3724,-14.7081,-24.9048,0.184,0.000,0.602,0.0000,0.0000,0
2026-04-24,11:19:39,5,1,-7.9840,-0.6115,0.0446,1.3124,3.1948,0,1.0000,-998,1,10.0429,2.3927,-58.9262,-13.9149,-15.8326,0.224,0.000,0.634,0.0000,0.0000,0
2026-04-24,11:19:39,5,1,-7.9840,-0.8268,0.0637,1.8724,3.2004,0,1.0000,-998,1,10.9072,16.9886,-59.2588,-12.5782,-18.5299,0.200,0.000,0.658,0.0000,0.0000,0
2026-04-24,11:19:39,6,1,-7.9840,-0.7611,0.0551,1.6197,3.2065,0,1.0000,-998,1,11.5875,16.4217,-59.6226,-12.0916,-27.9971,0.176,0.000,0.682,0.0000,0.0000,0
2026-04-24,11:19:39,7,1,-7.9840,-1.0741,0.0623,1.8329,3.2134,0,1.0000,-998,1,10.8001,-7.2586,-59.8942,-10.9218,-15.7749,0.152,0.000,0.706,0.0000,0.0000,0
2026-04-24,11:19:39,8,1,-7.9840,-1.0360,0.0390,1.1485,3.2219,0,1.0000,-998,1,10.2444,-12.3786,-60.2856,-11.0399,-25.4039,0.128,0.000,0.730,0.0000,0.0000,0
2026-04-24,11:19:39,8,1,-7.9840,-0.8759,0.0569,1.6730,3.2298,0,1.0000,-998,1,10.5819,2.2682,-60.3764,-8.3097,-27.3826,0.104,0.000,0.754,0.0000,0.0000,0
2026-04-24,11:19:39,9,1,-7.9840,-0.9711,0.0452,1.3298,3.2382,0,1.0000,-998,1,10.9721,6.8916,-60.4612,-5.7036,-32.0231,0.072,0.000,0.786,0.0000,0.0000,0
2026-04-24,11:19:39,9,1,-7.9840,-1.2290,0.0449,1.3207,3.2466,0,1.0000,-998,1,11.0065,2.3866,-60.4651,-3.9844,-33.8192,0.048,0.000,0.810,0.0000,0.0000,0
2026-04-24,11:19:39,10,1,-7.9840,-0.3968,0.0723,2.1257,3.2547,0,1.0000,-998,1,10.5035,-5.0850,-60.3233,-0.8254,-31.2452,0.016,0.000,0.842,0.0000,0.0000,0
2026-04-24,11:19:39,11,1,-7.9840,-0.4700,0.0966,2.8407,3.2580,0,1.0000,-998,1,11.3670,14.0346,-59.7870,4.5058,-35.5305,0.000,0.000,0.874,0.0000,0.0000,0
2026-04-24,11:19:39,12,1,-7.9840,-0.4954,0.0940,2.7658,3.2611,0,1.0000,-998,1,11.7939,11.6889,-59.2047,8.5642,-30.0582,0.000,0.000,0.898,0.0000,0.0000,0
2026-04-24,11:19:39,13,1,-7.9840,-0.4863,0.0779,2.2908,3.2651,0,1.0000,-998,1,11.0794,-7.6908,-58.5998,11.4865,-38.8754,0.000,0.000,0.922,0.0000,0.0000,0
2026-04-24,11:19:39,14,1,-7.9840,-0.5752,0.0440,1.2934,3.2690,0,1.0000,-998,1,10.7491,-6.0366,-57.9561,13.9031,-32.9259,0.000,0.000,0.946,0.0000,0.0000,0
2026-04-24,11:19:39,15,1,-7.9840,-0.9516,0.0394,1.1602,3.2752,0,1.0000,-998,1,10.7981,-2.1463,-57.5308,13.4983,-41.5565,0.000,0.000,0.970,0.0000,0.0000,0
2026-04-24,11:19:39,15,1,-7.9840,-0.7751,0.0195,0.5728,3.2838,0,1.0000,-998,1,11.1679,4.9006,-56.9263,13.7004,-45.5168,0.000,0.000,1.000,0.0000,0.0000,0
2026-04-24,11:19:39,16,1,-7.9840,-0.2620,0.0473,1.3917,3.2869,0,1.0000,-998,1,11.1466,2.2547,-56.5265,13.0852,-53.3975,0.000,0.000,1.000,0.0000,0.0000,0
2026-04-24,11:19:39,16,1,-7.9840,-0.5669,0.0671,1.9744,3.2904,0,1.0000,-998,1,11.6340,9.9137,-56.1078,12.9714,-46.5906,0.000,0.000,1.000,0.0000,0.0000,0
2026-04-24,11:19:39,17,1,-7.9840,-0.5459,0.0402,1.1838,3.2954,0,1.0000,-998,1,11.5026,0.1273,-55.6559,11.8551,-50.1862,0.000,0.000,1.000,0.0000,0.0000,0
2026-04-24,11:19:39,18,1,-7.9840,-0.7467,0.0226,0.6662,3.3005,0,1.0000,-998,1,11.2148,-5.1618,-55.2481,11.9864,-57.8074,0.000,0.000,1.000,0.0000,0.0000,0
2026-04-24,11:19:39,19,1,-7.9840,-0.5679,0.0520,1.5289,3.3064,0,1.0000,-998,1,11.2143,-2.2082,-54.8618,10.6384,-53.5640,0.000,0.000,1.000,0.0000,0.0000,0
2026-04-24,11:19:39,19,1,-7.9840,-0.6289,0.0488,1.4353,3.3108,0,1.0000,-998,1,11.4695,4.9260,-54.6452,9.2959,-46.7665,0.000,0.000,1.000,0.0000,0.0000,0
2026-04-24,11:19:39,20,1,-7.9840,-0.9086,0.0488,1.4366,3.3160,0,1.0000,-998,1,11.3339,-1.5394,-54.7346,5.4166,-54.6079,0.000,0.000,1.000,0.0000,0.0000,0
2026-04-24,11:19:39,21,1,-7.9840,-1.0207,0.0370,1.0879,3.3250,0,1.0000,-998,1,11.2779,-3.1477,-54.9435,0.8797,-50.6694,0.000,0.000,1.000,0.0000,0.0000,0
2026-04-24,11:19:39,22,1,-7.9840,-0.7160,0.0547,1.6102,3.3312,0,1.0000,-998,1,11.1766,-1.5595,-55.3572,-3.0781,-44.1176,0.000,0.000,1.000,0.0000,0.0000,0
2026-04-24,11:19:39,23,1,-7.9840,-0.7660,0.0692,2.0347,3.3368,0,1.0000,-998,1,11.5439,6.2076,-55.8354,-6.5876,-44.9283,0.000,0.000,1.000,0.0000,0.0000,0
2026-04-24,11:19:39,24,1,-7.9840,-0.8604,0.0758,2.2304,3.3436,0,1.0000,-998,1,11.9126,7.6853,-56.3948,-9.7391,-38.9849,0.000,0.000,1.000,0.0000,0.0000,0
2026-04-24,11:19:39,25,1,-7.9840,-1.1611,0.0901,2.6506,3.3515,0,1.0000,-998,1,11.5854,-1.8809,-56.9667,-11.6850,-47.3019,0.000,0.000,1.000,0.0000,0.0000,0
