Date,Time,Timestamp_ms,Kite_ID,Commanded_Vel_rps,Actual_Vel_rps,Torque_Nm,Tension_N,Line_Length_m,Target_Enabled,Target_Length_m,Remote_Joy,Remote_Active,Pitch_deg,Pitch_Vel_dps,Yaw_deg,Yaw_Vel_dps,Roll_deg,Dive_Conf,AWW_Conf,AF_Conf,Kite_Pitch_deg,Kite_Roll_deg,Kite_IMU_Battery
2026-05-06,14:08:25,0,1,-4.0880,0.1817,0.0239,0.7026,1.6090,0,1.0000,-511,1,9.1120,44.5668,-20.0127,-22.1477,116.8577,0.728,0.000,0.530,0.0000,0.0000,0
2026-05-06,14:08:25,6,1,-4.0800,-0.1883,0.0204,0.6006,1.6099,0,1.0000,-510,1,8.3160,2.1151,-19.0152,-1.9866,121.2208,0.696,0.000,0.562,0.0000,0.0000,0
2026-05-06,14:08:25,7,1,-4.0800,-0.4727,0.0269,0.7902,1.6137,0,1.0000,-510,1,10.5823,66.3680,-16.5708,22.2744,126.7031,0.664,0.000,0.594,0.0000,0.0000,0
2026-05-06,14:08:25,7,1,-4.0800,0.0187,0.0075,0.2203,1.6160,0,1.0000,-510,1,10.2257,10.4088,-16.4083,15.1814,129.8639,0.632,0.000,0.600,0.0000,0.0000,0
2026-05-06,14:08:25,8,1,-4.0880,-0.1495,0.0278,0.8167,1.6166,0,1.0000,-511,1,9.6366,-5.2796,-16.1530,13.0183,132.1204,0.608,0.000,0.624,0.0000,0.0000,0
2026-05-06,14:08:25,9,1,-4.0880,-0.0857,0.0147,0.4333,1.6175,0,1.0000,-511,1,9.9610,3.0405,-16.8456,2.1174,134.1676,0.584,0.000,0.648,0.0000,0.0000,0
2026-05-06,14:08:25,9,1,-4.0880,-0.0524,0.0160,0.4708,1.6181,0,1.0000,-511,1,10.3435,8.8066,-17.0214,0.0968,136.2387,0.560,0.000,0.663,0.0000,0.0000,0
2026-05-06,14:08:25,10,1,-4.0880,-0.1385,0.0215,0.6310,1.6188,0,1.0000,-511,1,10.9750,14.1587,-16.8676,1.5302,138.4114,0.536,0.000,0.687,0.0000,0.0000,0
2026-05-06,14:08:25,11,1,-4.0880,-0.1546,0.0163,0.4784,1.6203,0,1.0000,-511,1,10.9852,4.3739,-16.5452,4.6780,140.9309,0.504,0.000,0.710,0.0000,0.0000,0
2026-05-06,14:08:25,13,1,-4.0880,-0.0810,0.0118,0.3465,1.6207,0,1.0000,-511,1,10.6118,-5.6003,-16.3807,4.7266,142.7055,0.480,0.000,0.734,0.0000,0.0000,0
2026-05-06,14:08:25,14,1,-4.0880,-0.0800,0.0171,0.5027,1.6215,0,1.0000,-511,1,10.3297,-4.5031,-16.1251,5.5874,144.8795,0.448,0.000,0.758,0.0000,0.0000,0
2026-05-06,14:08:25,15,1,-4.0880,-0.0319,0.0189,0.5548,1.6224,0,1.0000,-511,1,10.3716,-0.1227,-15.6795,8.2411,147.3804,0.416,0.000,0.790,0.0000,0.0000,0
2026-05-06,14:08:25,16,1,-4.0880,-0.0496,0.0170,0.4990,1.6231,0,1.0000,-511,1,10.4425,1.4127,-15.3027,8.2397,149.1736,0.384,0.000,0.813,0.0000,0.0000,0
2026-05-06,14:08:25,17,1,-4.0800,-0.1489,0.0083,0.2444,1.6239,0,1.0000,-510,1,10.3841,-1.1287,-15.1046,6.7070,150.8876,0.352,0.000,0.836,0.0000,0.0000,0
2026-05-06,14:08:25,17,1,-4.0800,-0.1197,0.0200,0.5893,1.6248,0,1.0000,-510,1,10.4710,1.3581,-15.0744,3.7079,152.7878,0.320,0.000,0.868,0.0000,0.0000,0
2026-05-06,14:08:25,18,1,-4.0880,-0.0276,0.0156,0.4594,1.6256,0,1.0000,-511,1,10.4471,1.2912,-15.1846,1.1660,154.1950,0.288,0.000,0.891,0.0000,0.0000,0
2026-05-06,14:08:25,20,1,-4.0880,-0.0396,0.0172,0.5058,1.6260,0,1.0000,-511,1,10.7102,4.9104,-15.2812,-0.1991,155.4731,0.256,0.000,0.914,0.0000,0.0000,0
2026-05-06,14:08:25,21,1,-4.0880,-0.1224,0.0165,0.4859,1.6266,0,1.0000,-511,1,10.9823,6.5672,-15.3835,-1.1541,156.3712,0.232,0.000,0.938,0.0000,0.0000,0
2026-05-06,14:08:25,22,1,-4.0880,-0.2582,0.0156,0.4602,1.6282,0,1.0000,-511,1,10.9841,2.8325,-15.4050,-0.9745,157.2333,0.208,0.000,0.945,0.0000,0.0000,0
2026-05-06,14:08:25,24,1,-4.0880,-0.1567,0.0301,0.8866,1.6294,0,1.0000,-511,1,10.8213,-2.3644,-15.4559,-1.1529,158.0258,0.184,0.000,0.942,0.0000,0.0000,0
2026-05-06,14:08:25,25,1,-4.0880,-0.1566,-0.0000,0.0010,1.6308,0,1.0000,-511,1,10.5093,-4.3824,-15.5184,-1.2988,159.0378,0.152,0.000,0.939,0.0000,0.0000,0
2026-05-06,14:08:25,26,1,-4.0800,-0.0065,0.0112,0.3291,1.6312,0,1.0000,-510,1,10.8310,2.6886,-15.6838,-2.4130,159.9124,0.120,0.000,0.936,0.0000,0.0000,0
2026-05-06,14:08:25,27,1,-4.0880,-0.0849,0.0149,0.4378,1.6316,0,1.0000,-511,1,11.3947,10.5338,-16.0202,-4.6645,160.7350,0.088,0.000,0.933,0.0000,0.0000,0
2026-05-06,14:08:25,27,1,-4.0880,-0.0351,0.0189,0.5566,1.6322,0,1.0000,-511,1,11.5302,4.8179,-16.4145,-6.5684,161.5233,0.056,0.000,0.930,0.0000,0.0000,0
2026-05-06,14:08:25,28,1,-4.0880,-0.0324,0.0134,0.3943,1.6328,0,1.0000,-511,1,11.3363,-1.9607,-16.8888,-9.0151,162.4239,0.024,0.000,0.926,0.0000,0.0000,0
