Date,Time,Timestamp_ms,Kite_ID,Commanded_Vel_rps,Actual_Vel_rps,Torque_Nm,Tension_N,Line_Length_m,Target_Enabled,Target_Length_m,Remote_Joy,Remote_Active,Pitch_deg,Pitch_Vel_dps,Yaw_deg,Yaw_Vel_dps,Roll_deg,Dive_Conf,AWW_Conf,AF_Conf,Kite_Pitch_deg,Kite_Roll_deg,Kite_IMU_Battery
2026-04-24,16:22:37,1,1,-7.9840,-1.7929,0.0546,1.6045,1.1583,0,1.0000,-998,1,42.7104,38.8435,2.0541,-9.9861,156.8781,0.336,0.000,0.535,11.6757,-28.8501,63
2026-04-24,16:22:37,2,1,-7.9840,-1.7445,0.0650,1.9114,1.1733,0,1.0000,-998,1,41.9920,0.8265,1.6028,-10.3648,157.8025,0.304,0.000,0.567,10.0893,-29.4211,63
2026-04-24,16:22:37,3,1,-7.9840,-1.6290,0.0536,1.5751,1.1870,0,1.0000,-998,1,42.1928,5.9690,1.2495,-9.4609,158.5927,0.272,0.000,0.599,7.7815,-26.9354,63
2026-04-24,16:22:37,4,1,-7.9840,-1.5881,0.0641,1.8846,1.2013,0,1.0000,-998,1,44.2709,37.8806,1.2163,-5.8935,159.3600,0.240,0.000,0.631,5.5218,-21.4749,63
2026-04-24,16:22:37,5,1,-7.9840,-1.6137,0.0610,1.7944,1.2126,0,1.0000,-998,1,45.7298,41.9894,1.2597,-3.6006,159.8546,0.216,0.000,0.655,4.4508,-17.3367,63
2026-04-24,16:22:37,6,1,-7.9840,-1.7843,0.0464,1.3653,1.2280,0,1.0000,-998,1,47.8727,49.0680,1.3461,-1.3297,160.5749,0.184,0.000,0.687,2.5467,-12.6283,63
2026-04-24,16:22:37,6,1,-7.9840,-1.2471,0.0320,0.9405,1.2404,0,1.0000,-998,1,49.6225,45.2524,1.3585,-0.7269,161.2463,0.152,0.000,0.719,0.2868,-9.8669,63
2026-04-24,16:22:37,7,1,-7.9840,-0.8604,0.0556,1.6342,1.2491,0,1.0000,-998,1,51.0489,38.3540,1.2848,-1.3484,162.0299,0.120,0.000,0.751,-0.7465,-8.1299,63
2026-04-24,16:22:37,7,1,-7.9840,-1.0954,0.0543,1.5956,1.2570,0,1.0000,-998,1,52.9038,42.6786,1.3672,0.0439,163.1819,0.088,0.000,0.783,-0.1744,-8.3062,63
2026-04-24,16:22:37,8,1,-7.9840,-1.1156,0.0956,2.8112,1.2639,0,1.0000,-998,1,53.7950,34.3256,1.6145,2.5803,151.3395,0.064,0.000,0.807,0.5464,-10.0197,63
2026-04-24,16:22:37,10,1,-7.9840,-1.1316,0.0997,2.9322,1.2735,0,1.0000,-998,1,55.0383,31.3418,2.5443,10.7689,131.7158,0.032,0.000,0.839,0.9619,-13.2987,63
