Date,Time,Timestamp_ms,Kite_ID,Commanded_Vel_rps,Actual_Vel_rps,Torque_Nm,Tension_N,Line_Length_m,Target_Enabled,Target_Length_m,Remote_Joy,Remote_Active,Pitch_deg,Pitch_Vel_dps,Yaw_deg,Yaw_Vel_dps,Roll_deg,Dive_Conf,AWW_Conf,AF_Conf,Kite_Pitch_deg,Kite_Roll_deg,Kite_IMU_Battery
2026-04-24,16:06:42,0,1,0.0000,-0.0100,0.0430,1.2661,1.8290,0,1.0000,0,0,24.7031,-1.7671,98.0835,28.7898,147.8067,0.000,0.000,0.528,72.8430,-65.5343,70
2026-04-24,16:06:42,1,1,0.0000,0.0343,0.0408,1.2001,1.8289,0,1.0000,0,0,24.6392,-1.9252,98.5268,25.6235,148.6950,0.000,0.000,0.544,75.2151,-68.2473,70
2026-04-24,16:06:42,3,1,0.0000,-0.0104,0.0418,1.2283,1.8289,0,1.0000,0,0,24.6477,-0.9574,98.8588,22.1810,149.5589,0.000,0.000,0.560,75.9865,-69.1122,70
2026-04-24,16:06:42,4,1,0.0000,0.0063,0.0414,1.2191,1.8289,0,1.0000,0,0,24.6728,0.0266,99.3628,18.9366,150.8061,0.000,0.000,0.584,78.4365,-72.3004,70
2026-04-24,16:06:42,5,1,0.0000,-0.0031,0.0414,1.2187,1.8289,0,1.0000,0,0,24.5937,-1.1776,99.7159,15.9010,151.9480,0.000,0.000,0.608,81.9181,-77.2379,70
2026-04-24,16:06:42,5,1,0.0000,-0.0033,0.0402,1.1816,1.8289,0,1.0000,0,0,24.6223,-0.0530,99.9537,12.8072,153.0366,0.000,0.000,0.632,83.2121,-79.2998,70
2026-04-24,16:06:42,6,1,0.0000,-0.0127,0.0414,1.2188,1.8289,0,1.0000,0,0,24.5605,-1.2375,100.2075,11.0820,154.1367,0.000,0.000,0.656,83.3772,-79.5278,70
2026-04-24,16:06:42,6,1,0.0000,-0.0021,0.0392,1.1539,1.8289,0,1.0000,0,0,24.5754,-0.1464,100.6810,11.5425,155.2708,0.000,0.000,0.680,82.8866,-78.7108,70
2026-04-24,16:06:42,7,1,0.0000,0.0075,0.0399,1.1728,1.8288,0,1.0000,0,0,24.6504,1.0008,101.1807,12.1298,156.2910,0.000,0.000,0.704,81.1809,-75.9250,70
2026-04-24,16:06:42,8,1,0.0000,-0.0017,0.0399,1.1728,1.8288,0,1.0000,0,0,24.5746,-0.7278,101.4651,10.7159,157.1894,0.000,0.000,0.728,79.2433,-72.6745,70
2026-04-24,16:06:42,9,1,0.0000,-0.0022,0.0402,1.1817,1.8289,0,1.0000,0,0,24.5299,-1.0179,101.6516,8.9123,158.0584,0.000,0.000,0.752,78.8342,-72.0189,70
2026-04-24,16:06:42,10,1,0.0000,-0.0043,0.0405,1.1908,1.8289,0,1.0000,0,0,24.4071,-2.6002,101.8225,7.6246,158.8998,0.000,0.000,0.776,78.9095,-72.0602,70
2026-04-24,16:06:42,10,1,0.0000,-0.0109,0.0414,1.2188,1.8289,0,1.0000,0,0,24.2406,-3.6710,101.9300,6.1036,159.6572,0.000,0.000,0.800,80.0225,-73.7904,70
2026-04-24,16:06:42,11,1,0.0000,0.0157,0.0392,1.1533,1.8289,0,1.0000,0,0,24.1505,-2.8139,101.9742,4.5297,160.3835,0.000,0.000,0.824,80.7527,-75.1224,70
2026-04-24,16:06:42,12,1,-7.3840,-0.0055,0.0430,1.2659,1.8290,0,1.0000,-923,1,23.9387,-3.9244,102.0486,3.2522,161.2461,0.000,0.000,0.856,82.8980,-78.7841,70
2026-04-24,16:06:42,13,1,-7.3840,-0.0726,0.0360,1.0603,1.8293,0,1.0000,-923,1,23.8126,-3.9823,102.0742,2.6950,161.6749,0.000,0.000,0.872,84.6360,-81.5651,70
2026-04-24,16:06:42,14,1,-7.3840,-0.2639,0.0261,0.7684,1.8312,0,1.0000,-923,1,23.7216,-3.0151,102.0221,1.4061,162.2903,0.000,0.000,0.896,86.0388,-83.7225,70
2026-04-24,16:06:42,15,1,-7.9840,-0.2430,0.0443,1.3043,1.8337,0,1.0000,-998,1,23.6960,-1.4419,102.0368,1.0924,162.8828,0.000,0.000,0.920,83.6897,-79.3360,70
2026-04-24,16:06:42,16,1,-7.9840,-0.1299,0.0216,0.6349,1.8348,0,1.0000,-998,1,23.6918,-0.0779,102.2177,2.3029,163.4745,0.000,0.000,0.944,81.9977,-74.8052,70
