Date,Time,Timestamp_ms,Kite_ID,Commanded_Vel_rps,Actual_Vel_rps,Torque_Nm,Tension_N,Line_Length_m,Target_Enabled,Target_Length_m,Remote_Joy,Remote_Active,Pitch_deg,Pitch_Vel_dps,Yaw_deg,Yaw_Vel_dps,Roll_deg,Dive_Conf,AWW_Conf,AF_Conf
2026-03-26,11:14:04,0,1,0.0000,-0.1112,0.1267,3.7277,3.4254,0,1.0000,0,0,40.5457,15.3566,13.9153,-5.7497,-159.0987,0.000,0.000,0.536
2026-03-26,11:14:04,1,1,0.0000,-0.0743,0.1400,4.1178,3.4262,0,1.0000,0,0,40.9636,16.0104,13.7605,-5.4386,-158.8408,0.000,0.000,0.566
2026-03-26,11:14:04,3,1,0.0000,-0.0451,0.1467,4.3146,3.4266,0,1.0000,0,0,41.2915,12.0891,13.7194,-3.7356,-158.7130,0.000,0.000,0.596
2026-03-26,11:14:04,4,1,0.0000,-0.0874,0.1578,4.6413,3.4271,0,1.0000,0,0,41.6138,11.7432,13.7439,-2.1142,-158.8179,0.000,0.000,0.626
2026-03-26,11:14:04,4,1,0.0000,-0.0052,0.1603,4.7154,3.4275,0,1.0000,0,0,41.7007,6.5556,13.9966,1.1285,-158.6779,0.000,0.000,0.656
2026-03-26,11:14:04,5,1,0.0000,-0.0232,0.1641,4.8277,3.4276,0,1.0000,0,0,42.0753,12.1966,14.2573,2.9993,-158.8418,0.000,0.000,0.686
2026-03-26,11:14:04,6,1,0.0000,-0.1221,0.1785,5.2512,3.4281,0,1.0000,0,0,42.1997,6.1505,14.3296,2.5274,-159.1145,0.000,0.000,0.716
2026-03-26,11:14:04,7,1,0.0000,-0.0382,0.1864,5.4832,3.4288,0,1.0000,0,0,42.6123,17.1201,14.5885,4.5684,-158.5363,0.000,0.000,0.746
2026-03-26,11:14:04,7,1,0.0000,-0.0066,0.1871,5.5038,3.4288,0,1.0000,0,0,42.9633,12.7918,15.0669,7.9392,-158.1802,0.000,0.000,0.776
2026-03-26,11:14:04,8,1,0.0000,-0.0435,0.1964,5.7761,3.4292,0,1.0000,0,0,43.4119,17.0650,15.3567,6.8333,-158.2617,0.000,0.000,0.806
2026-03-26,11:14:04,8,1,0.0000,0.0233,0.1918,5.6408,3.4293,0,1.0000,0,0,44.2805,22.0208,15.3753,4.1048,-158.2654,0.000,0.000,0.836
2026-03-26,11:14:04,9,1,0.0000,-0.0079,0.1940,5.7054,3.4292,0,1.0000,0,0,44.8994,21.3229,15.4349,2.8291,-158.8956,0.000,0.000,0.866
