Date,Time,Timestamp_ms,Kite_ID,Commanded_Vel_rps,Actual_Vel_rps,Torque_Nm,Tension_N,Line_Length_m,Target_Enabled,Target_Length_m,Remote_Joy,Remote_Active,Pitch_deg,Pitch_Vel_dps,Yaw_deg,Yaw_Vel_dps,Roll_deg,Dive_Conf,AWW_Conf,AF_Conf
2026-03-26,11:17:39,0,1,0.0000,-0.0406,0.1799,5.2906,3.4284,0,1.0000,0,0,39.2993,17.1413,14.0904,-9.5020,-154.1865,0.000,0.000,0.540
2026-03-26,11:17:39,1,1,0.0000,-0.0466,0.1846,5.4309,3.4287,0,1.0000,0,0,38.9181,0.0826,14.3234,-4.1607,-153.6126,0.000,0.000,0.570
2026-03-26,11:17:39,1,1,0.0000,-0.0027,0.1866,5.4886,3.4289,0,1.0000,0,0,37.7305,-21.8091,14.8835,2.6354,-153.2398,0.000,0.000,0.600
2026-03-26,11:17:39,2,1,0.0000,0.0201,0.1837,5.4024,3.4289,0,1.0000,0,0,37.6113,-9.7419,15.1899,4.5193,-153.4935,0.000,0.000,0.630
2026-03-26,11:17:39,3,1,0.0000,0.0294,0.1794,5.2771,3.4286,0,1.0000,0,0,37.2192,-11.2973,15.0802,2.1282,-153.8843,0.020,0.000,0.660
2026-03-26,11:17:39,3,1,0.0000,0.0724,0.1673,4.9211,3.4282,0,1.0000,0,0,37.9876,11.3955,15.0281,0.9034,-153.1357,0.020,0.000,0.690
2026-03-26,11:17:39,4,1,0.0000,0.0184,0.1671,4.9147,3.4279,0,1.0000,0,0,40.1567,46.8369,14.6936,-3.5385,-152.9501,0.000,0.000,0.720
2026-03-26,11:17:39,4,1,0.0000,0.0076,0.1650,4.8518,3.4278,0,1.0000,0,0,41.5039,44.2695,14.3240,-6.0724,-152.8972,0.000,0.000,0.750
2026-03-26,11:17:39,5,1,0.0000,-0.0355,0.1696,4.9872,3.4280,0,1.0000,0,0,43.7360,56.8470,13.9816,-7.5074,-152.3856,0.000,0.000,0.780
2026-03-26,11:17:39,6,1,0.0000,-0.0322,0.1763,5.1843,3.4283,0,1.0000,0,0,45.5617,41.6009,13.8992,-4.5418,-152.6371,0.000,0.000,0.820
2026-03-26,11:17:39,7,1,0.0000,-0.0463,0.1850,5.4417,3.4288,0,1.0000,0,0,46.1686,22.2883,13.9266,-2.3942,-152.9717,0.000,0.000,0.860
2026-03-26,11:17:39,8,1,0.0000,-0.0340,0.1879,5.5265,3.4290,0,1.0000,0,0,46.9527,22.5287,14.1004,0.5262,-153.0122,0.000,0.000,0.890
2026-03-26,11:17:39,8,1,0.0000,-0.0195,0.1913,5.6253,3.4292,0,1.0000,0,0,47.5195,11.1612,14.4091,3.3017,-153.5337,0.000,0.000,0.930
2026-03-26,11:17:39,9,1,0.0000,-0.0233,0.1942,5.7106,3.4293,0,1.0000,0,0,47.5859,6.0102,14.3245,1.3843,-153.9803,0.000,0.000,0.960
2026-03-26,11:17:39,9,1,0.0000,0.0108,0.1931,5.6784,3.4293,0,1.0000,0,0,47.8601,7.6666,14.2799,0.5546,-153.8321,0.000,0.000,0.990
2026-03-26,11:17:39,10,1,0.0000,0.0124,0.1914,5.6301,3.4292,0,1.0000,0,0,48.1474,6.5790,14.3453,0.9285,-154.0551,0.000,0.000,1.000
2026-03-26,11:17:39,10,1,0.0000,0.0349,0.1845,5.4258,3.4290,0,1.0000,0,0,48.2283,3.3364,14.2402,-0.5027,-154.4746,0.000,0.000,1.000
2026-03-26,11:17:39,11,1,0.0000,0.0644,0.1746,5.1362,3.4285,0,1.0000,0,0,48.0858,-2.0911,14.1581,-1.1494,-154.6964,0.000,0.000,1.000
2026-03-26,11:17:39,12,1,0.0000,0.0157,0.1751,5.1487,3.4284,0,1.0000,0,0,47.7221,-10.0419,13.9751,-2.8315,-155.1954,0.000,0.000,1.000
2026-03-26,11:17:39,12,1,0.0000,0.0053,0.1733,5.0972,3.4283,0,1.0000,0,0,46.5589,-25.4615,13.9968,-1.4365,-155.5593,0.040,0.000,1.000
2026-03-26,11:17:39,13,1,0.0000,-0.0301,0.1758,5.1719,3.4282,0,1.0000,0,0,45.2701,-34.5672,14.2595,2.4793,-155.2814,0.100,0.000,1.000
2026-03-26,11:17:39,14,1,0.0000,-0.0396,0.1805,5.3094,3.4285,0,1.0000,0,0,44.9988,-17.8186,14.6630,5.5367,-154.6267,0.160,0.000,1.000
2026-03-26,11:17:39,14,1,0.0000,-0.0495,0.1839,5.4100,3.4287,0,1.0000,0,0,45.8008,11.5167,14.8998,5.5042,-154.5114,0.220,0.000,1.000
2026-03-26,11:17:39,15,1,0.0000,-0.0369,0.1908,5.6108,3.4290,0,1.0000,0,0,47.2561,30.2627,14.9553,3.2813,-154.4303,0.210,0.000,1.000
