Date,Time,Timestamp_ms,Kite_ID,Commanded_Vel_rps,Actual_Vel_rps,Torque_Nm,Tension_N,Line_Length_m,Target_Enabled,Target_Length_m,Remote_Joy,Remote_Active,Pitch_deg,Pitch_Vel_dps,Yaw_deg,Yaw_Vel_dps,Roll_deg,Dive_Conf,AWW_Conf,AF_Conf,Kite_Pitch_deg,Kite_Roll_deg,Kite_IMU_Battery
2026-04-24,16:16:37,0,1,-4.0880,-1.0825,0.0573,1.6847,1.1825,0,1.0000,-511,1,22.7804,-1.2205,100.8292,-6.2974,169.8325,0.136,0.000,0.536,93.2860,-95.9916,63
2026-04-24,16:16:37,1,1,-4.0880,-1.1340,0.0564,1.6593,1.1899,0,1.0000,-511,1,22.9007,1.8263,100.8663,-3.9337,169.8456,0.112,0.000,0.560,93.5742,-96.5651,63
2026-04-24,16:16:37,2,1,-4.0880,-1.0699,0.0560,1.6472,1.2001,0,1.0000,-511,1,22.7979,-0.5987,100.7998,-2.9832,169.8474,0.080,0.000,0.592,93.3749,-96.3195,63
2026-04-24,16:16:37,2,1,-4.0880,-0.9922,0.0421,1.2369,1.2075,0,1.0000,-511,1,22.5898,-4.3883,100.8990,-0.9478,169.9050,0.056,0.000,0.616,92.5126,-94.7859,63
2026-04-24,16:16:37,3,1,-4.0880,-1.0525,0.0533,1.5680,1.2175,0,1.0000,-511,1,22.7719,2.7474,101.1392,1.6145,169.9617,0.024,0.000,0.648,92.1830,-94.1795,63
2026-04-24,16:16:37,4,1,-4.0880,-1.0954,0.0313,0.9215,1.2247,0,1.0000,-511,1,22.5233,-3.2737,101.3762,3.3913,169.9808,0.000,0.000,0.646,92.0498,-93.9302,63
2026-04-24,16:16:37,6,1,-4.0880,-1.0161,0.0803,2.3621,1.2341,0,1.0000,-511,1,22.6192,-1.8633,101.6402,4.5477,169.9816,0.000,0.000,0.651,92.5860,-94.9700,63
2026-04-24,16:16:37,7,1,-4.0880,-1.0106,0.0619,1.8210,1.2406,0,1.0000,-511,1,22.6383,0.6319,101.9198,5.7288,170.0434,0.000,0.000,0.658,93.3299,-96.4082,63
2026-04-24,16:16:37,8,1,-4.0880,-1.2664,0.0555,1.6318,1.2511,0,1.0000,-511,1,22.5281,-2.6914,102.1695,5.9477,169.9744,0.000,0.000,0.654,94.0430,-97.7982,63
2026-04-24,16:16:37,8,1,-4.0880,-1.4222,0.0736,2.1647,1.2624,0,1.0000,-511,1,22.4786,-1.1185,102.6819,8.8711,170.0614,0.000,0.000,0.651,94.9508,-99.6822,63
2026-04-24,16:16:37,9,1,-4.0880,-1.4999,0.0768,2.2574,1.2745,0,1.0000,-511,1,22.3676,-3.3370,103.5367,13.8914,170.1617,0.000,0.000,0.674,95.9109,-101.7377,63
2026-04-24,16:16:37,10,1,-4.0880,-1.5812,0.0561,1.6512,1.2876,0,1.0000,-511,1,22.4623,-0.2952,104.2573,15.3319,170.1103,0.000,0.000,0.706,95.6695,-101.3155,63
2026-04-24,16:16:37,10,1,-4.0880,-1.6409,0.0512,1.5047,1.2997,0,1.0000,-511,1,22.4422,0.8794,104.7212,14.7942,170.1216,0.000,0.000,0.730,95.5853,-101.1129,63
2026-04-24,16:16:37,11,1,-4.0880,-1.2903,0.0809,2.3794,1.3133,0,1.0000,-511,1,22.4734,0.5367,105.4138,15.5546,170.3000,0.000,0.000,0.762,95.9538,-101.9798,63
2026-04-24,16:16:37,12,1,-4.0880,-1.3989,0.0877,2.5782,1.3261,0,1.0000,-511,1,22.4158,-0.2239,106.1982,16.6463,170.4106,0.000,0.000,0.794,95.9820,-102.4225,63
