Date,Time,Timestamp_ms,Kite_ID,Commanded_Vel_rps,Actual_Vel_rps,Torque_Nm,Tension_N,Line_Length_m,Target_Enabled,Target_Length_m,Remote_Joy,Remote_Active,Pitch_deg,Pitch_Vel_dps,Yaw_deg,Yaw_Vel_dps,Roll_deg,Dive_Conf,AWW_Conf,AF_Conf
2026-03-26,11:12:41,0,1,0.0000,-0.0120,-0.1264,3.7179,3.4121,0,1.0000,0,0,24.1754,14.7712,25.5848,-5.1880,-168.5158,0.000,0.770,0.550
2026-03-26,11:12:41,1,1,0.0000,-0.0120,-0.1262,3.7118,3.4121,0,1.0000,0,0,24.3590,9.3425,25.5955,-3.4609,-168.8108,0.000,0.740,0.580
2026-03-26,11:12:41,2,1,0.0000,-0.0119,-0.1244,3.6587,3.4122,0,1.0000,0,0,24.6490,9.1939,25.5165,-3.1314,-169.1042,0.000,0.710,0.610
2026-03-26,11:12:41,2,1,0.0000,0.0037,-0.1255,3.6916,3.4122,0,1.0000,0,0,25.0825,11.3937,25.4810,-2.4247,-169.2214,0.000,0.680,0.640
2026-03-26,11:12:41,3,1,0.0000,-0.0030,-0.1262,3.7117,3.4122,0,1.0000,0,0,25.8472,18.7993,25.8553,2.1073,-168.9726,0.000,0.650,0.670
2026-03-26,11:12:41,3,1,0.0000,0.0070,-0.1253,3.6861,3.4122,0,1.0000,0,0,27.0262,24.3654,26.5938,7.9271,-169.0491,0.000,0.610,0.710
2026-03-26,11:12:41,4,1,0.0000,0.0030,-0.1244,3.6575,3.4122,0,1.0000,0,0,26.9460,7.7871,26.4199,3.4733,-162.6071,0.000,0.580,0.740
2026-03-26,11:12:41,5,1,0.0000,-0.0132,-0.1209,3.5565,3.4123,0,1.0000,0,0,24.2959,-47.1677,25.9880,-1.8087,-163.5795,0.000,0.550,0.770
2026-03-26,11:12:41,5,1,0.0000,-0.0118,-0.1219,3.5844,3.4124,0,1.0000,0,0,20.3346,-87.3092,25.1388,-9.5851,-164.7635,0.060,0.520,0.800
2026-03-26,11:12:41,6,1,0.0000,-0.0037,-0.1212,3.5639,3.4124,0,1.0000,0,0,18.9513,-39.8901,24.4968,-11.9120,-165.2509,0.120,0.490,0.830
2026-03-26,11:12:41,7,1,0.0000,-0.0199,-0.1183,3.4808,3.4125,0,1.0000,0,0,18.6457,-16.3258,24.2407,-10.1763,-166.3307,0.180,0.460,0.860
2026-03-26,11:12:41,7,1,0.0000,-0.0071,-0.1175,3.4568,3.4126,0,1.0000,0,0,18.0522,-15.6206,24.1798,-7.3710,-166.6234,0.240,0.430,0.890
2026-03-26,11:12:41,8,1,0.0000,-0.0227,-0.1148,3.3777,3.4127,0,1.0000,0,0,18.8509,8.4160,24.8513,2.0154,-159.3961,0.320,0.390,0.930
2026-03-26,11:12:41,8,1,0.0000,-0.0215,-0.1116,3.2833,3.4129,0,1.0000,0,0,18.5474,-3.1737,24.7925,0.6003,-146.8589,0.380,0.360,0.960
2026-03-26,11:12:41,9,1,0.0000,-0.0174,-0.1099,3.2331,3.4130,0,1.0000,0,0,18.1399,-7.4188,24.5630,-1.7203,-148.3597,0.440,0.330,0.990
2026-03-26,11:12:41,10,1,0.0000,-0.0528,-0.1006,2.9586,3.4134,0,1.0000,0,0,18.4369,1.8833,24.4789,-1.8282,-150.2991,0.490,0.290,1.000
2026-03-26,11:12:41,11,1,0.0000,-0.0300,-0.0932,2.7412,3.4139,0,1.0000,0,0,18.8366,7.9424,24.3753,-1.9847,-151.8532,0.450,0.250,1.000
2026-03-26,11:12:41,12,1,0.0000,-0.0339,-0.0894,2.6306,3.4140,0,1.0000,0,0,20.2110,28.5301,24.6628,1.4780,-152.1325,0.420,0.220,1.000
2026-03-26,11:12:41,13,1,0.0000,-0.0137,-0.0878,2.5827,3.4141,0,1.0000,0,0,22.8837,59.7243,25.2356,6.5359,-152.3981,0.390,0.190,1.000
2026-03-26,11:12:41,13,1,0.0000,0.0135,-0.0900,2.6473,3.4141,0,1.0000,0,0,25.2757,66.3346,25.6317,8.2515,-152.8878,0.360,0.160,1.000
2026-03-26,11:12:41,14,1,0.0000,0.0213,-0.0935,2.7507,3.4139,0,1.0000,0,0,28.3975,84.5412,26.2978,12.1737,-152.7536,0.330,0.130,1.000
2026-03-26,11:12:41,15,1,0.0000,0.0290,-0.0980,2.8834,3.4138,0,1.0000,0,0,31.8178,93.7967,26.9781,14.7369,-153.0013,0.300,0.100,1.000
2026-03-26,11:12:41,16,1,0.0000,0.0474,-0.1052,3.0938,3.4134,0,1.0000,0,0,32.6890,52.1164,27.1068,11.1398,-154.0880,0.270,0.070,1.000
2026-03-26,11:12:41,17,1,0.0000,0.0329,-0.1098,3.2282,3.4131,0,1.0000,0,0,33.1607,31.0604,26.9675,6.2825,-154.9929,0.240,0.040,1.000
2026-03-26,11:12:41,17,1,0.0000,0.0142,-0.1113,3.2743,3.4129,0,1.0000,0,0,34.0568,28.7088,26.9849,4.4595,-155.8047,0.210,0.010,1.000
2026-03-26,11:12:41,18,1,0.0000,0.0129,-0.1164,3.4246,3.4127,0,1.0000,0,0,35.0788,25.8862,27.1261,4.1181,-156.7603,0.170,0.000,1.000
