Date,Time,Timestamp_ms,Kite_ID,Commanded_Vel_rps,Actual_Vel_rps,Torque_Nm,Tension_N,Line_Length_m,Target_Enabled,Target_Length_m,Remote_Joy,Remote_Active,Pitch_deg,Pitch_Vel_dps,Yaw_deg,Yaw_Vel_dps,Roll_deg,Dive_Conf,AWW_Conf,AF_Conf,Kite_Pitch_deg,Kite_Roll_deg,Kite_Yaw_deg,Kite_Gyro_X,Kite_Gyro_Y,Kite_Gyro_Z,Kite_IMU_Battery
2026-04-17,08:25:27,1,1,0.0000,0.0593,0.0052,0.1525,1.1573,0,1.0000,0,0,12.6972,40.0260,70.5952,-41.6014,152.2014,0.000,0.000,0.507,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:25:27,1,1,0.0000,0.0928,-0.0040,0.1178,1.1568,0,1.0000,0,0,13.2556,25.9825,70.1438,-32.4863,153.3615,0.000,0.000,0.504,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:25:27,2,1,0.0000,0.0687,-0.0149,0.4392,1.1563,0,1.0000,0,0,13.6045,16.6211,70.1132,-22.3927,154.8560,0.000,0.000,0.523,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:25:27,3,1,0.0000,0.0463,-0.0233,0.6861,1.1559,0,1.0000,0,0,13.7726,9.7524,70.2199,-14.2555,156.0336,0.000,0.000,0.553,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:25:27,3,1,0.0000,0.0047,-0.0237,0.6968,1.1557,0,1.0000,0,0,13.8352,5.2407,70.7404,-4.6628,157.0401,0.000,0.000,0.583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:25:27,4,1,0.0000,0.0142,-0.0243,0.7151,1.1557,0,1.0000,0,0,13.8698,2.9344,71.7097,6.2528,158.3442,0.000,0.000,0.613,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:25:27,4,1,0.0000,0.0312,-0.0271,0.7959,1.1556,0,1.0000,0,0,14.0239,4.0007,72.6359,13.1234,159.5023,0.000,0.000,0.643,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:25:27,5,1,0.0000,0.0106,-0.0278,0.8178,1.1555,0,1.0000,0,0,14.3704,7.7163,73.3137,15.4500,160.4118,0.000,0.000,0.673,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:25:27,6,1,0.0000,-0.0048,-0.0267,0.7862,1.1555,0,1.0000,0,0,14.6225,7.6565,73.8684,15.8616,161.1019,0.000,0.000,0.703,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:25:27,7,1,0.0000,0.0036,-0.0271,0.7962,1.1555,0,1.0000,0,0,14.8805,7.5462,74.3758,15.5719,161.8762,0.000,0.000,0.733,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:25:27,8,1,0.0000,0.0007,-0.0269,0.7912,1.1555,0,1.0000,0,0,15.1258,7.4275,74.9318,15.7987,162.7888,0.000,0.000,0.763,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:25:27,9,1,0.0000,-0.0026,-0.0281,0.8277,1.1555,0,1.0000,0,0,15.1936,4.0031,75.4169,15.3178,163.7632,0.000,0.000,0.793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:25:27,9,1,0.0000,-0.0035,-0.0263,0.7745,1.1555,0,1.0000,0,0,15.0933,-0.2078,75.9534,15.6307,164.9506,0.000,0.000,0.823,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:25:27,10,1,0.0000,0.0044,-0.0285,0.8395,1.1555,0,1.0000,0,0,14.7035,-9.4167,76.5185,15.2852,166.5653,0.000,0.000,0.853,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:25:27,11,1,0.0000,0.0050,-0.0297,0.8725,1.1554,0,1.0000,0,0,14.2544,-11.8189,76.9305,14.3923,167.7731,0.000,0.000,0.883,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:25:27,11,1,0.0000,0.0055,-0.0293,0.8611,1.1554,0,1.0000,0,0,13.7640,-13.4398,77.2159,12.3883,168.7401,0.060,0.000,0.913,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:25:27,12,1,0.0000,0.0452,-0.0374,1.0991,1.1551,0,1.0000,0,0,13.1582,-15.5560,77.4288,9.5922,169.6374,0.120,0.000,0.943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:25:27,12,1,0.0000,0.0697,-0.0455,1.3380,1.1547,0,1.0000,0,0,12.7242,-13.9258,77.6459,8.6074,170.2427,0.180,0.000,0.973,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:25:27,13,1,0.0000,0.0248,-0.0459,1.3512,1.1545,0,1.0000,0,0,12.4602,-10.4781,77.7620,6.9694,170.5873,0.240,0.000,1.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:25:27,14,1,0.0000,0.0245,-0.0492,1.4457,1.1544,0,1.0000,0,0,12.4189,-4.7605,77.8625,5.6687,170.8886,0.300,0.000,1.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:25:27,15,1,0.0000,0.0303,-0.0547,1.6095,1.1541,0,1.0000,0,0,12.5489,0.3801,77.9283,4.4801,171.0765,0.360,0.000,1.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:25:27,15,1,0.0000,0.0596,-0.0607,1.7852,1.1538,0,1.0000,0,0,12.7702,4.1008,77.9043,2.8063,171.2155,0.360,0.000,1.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:25:27,16,1,0.0000,0.0025,-0.0618,1.8167,1.1537,0,1.0000,0,0,13.0227,6.1439,77.9198,2.1190,171.5294,0.330,0.000,1.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:25:27,17,1,0.0000,-0.0054,-0.0604,1.7779,1.1537,0,1.0000,0,0,13.4511,10.1133,78.1442,3.4902,172.1738,0.300,0.000,1.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:25:27,17,1,0.0000,-0.0422,-0.0561,1.6486,1.1539,0,1.0000,0,0,13.9558,12.8799,78.3563,4.3688,172.8028,0.270,0.000,1.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:25:27,19,1,0.0000,-0.0506,-0.0477,1.4026,1.1543,0,1.0000,0,0,14.5178,15.1403,78.5442,4.7692,173.2589,0.240,0.000,1.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:25:27,20,1,0.0000,-0.0647,-0.0395,1.1630,1.1546,0,1.0000,0,0,14.8406,11.6847,78.6211,3.9736,173.6111,0.210,0.000,1.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
