Date,Time,Timestamp_ms,Kite_ID,Commanded_Vel_rps,Actual_Vel_rps,Torque_Nm,Tension_N,Line_Length_m,Target_Enabled,Target_Length_m,Remote_Joy,Remote_Active,Pitch_deg,Pitch_Vel_dps,Yaw_deg,Yaw_Vel_dps,Roll_deg,Dive_Conf,AWW_Conf,AF_Conf
2026-03-27,12:48:30,0,1,0.0000,0.1576,0.1969,5.7914,9.8249,0,1.0000,0,0,15.2311,15.4188,-29.7382,10.8783,19.4385,0.000,0.000,0.532
2026-03-27,12:48:30,2,1,0.0000,-0.0007,0.2070,6.0877,9.8246,0,1.0000,0,0,14.9069,0.9425,-28.9852,14.7006,15.1310,0.000,0.000,0.562
2026-03-27,12:48:30,3,1,0.0000,-0.0889,0.2290,6.7366,9.8253,0,1.0000,0,0,14.5005,-5.6059,-28.8190,10.1443,20.5261,0.000,0.000,0.602
2026-03-27,12:48:30,4,1,0.0000,-0.0297,0.2243,6.5974,9.8255,0,1.0000,0,0,14.9215,5.4506,-28.5347,9.6947,23.0742,0.000,0.000,0.632
2026-03-27,12:48:30,5,1,0.0000,0.1121,0.2040,6.0010,9.8252,0,1.0000,0,0,15.1743,6.0048,-28.3301,8.5578,32.2643,0.000,0.000,0.662
2026-03-27,12:48:30,5,1,0.0000,0.1333,0.1676,4.9287,9.8232,0,1.0000,0,0,15.8732,14.8734,-28.0785,7.3693,36.8542,0.000,0.000,0.702
2026-03-27,12:48:30,6,1,0.0000,-0.1113,0.1947,5.7269,9.8233,0,1.0000,0,0,15.4185,-4.9719,-28.0214,5.5236,38.1779,0.000,0.000,0.732
2026-03-27,12:48:30,6,1,0.0000,-0.0946,0.2027,5.9618,9.8239,0,1.0000,0,0,14.6820,-10.6143,-27.9790,4.2095,25.3661,0.000,0.000,0.762
2026-03-27,12:48:30,7,1,0.0000,0.0078,0.1950,5.7344,9.8241,0,1.0000,0,0,15.4628,9.4974,-27.8730,3.8604,20.2628,0.000,0.000,0.792
2026-03-27,12:48:30,8,1,0.0000,0.0949,0.1771,5.2096,9.8236,0,1.0000,0,0,16.1626,16.0467,-27.7433,3.8874,15.6429,0.000,0.000,0.822
2026-03-27,12:48:30,8,1,0.0000,0.0283,0.1762,5.1817,9.8232,0,1.0000,0,0,17.0855,22.7969,-27.6978,3.1055,18.1532,0.000,0.000,0.852
2026-03-27,12:48:30,9,1,0.0000,-0.1242,0.2047,6.0215,9.8239,0,1.0000,0,0,16.2761,-10.5915,-27.9310,-0.6169,30.3364,0.000,0.000,0.892
2026-03-27,12:48:30,10,1,0.0000,-0.0537,0.2040,5.9988,9.8243,0,1.0000,0,0,16.6055,4.5606,-28.0428,-1.3797,25.0979,0.000,0.000,0.922
2026-03-27,12:48:30,10,1,0.0000,0.1734,0.1688,4.9644,9.8235,0,1.0000,0,0,17.6750,19.2729,-27.7566,1.9518,23.4864,0.000,0.000,0.962
2026-03-27,12:48:30,11,1,0.0000,0.1410,0.1545,4.5434,9.8226,0,1.0000,0,0,18.5188,22.6113,-27.6427,2.3626,25.3712,0.000,0.000,0.992
2026-03-27,12:48:30,11,1,0.0000,-0.0449,0.1736,5.1073,9.8226,0,1.0000,0,0,19.1820,19.5742,-27.7232,0.7523,34.1305,0.000,0.000,1.000
2026-03-27,12:48:30,12,1,0.0000,-0.0719,0.2014,5.9241,9.8240,0,1.0000,0,0,18.2270,-6.2341,-28.4894,-6.7302,30.6032,0.000,0.000,1.000
2026-03-27,12:48:30,12,1,0.0000,0.0548,0.1821,5.3573,9.8237,0,1.0000,0,0,19.2769,16.2435,-28.2517,-2.1247,25.4553,0.000,0.000,1.000
2026-03-27,12:48:30,14,1,0.0000,0.0981,0.1671,4.9144,9.8230,0,1.0000,0,0,19.9837,19.6540,-28.1368,-0.3720,20.1707,0.000,0.000,1.000
2026-03-27,12:48:30,14,1,0.0000,0.0983,0.1520,4.4696,9.8222,0,1.0000,0,0,20.9249,24.7564,-28.0163,0.8997,29.3815,0.000,0.000,1.000
2026-03-27,12:48:30,15,1,0.0000,-0.0230,0.1631,4.7977,9.8221,0,1.0000,0,0,21.3295,15.9374,-28.2500,-1.7533,37.7160,0.000,0.000,1.000
2026-03-27,12:48:30,16,1,0.0000,-0.1835,0.1930,5.6760,9.8229,0,1.0000,0,0,20.4504,-8.9946,-28.8982,-7.5555,38.0428,0.000,0.000,1.000
2026-03-27,12:48:30,17,1,0.0000,-0.0674,0.2065,6.0746,9.8242,0,1.0000,0,0,21.4245,11.6361,-29.2648,-7.5700,20.9033,0.000,0.000,1.000
2026-03-27,12:48:30,17,1,0.0000,-0.0049,0.2066,6.0757,9.8247,0,1.0000,0,0,22.3072,20.3592,-28.9920,-2.6023,23.1445,0.000,0.000,1.000
2026-03-27,12:48:30,18,1,0.0000,0.0870,0.1905,5.6028,9.8243,0,1.0000,0,0,23.3523,22.7222,-28.7275,0.9920,14.3654,0.000,0.000,1.000
2026-03-27,12:48:30,18,1,0.0000,0.0078,0.1923,5.6548,9.8239,0,1.0000,0,0,23.7930,15.5100,-29.0507,-2.6267,23.2097,0.000,0.000,1.000
2026-03-27,12:48:30,19,1,0.0000,-0.0096,0.1935,5.6921,9.8239,0,1.0000,0,0,24.2770,17.1100,-29.6384,-7.4453,17.3284,0.000,0.000,1.000
2026-03-27,12:48:30,19,1,0.0000,0.0175,0.1938,5.7015,9.8240,0,1.0000,0,0,25.2007,20.4331,-29.7120,-4.6531,1.7271,0.000,0.000,1.000
2026-03-27,12:48:30,20,1,0.0000,0.0714,0.1780,5.2343,9.8235,0,1.0000,0,0,26.1146,21.5722,-29.6556,-2.4913,14.8664,0.000,0.000,1.000
2026-03-27,12:48:30,21,1,0.0000,0.0990,0.1616,4.7529,9.8227,0,1.0000,0,0,26.7467,20.4081,-29.8837,-3.8835,9.7539,0.000,0.000,1.000
2026-03-27,12:48:30,22,1,0.0000,-0.0971,0.1821,5.3550,9.8228,0,1.0000,0,0,27.4503,20.4546,-30.0032,-3.8178,12.3446,0.000,0.000,1.000
2026-03-27,12:48:30,22,1,0.0000,-0.0987,0.1916,5.6364,9.8233,0,1.0000,0,0,27.6806,12.1680,-30.4677,-7.2449,14.0917,0.000,0.000,1.000
2026-03-27,12:48:30,23,1,0.0000,0.0565,0.1688,4.9644,9.8230,0,1.0000,0,0,28.3718,16.9231,-30.6572,-5.6421,-1.2712,0.000,0.000,1.000
2026-03-27,12:48:30,23,1,0.0000,0.0610,0.1616,4.7517,9.8226,0,1.0000,0,0,28.8426,15.0237,-30.3573,-1.0212,2.3127,0.000,0.000,1.000
2026-03-27,12:48:30,24,1,0.0000,0.0147,0.1642,4.8283,9.8224,0,1.0000,0,0,29.4447,16.7916,-30.3844,-1.0923,12.2392,0.000,0.000,1.000
2026-03-27,12:48:30,25,1,0.0000,-0.0316,0.1673,4.9204,9.8224,0,1.0000,0,0,29.9461,16.3458,-30.9691,-6.5528,21.0538,0.000,0.000,1.000
2026-03-27,12:48:30,26,1,0.0000,-0.0615,0.1762,5.1837,9.8227,0,1.0000,0,0,30.3190,12.7167,-31.7053,-11.2513,15.3233,0.000,0.000,1.000
2026-03-27,12:48:30,27,1,0.0000,0.0091,0.1665,4.8980,9.8226,0,1.0000,0,0,30.7720,13.1498,-31.6557,-7.0618,3.7939,0.000,0.000,1.000
