Date,Time,Timestamp_ms,Kite_ID,Commanded_Vel_rps,Actual_Vel_rps,Torque_Nm,Tension_N,Line_Length_m,Target_Enabled,Target_Length_m,Remote_Joy,Remote_Active,Pitch_deg,Pitch_Vel_dps,Yaw_deg,Yaw_Vel_dps,Roll_deg,Dive_Conf,AWW_Conf,AF_Conf,Kite_Pitch_deg,Kite_Roll_deg,Kite_Yaw_deg,Kite_Gyro_X,Kite_Gyro_Y,Kite_Gyro_Z,Kite_IMU_Battery
2026-04-17,10:25:43,0,1,0.0000,-0.0065,-0.0174,0.5112,1.8624,0,1.0000,0,0,7.3559,-1.7760,131.9535,289.7842,169.1929,0.000,0.500,0.536,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,0,1,0.0000,-0.0037,-0.0196,0.5760,1.8624,0,1.0000,0,0,6.9751,-7.5322,137.2223,248.3885,168.9781,0.000,0.560,0.566,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,1,1,0.0000,0.0163,-0.0181,0.5317,1.8624,0,1.0000,0,0,6.3939,-13.4645,142.4131,219.2812,169.0071,0.000,0.620,0.596,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,3,1,0.0000,0.0114,-0.0188,0.5543,1.8624,0,1.0000,0,0,6.1104,-10.2754,146.4404,186.5241,169.5592,0.000,0.680,0.626,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,4,1,0.0000,-0.0080,-0.0177,0.5209,1.8624,0,1.0000,0,0,6.2156,-2.2764,148.5756,147.3455,170.2128,0.000,0.740,0.656,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,5,1,0.0000,0.0038,-0.0185,0.5435,1.8624,0,1.0000,0,0,6.5210,4.3793,149.6473,110.2578,170.7303,0.000,0.800,0.686,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,6,1,0.0000,0.0040,-0.0192,0.5652,1.8624,0,1.0000,0,0,6.8981,6.9792,150.5000,73.9405,170.9175,0.000,0.880,0.726,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,6,1,0.0000,-0.0125,-0.0178,0.5247,1.8624,0,1.0000,0,0,6.9600,3.6688,152.2723,68.2300,170.6856,0.000,0.940,0.756,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,7,1,0.0000,0.0059,-0.0193,0.5680,1.8624,0,1.0000,0,0,6.8348,-0.5948,154.9807,72.0255,170.4091,0.000,1.000,0.786,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,8,1,0.0000,0.0052,-0.0188,0.5523,1.8624,0,1.0000,0,0,6.6255,-4.0933,157.9562,77.0896,170.2504,0.000,1.000,0.816,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,8,1,0.0000,-0.0003,-0.0173,0.5101,1.8624,0,1.0000,0,0,5.6225,-20.9277,160.9474,80.4098,170.6072,0.000,1.000,0.846,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,9,1,0.0000,-0.0133,-0.0171,0.5031,1.8624,0,1.0000,0,0,5.2726,-10.7725,163.0963,74.3491,171.1723,0.000,1.000,0.876,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,10,1,0.0000,-0.0010,-0.0184,0.5425,1.8624,0,1.0000,0,0,4.8594,-10.4415,164.8835,67.2982,157.6594,0.000,1.000,0.884,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,10,1,0.0000,-0.0018,-0.0180,0.5307,1.8624,0,1.0000,0,0,4.4439,-11.8494,165.5393,51.4710,138.0831,0.000,1.000,0.881,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,11,1,0.0000,0.0024,-0.0183,0.5377,1.8624,0,1.0000,0,0,3.8188,-15.3976,162.0880,2.0341,119.3844,0.000,1.000,0.878,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,12,1,0.0000,0.0018,-0.0177,0.5199,1.8624,0,1.0000,0,0,2.7851,-24.1631,158.2849,-35.0374,108.4991,0.000,1.000,0.875,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,12,1,0.0000,-0.0060,-0.0191,0.5609,1.8625,0,1.0000,0,0,1.3372,-35.7312,155.6876,-47.8053,111.9908,0.000,1.000,0.872,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,13,1,0.0000,-0.0102,-0.0164,0.4826,1.8625,0,1.0000,0,0,-0.6435,-50.2716,154.3866,-44.8152,115.2090,0.000,1.000,0.869,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,14,1,0.0000,0.0001,-0.0188,0.5533,1.8624,0,1.0000,0,0,-2.7462,-58.0116,153.6194,-37.9856,118.0606,0.000,1.000,0.866,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,15,1,0.0000,-0.0207,-0.0169,0.4983,1.8624,0,1.0000,0,0,-4.8616,-64.3910,153.1164,-30.2602,120.2237,0.000,1.000,0.863,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,16,1,0.0000,0.0066,-0.0188,0.5533,1.8624,0,1.0000,0,0,-6.2249,-54.0263,154.0847,-10.9447,122.4850,0.000,1.000,0.860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,17,1,0.0000,-0.0128,-0.0179,0.5268,1.8624,0,1.0000,0,0,-7.7338,-47.8961,156.0557,11.2120,124.6866,0.000,1.000,0.857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,44,1,0.0000,0.0104,-0.0190,0.5592,1.8624,0,1.0000,0,0,-9.1688,-42.9419,158.9589,33.5814,126.9257,0.000,0.970,0.854,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,45,1,0.0000,0.0083,-0.0186,0.5474,1.8624,0,1.0000,0,0,-10.4490,-39.6734,162.5201,56.5349,129.2231,0.000,0.940,0.851,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,45,1,0.0000,-0.0035,-0.0175,0.5150,1.8624,0,1.0000,0,0,-11.7182,-38.0706,166.2773,73.6436,131.6614,0.000,0.910,0.848,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,46,1,0.0000,-0.0230,-0.0162,0.4756,1.8624,0,1.0000,0,0,-12.8330,-36.2540,167.1955,57.0182,134.2965,0.000,0.880,0.845,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,46,1,0.0000,-0.0049,-0.0181,0.5317,1.8624,0,1.0000,0,0,-13.5451,-25.1269,160.3481,-26.4992,130.2530,0.000,0.850,0.842,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,48,1,0.0000,0.0043,-0.0186,0.5484,1.8624,0,1.0000,0,0,-12.9035,0.4888,147.6705,-138.0457,111.9308,0.000,0.820,0.839,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,49,1,0.0000,0.0041,-0.0188,0.5524,1.8624,0,1.0000,0,0,-9.6909,57.6136,137.0851,-195.1246,115.3487,0.000,0.820,0.836,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,50,1,0.0000,-0.0115,-0.0170,0.5002,1.8624,0,1.0000,0,0,-6.8380,68.9684,130.2276,-196.3307,118.4789,0.000,0.880,0.833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,50,1,0.0000,-0.0019,-0.0185,0.5434,1.8624,0,1.0000,0,0,-4.9421,60.8101,126.3334,-168.5970,121.4409,0.000,0.940,0.830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,51,1,0.0000,-0.0060,-0.0182,0.5366,1.8624,0,1.0000,0,0,-3.0949,56.5970,125.0577,-126.4473,124.3332,0.000,1.000,0.827,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,52,1,0.0000,0.0059,-0.0194,0.5709,1.8624,0,1.0000,0,0,-1.7866,43.9244,125.2220,-84.4171,127.1038,0.000,1.000,0.824,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,52,1,0.0000,0.0187,-0.0190,0.5582,1.8624,0,1.0000,0,0,-1.9976,13.7519,125.7391,-52.3341,129.7282,0.000,0.990,0.821,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,53,1,0.0000,-0.0015,-0.0184,0.5405,1.8624,0,1.0000,0,0,-2.9183,-10.5455,127.5784,-17.5394,131.7231,0.000,0.960,0.818,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,54,1,0.0000,0.0015,-0.0199,0.5848,1.8624,0,1.0000,0,0,-3.7647,-18.0951,130.3253,13.0698,133.9672,0.000,0.930,0.815,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,54,1,0.0000,-0.0154,-0.0184,0.5415,1.8624,0,1.0000,0,0,-4.2483,-15.4481,132.3977,28.0247,136.3801,0.000,0.900,0.812,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,55,1,0.0000,0.0064,-0.0188,0.5533,1.8624,0,1.0000,0,0,-4.4456,-9.4832,133.1453,25.3655,138.8137,0.000,0.870,0.809,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,56,1,0.0000,-0.0072,-0.0166,0.4875,1.8624,0,1.0000,0,0,-4.1956,0.8826,130.3653,-9.3904,134.1550,0.000,0.840,0.806,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,57,1,0.0000,0.0065,-0.0184,0.5416,1.8624,0,1.0000,0,0,-2.7960,23.7237,129.0422,-17.1528,136.1730,0.000,0.810,0.803,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,57,1,0.0000,-0.0031,-0.0190,0.5582,1.8624,0,1.0000,0,0,-1.1570,37.9246,130.2965,0.3744,137.9499,0.000,0.780,0.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,58,1,0.0000,-0.0110,-0.0174,0.5111,1.8624,0,1.0000,0,0,-0.6559,22.1343,132.4227,19.6419,139.8680,0.000,0.750,0.797,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,58,1,0.0000,0.0037,-0.0177,0.5209,1.8624,0,1.0000,0,0,-0.9925,3.5335,134.1776,29.2077,141.8085,0.000,0.720,0.794,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,59,1,0.0000,-0.0130,-0.0173,0.5101,1.8624,0,1.0000,0,0,-1.5573,-9.0795,135.6129,34.3250,143.7616,0.000,0.690,0.791,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,90,1,0.0000,0.0118,-0.0193,0.5690,1.8624,0,1.0000,0,0,-2.3266,-15.8817,136.9966,35.4122,145.5578,0.000,0.660,0.788,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,91,1,0.0000,-0.0078,-0.0173,0.5101,1.8624,0,1.0000,0,0,-2.3538,-3.4680,138.5191,39.2305,147.1564,0.000,0.630,0.785,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,92,1,0.0000,0.0063,-0.0195,0.5731,1.8624,0,1.0000,0,0,-0.5440,31.0773,140.5928,47.2903,148.3609,0.000,0.600,0.782,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,92,1,0.0000,-0.0013,-0.0190,0.5592,1.8624,0,1.0000,0,0,0.0049,20.3679,143.3383,58.1471,149.3046,0.000,0.570,0.779,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,93,1,0.0000,0.0049,-0.0187,0.5494,1.8624,0,1.0000,0,0,-0.9633,-9.0735,145.8435,63.5231,150.6993,0.000,0.540,0.776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,94,1,0.0000,-0.0070,-0.0188,0.5523,1.8624,0,1.0000,0,0,-1.1675,-5.4255,147.2249,56.3468,152.1096,0.000,0.510,0.773,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,95,1,0.0000,0.0014,-0.0184,0.5425,1.8624,0,1.0000,0,0,-0.3330,12.3728,148.5302,51.1787,152.8806,0.000,0.480,0.770,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,96,1,0.0000,-0.0037,-0.0177,0.5199,1.8624,0,1.0000,0,0,0.0630,11.4585,150.6512,55.4834,153.7632,0.000,0.450,0.767,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,97,1,0.0000,-0.0041,-0.0184,0.5415,1.8624,0,1.0000,0,0,0.0155,3.7538,152.0545,50.9978,155.2764,0.000,0.420,0.764,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,98,1,0.0000,0.0039,-0.0203,0.5956,1.8624,0,1.0000,0,0,0.3160,7.4553,152.6722,40.7212,156.3742,0.000,0.390,0.761,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,98,1,0.0000,0.0083,-0.0183,0.5375,1.8624,0,1.0000,0,0,0.7344,10.6283,154.0651,41.5356,157.1857,0.000,0.360,0.758,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,99,1,0.0000,-0.0017,-0.0193,0.5690,1.8624,0,1.0000,0,0,0.6152,1.0824,156.1940,48.8525,157.8501,0.000,0.330,0.755,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,100,1,0.0000,0.0142,-0.0197,0.5799,1.8624,0,1.0000,0,0,0.5476,0.2412,156.3763,33.6133,158.7688,0.000,0.300,0.752,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,100,1,0.0000,-0.0055,-0.0198,0.5838,1.8624,0,1.0000,0,0,1.6717,20.1879,153.7825,-1.4554,159.3661,0.000,0.270,0.749,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,101,1,0.0000,-0.0002,-0.0190,0.5582,1.8624,0,1.0000,0,0,2.0287,13.0109,152.1049,-16.6607,159.6826,0.000,0.240,0.746,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,102,1,0.0000,0.0011,-0.0191,0.5631,1.8624,0,1.0000,0,0,1.7917,2.1047,150.9460,-22.6166,160.2525,0.000,0.210,0.743,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,103,1,0.0000,0.0064,-0.0197,0.5789,1.8624,0,1.0000,0,0,2.0762,6.6305,149.6416,-27.6195,161.0968,0.000,0.180,0.740,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,103,1,0.0000,0.0045,-0.0186,0.5474,1.8624,0,1.0000,0,0,2.6334,11.9343,150.0564,-14.1931,141.2240,0.000,0.150,0.737,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,104,1,0.0000,-0.0040,-0.0196,0.5759,1.8624,0,1.0000,0,0,2.4373,0.5982,151.7195,6.4247,136.3215,0.000,0.120,0.734,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,104,1,0.0000,-0.0061,-0.0184,0.5415,1.8624,0,1.0000,0,0,1.4179,-16.1450,153.1789,16.7583,138.5604,0.000,0.080,0.730,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,106,1,0.0000,0.0092,-0.0184,0.5425,1.8624,0,1.0000,0,0,2.0652,12.0045,161.4936,-5.8903,167.1900,0.000,0.000,0.632,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,107,1,0.0000,0.0008,-0.0188,0.5543,1.8624,0,1.0000,0,0,2.3204,10.0690,161.3764,-5.3298,167.3593,0.000,0.000,0.630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,139,1,0.0000,0.0079,-0.0191,0.5610,1.8624,0,1.0000,0,0,2.0608,-0.5053,161.5510,-1.3078,167.5521,0.000,0.000,0.627,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,140,1,0.0000,0.0031,-0.0187,0.5514,1.8624,0,1.0000,0,0,1.9608,-2.9601,161.6072,0.0999,167.7081,0.000,0.000,0.624,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,176,1,0.0000,-0.0086,-0.0178,0.5238,1.8624,0,1.0000,0,0,1.9714,-14.1552,161.9497,4.9624,168.2016,0.000,0.000,0.620,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,219,1,0.0000,-0.0132,-0.0186,0.5464,1.8624,0,1.0000,0,0,1.2327,-11.3220,161.8618,0.1884,150.0523,0.000,0.000,0.616,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,262,1,0.0000,-0.0003,-0.0184,0.5425,1.8624,0,1.0000,0,0,1.2557,-6.6290,161.9935,2.2885,152.9880,0.000,0.000,0.612,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,304,1,0.0000,0.0098,-0.0189,0.5573,1.8624,0,1.0000,0,0,0.8309,-9.2077,162.0598,2.0357,155.6708,0.000,0.000,0.608,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,347,1,0.0000,0.0024,-0.0188,0.5523,1.8624,0,1.0000,0,0,0.9540,13.9247,161.8509,-3.6607,125.0021,0.000,0.000,0.604,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,389,1,0.0000,0.0027,-0.0184,0.5406,1.8624,0,1.0000,0,0,3.1301,49.4702,160.2133,-27.8154,80.0212,0.000,0.000,0.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,431,1,0.0000,-0.0042,-0.0177,0.5209,1.8624,0,1.0000,0,0,3.1421,-26.3133,157.9490,-42.5626,68.1805,0.000,0.000,0.596,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,474,1,0.0000,-0.0049,-0.0177,0.5199,1.8624,0,1.0000,0,0,-0.2121,-72.5538,156.5494,-32.5107,81.2483,0.000,0.000,0.592,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,517,1,0.0000,-0.0065,-0.0182,0.5366,1.8624,0,1.0000,0,0,1.5150,62.3481,157.9112,10.8222,92.7502,0.000,0.000,0.588,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,550,1,0.0000,-0.0015,-0.0190,0.5591,1.8624,0,1.0000,0,0,4.5710,92.8376,160.1255,41.4984,100.0042,0.000,0.000,0.585,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,593,1,0.0000,0.0025,-0.0185,0.5435,1.8624,0,1.0000,0,0,3.8976,-32.2683,164.0971,71.2304,109.2853,0.000,0.000,0.603,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,626,1,0.0000,-0.0029,-0.0188,0.5533,1.8624,0,1.0000,0,0,1.0424,-78.5805,167.4629,86.2326,115.6092,0.000,0.000,0.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,669,1,0.0000,-0.0074,-0.0188,0.5533,1.8624,0,1.0000,0,0,-1.8209,-68.7444,170.2769,60.2961,104.6827,0.000,0.000,0.596,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,712,1,0.0000,0.0036,-0.0181,0.5317,1.8624,0,1.0000,0,0,-3.1176,-24.9361,166.3088,-43.3975,63.4283,0.000,0.000,0.592,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:43,755,1,0.0000,0.0011,-0.0182,0.5366,1.8624,0,1.0000,0,0,-0.6433,59.2447,161.8629,-76.5166,60.8480,0.000,0.000,0.588,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:44,798,1,0.0000,0.0041,-0.0199,0.5848,1.8624,0,1.0000,0,0,-0.2466,-0.3677,159.4002,-60.5419,77.6754,0.000,0.000,0.584,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:44,842,1,0.0000,-0.0020,-0.0180,0.5307,1.8624,0,1.0000,0,0,-0.3433,0.8610,156.9136,-57.0265,92.2961,0.000,0.000,0.580,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:44,885,1,0.0000,-0.0034,-0.0182,0.5366,1.8624,0,1.0000,0,0,0.5968,29.4259,153.9897,-61.0755,104.9181,0.000,0.000,0.576,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:44,927,1,0.0000,-0.0013,-0.0186,0.5464,1.8624,0,1.0000,0,0,3.1452,66.2298,150.9687,-66.1910,108.5167,0.000,0.000,0.572,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:44,970,1,0.0000,-0.0004,-0.0182,0.5366,1.8624,0,1.0000,0,0,5.8360,65.5145,146.9718,-81.4100,65.0408,0.000,0.000,0.590,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:44,1012,1,0.0000,-0.0058,-0.0184,0.5415,1.8624,0,1.0000,0,0,7.2355,45.5693,141.4453,-92.6450,45.2658,0.000,0.000,0.620,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:44,1045,1,0.0000,-0.0030,-0.0180,0.5307,1.8624,0,1.0000,0,0,8.3891,38.2222,138.3259,-90.6909,53.3809,0.000,0.000,0.650,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:44,1087,1,0.0000,0.0052,-0.0186,0.5474,1.8624,0,1.0000,0,0,9.4594,16.0151,134.9305,-79.7309,71.1756,0.000,0.000,0.690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:44,1120,1,0.0000,0.0044,-0.0186,0.5484,1.8624,0,1.0000,0,0,9.7573,6.0349,132.6974,-69.5512,82.7375,0.000,0.000,0.720,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:44,1163,1,0.0000,-0.0045,-0.0192,0.5641,1.8624,0,1.0000,0,0,9.5892,-3.2973,130.4957,-54.9935,96.0594,0.000,0.000,0.760,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:44,1206,1,0.0000,0.0105,-0.0193,0.5672,1.8624,0,1.0000,0,0,9.9951,10.3932,128.1003,-55.2653,107.6481,0.000,0.000,0.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:44,1239,1,0.0000,-0.0076,-0.0184,0.5425,1.8624,0,1.0000,0,0,10.0504,0.2725,126.1675,-56.1205,115.1224,0.000,0.000,0.830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:44,1281,1,0.0000,0.0079,-0.0186,0.5465,1.8624,0,1.0000,0,0,9.5025,-10.7739,124.4157,-46.1750,123.1774,0.000,0.000,0.870,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:44,1324,1,0.0000,-0.0110,-0.0169,0.4983,1.8624,0,1.0000,0,0,9.3709,-4.5477,122.5892,-43.9999,129.6556,0.000,0.000,0.910,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:44,1357,1,0.0000,0.0051,-0.0186,0.5474,1.8624,0,1.0000,0,0,7.9781,-25.0910,120.9879,-46.0455,133.7408,0.000,0.000,0.940,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,10:25:44,1399,1,0.0000,-0.0103,-0.0182,0.5356,1.8624,0,1.0000,0,0,7.7278,-11.2033,119.6338,-35.6579,139.1110,0.000,0.000,0.980,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
