Date,Time,Timestamp_ms,Kite_ID,Commanded_Vel_rps,Actual_Vel_rps,Torque_Nm,Tension_N,Line_Length_m,Target_Enabled,Target_Length_m,Remote_Joy,Remote_Active,Pitch_deg,Pitch_Vel_dps,Yaw_deg,Yaw_Vel_dps,Roll_deg,Dive_Conf,AWW_Conf,AF_Conf
2026-03-26,10:59:57,0,1,0.0000,0.0088,0.0983,2.8920,3.6356,0,1.0000,0,0,32.2992,2.5982,35.8892,22.9831,-168.3323,0.000,0.000,0.538
2026-03-26,10:59:57,1,1,0.0000,-0.0152,0.1009,2.9669,3.6356,0,1.0000,0,0,32.2732,1.9236,36.4500,20.0331,-168.3561,0.000,0.000,0.568
2026-03-26,10:59:57,1,1,0.0000,-0.0379,0.1053,3.0959,3.6358,0,1.0000,0,0,32.4300,6.3831,37.2599,20.4959,-168.3118,0.000,0.000,0.598
2026-03-26,10:59:57,2,1,0.0000,0.0218,0.1014,2.9819,3.6357,0,1.0000,0,0,33.0320,14.8380,38.0455,21.1455,-168.4269,0.000,0.000,0.628
2026-03-26,10:59:57,3,1,0.0000,0.0032,0.0999,2.9393,3.6356,0,1.0000,0,0,32.9767,4.9021,38.6308,19.9003,-154.6093,0.000,0.000,0.658
2026-03-26,10:59:57,3,1,0.0000,-0.0634,0.1096,3.2250,3.6359,0,1.0000,0,0,32.8470,-0.5920,38.9004,13.9851,-155.5092,0.000,0.000,0.688
2026-03-26,10:59:57,4,1,0.0000,-0.0123,0.1150,3.3822,3.6364,0,1.0000,0,0,33.6922,14.4910,39.7439,15.7719,-155.8557,0.000,0.000,0.728
2026-03-26,10:59:57,4,1,0.0000,-0.0658,0.1229,3.6154,3.6366,0,1.0000,0,0,34.0151,9.1665,39.5848,7.6941,-156.9780,0.000,0.000,0.768
2026-03-26,10:59:57,5,1,0.0000,-0.0662,0.1318,3.8774,3.6372,0,1.0000,0,0,34.7460,17.3283,39.8428,7.8694,-157.3426,0.000,0.000,0.798
2026-03-26,10:59:57,6,1,0.0000,-0.0201,0.1341,3.9449,3.6374,0,1.0000,0,0,35.0248,11.1842,39.7672,4.4473,-158.5067,0.000,0.000,0.828
2026-03-26,10:59:57,6,1,0.0000,-0.0007,0.1338,3.9342,3.6374,0,1.0000,0,0,35.3003,9.7536,39.4815,-0.8235,-159.4442,0.000,0.000,0.858
2026-03-26,10:59:57,7,1,0.0000,0.0013,0.1335,3.9254,3.6374,0,1.0000,0,0,35.4441,4.3744,39.3142,-2.2159,-160.7536,0.000,0.000,0.898
2026-03-26,10:59:57,8,1,0.0000,0.0305,0.1287,3.7856,3.6372,0,1.0000,0,0,35.1993,-4.9560,38.7478,-8.6067,-162.3048,0.000,0.000,0.928
2026-03-26,10:59:57,8,1,0.0000,0.1229,0.1097,3.2271,3.6364,0,1.0000,0,0,34.4897,-13.0185,38.2293,-9.7853,-163.6295,0.000,0.000,0.968
2026-03-26,10:59:57,9,1,0.0000,0.0748,0.0991,2.9152,3.6357,0,1.0000,0,0,34.3120,-8.7277,38.4492,-4.4341,-164.6759,0.020,0.000,0.998
2026-03-26,10:59:57,9,1,0.0000,0.0397,0.0931,2.7371,3.6353,0,1.0000,0,0,33.9686,-8.8709,38.6241,-0.7901,-166.1391,0.080,0.000,1.000
2026-03-26,10:59:57,10,1,0.0000,0.0381,0.0846,2.4876,3.6349,0,1.0000,0,0,34.2110,3.3669,39.3036,6.1393,-166.7408,0.130,0.000,1.000
2026-03-26,10:59:57,11,1,0.0000,-0.0167,0.0877,2.5788,3.6349,0,1.0000,0,0,35.4117,25.7892,40.4750,17.5410,-152.8651,0.100,0.000,1.000
2026-03-26,10:59:57,14,1,0.0000,-0.0200,0.0907,2.6675,3.6351,0,1.0000,0,0,36.6724,28.6541,41.2493,17.7733,-147.8240,0.060,0.000,1.000
2026-03-26,10:59:57,15,1,0.0000,-0.0414,0.0953,2.8037,3.6353,0,1.0000,0,0,38.3105,26.8486,41.9270,17.2498,-150.0475,0.020,0.000,1.000
2026-03-26,10:59:57,15,1,0.0000,-0.0505,0.1049,3.0860,3.6358,0,1.0000,0,0,38.6832,15.2124,42.6046,16.2342,-144.7081,0.000,0.000,1.000
2026-03-26,10:59:57,16,1,0.0000,-0.0825,0.1171,3.4433,3.6363,0,1.0000,0,0,38.2784,-1.2617,42.7939,12.9876,-146.0093,0.000,0.000,1.000
2026-03-26,10:59:57,16,1,0.0000,-0.0557,0.1236,3.6360,3.6368,0,1.0000,0,0,37.7676,-9.2014,43.2473,13.2763,-147.3492,0.000,0.000,1.000
2026-03-26,10:59:57,17,1,0.0000,-0.0525,0.1306,3.8411,3.6371,0,1.0000,0,0,37.8617,-1.6061,44.0308,16.6705,-148.6926,0.000,0.000,1.000
2026-03-26,10:59:57,17,1,0.0000,-0.0167,0.1335,3.9278,3.6373,0,1.0000,0,0,37.6951,-4.5351,44.5747,16.1145,-151.0830,0.000,0.000,1.000
2026-03-26,10:59:57,18,1,0.0000,0.0054,0.1328,3.9063,3.6374,0,1.0000,0,0,37.5658,-3.7555,44.8399,13.5824,-152.4900,0.000,0.000,1.000
2026-03-26,10:59:57,27,1,0.0000,0.0078,0.1301,3.8276,3.6372,0,1.0000,0,0,37.0251,-12.7253,45.0981,10.1039,-154.8005,0.020,0.000,1.000
2026-03-26,10:59:57,27,1,0.0000,0.0494,0.1235,3.6322,3.6370,0,1.0000,0,0,36.7607,-9.6362,45.2048,7.9742,-155.8310,0.080,0.000,1.000
2026-03-26,10:59:57,28,1,0.0000,0.0618,0.1168,3.4355,3.6366,0,1.0000,0,0,36.9688,-0.8999,46.0331,14.8485,-157.0212,0.140,0.000,1.000
2026-03-26,10:59:57,29,1,0.0000,0.0001,0.1167,3.4324,3.6365,0,1.0000,0,0,36.3909,-11.2604,46.3883,13.3175,-158.1522,0.140,0.000,1.000
2026-03-26,10:59:57,30,1,0.0000,-0.0058,0.1191,3.5022,3.6366,0,1.0000,0,0,35.0836,-24.9764,46.3173,7.1255,-152.7011,0.220,0.000,1.000
2026-03-26,10:59:57,30,1,0.0000,-0.0439,0.1263,3.7151,3.6368,0,1.0000,0,0,32.8896,-43.4231,45.2545,-5.9384,-141.8112,0.300,0.000,1.000
2026-03-26,10:59:57,31,1,0.0000,-0.0464,0.1304,3.8361,3.6371,0,1.0000,0,0,31.6202,-40.0169,44.2539,-13.6641,-144.2345,0.360,0.000,1.000
2026-03-26,10:59:57,32,1,0.0000,-0.0122,0.1326,3.8996,3.6373,0,1.0000,0,0,30.7160,-32.1506,43.3103,-18.3778,-146.1635,0.420,0.000,1.000
2026-03-26,10:59:57,32,1,0.0000,0.0042,0.1321,3.8841,3.6373,0,1.0000,0,0,30.3247,-20.3432,42.7037,-18.4915,-147.7894,0.480,0.000,1.000
2026-03-26,10:59:57,36,1,0.0000,0.0083,0.1315,3.8681,3.6372,0,1.0000,0,0,30.2522,-4.9908,42.3792,-13.2104,-149.4353,0.540,0.000,1.000
2026-03-26,10:59:57,37,1,0.0000,0.0045,0.1292,3.7987,3.6372,0,1.0000,0,0,30.4281,0.8941,42.0117,-12.5772,-151.0350,0.600,0.000,1.000
2026-03-26,10:59:57,38,1,0.0000,0.0169,0.1284,3.7769,3.6372,0,1.0000,0,0,30.6223,3.5286,41.0989,-14.9809,-153.5648,0.680,0.000,1.000
2026-03-26,10:59:57,39,1,0.0000,0.0317,0.1243,3.6572,3.6370,0,1.0000,0,0,30.6903,2.8312,40.3335,-17.5256,-155.5192,0.650,0.000,1.000
2026-03-26,10:59:57,40,1,0.0000,0.0067,0.1243,3.6569,3.6369,0,1.0000,0,0,30.8060,3.6470,39.3505,-21.4510,-156.8568,0.620,0.000,1.000
2026-03-26,10:59:57,41,1,0.0000,0.0063,0.1233,3.6253,3.6369,0,1.0000,0,0,31.0978,6.0868,38.5022,-21.6750,-158.3296,0.590,0.000,1.000
2026-03-26,10:59:57,42,1,0.0000,0.0175,0.1198,3.5221,3.6367,0,1.0000,0,0,31.0291,2.9407,37.3031,-23.7965,-159.7702,0.550,0.000,1.000
2026-03-26,10:59:57,42,1,0.0000,0.0050,0.1205,3.5449,3.6366,0,1.0000,0,0,31.2903,6.0930,36.7694,-20.2861,-159.9125,0.520,0.000,1.000
2026-03-26,10:59:57,43,1,0.0000,0.0040,0.1187,3.4926,3.6366,0,1.0000,0,0,31.4827,4.8727,36.7781,-13.9864,-160.5849,0.490,0.000,1.000
2026-03-26,10:59:57,43,1,0.0000,0.0001,0.1190,3.5012,3.6366,0,1.0000,0,0,30.7407,-11.7714,35.9016,-18.3349,-161.7297,0.460,0.000,1.000
2026-03-26,10:59:57,44,1,0.0000,0.0097,0.1180,3.4717,3.6366,0,1.0000,0,0,30.2411,-8.7885,35.2992,-17.4672,-162.1987,0.430,0.000,1.000
2026-03-26,10:59:57,45,1,0.0000,0.0028,0.1178,3.4659,3.6366,0,1.0000,0,0,30.2430,-3.5534,35.1221,-12.2067,-163.0305,0.390,0.000,1.000
2026-03-26,10:59:57,45,1,0.0000,0.0089,0.1167,3.4327,3.6366,0,1.0000,0,0,30.1973,-0.4175,34.6496,-12.3723,-163.4444,0.360,0.000,1.000
2026-03-26,10:59:57,46,1,0.0000,0.0088,0.1182,3.4767,3.6366,0,1.0000,0,0,30.6365,7.3570,34.6401,-8.5474,-163.7057,0.330,0.000,1.000
2026-03-26,10:59:57,47,1,0.0000,0.0131,0.1163,3.4195,3.6365,0,1.0000,0,0,30.8247,4.5363,33.8889,-14.8259,-165.0825,0.300,0.000,1.000
2026-03-26,10:59:57,47,1,0.0000,0.0266,0.1136,3.3423,3.6364,0,1.0000,0,0,31.0547,6.6058,33.5742,-12.9924,-165.1737,0.270,0.000,1.000
2026-03-26,10:59:57,48,1,0.0000,0.1091,0.0976,2.8698,3.6357,0,1.0000,0,0,31.5612,11.3144,33.3544,-9.8765,-165.9268,0.240,0.000,1.000
2026-03-26,10:59:57,48,1,0.0000,0.0507,0.0850,2.5014,3.6349,0,1.0000,0,0,31.9594,14.8295,32.9650,-10.2032,-166.3771,0.210,0.000,1.000
