Date,Time,Timestamp_ms,Kite_ID,Commanded_Vel_rps,Actual_Vel_rps,Torque_Nm,Tension_N,Line_Length_m,Target_Enabled,Target_Length_m,Remote_Joy,Remote_Active,Pitch_deg,Pitch_Vel_dps,Yaw_deg,Yaw_Vel_dps,Roll_deg,Dive_Conf,AWW_Conf,AF_Conf,Kite_Pitch_deg,Kite_Roll_deg,Kite_IMU_Battery
2026-04-24,16:38:08,1,1,0.0000,-0.0117,0.1061,3.1212,1.2209,0,3.6797,0,0,44.1141,34.8744,58.7639,-90.3659,120.3776,0.000,0.000,0.528,0.0000,0.0000,0
2026-04-24,16:38:08,2,1,0.0000,0.0143,0.1019,2.9985,1.2208,0,3.6797,0,0,44.2654,19.7244,57.8899,-69.7318,102.3954,0.000,0.000,0.552,0.0000,0.0000,0
2026-04-24,16:38:08,3,1,0.0000,-0.0020,0.0998,2.9345,1.2206,0,3.6797,0,0,44.9623,19.0211,57.5029,-51.3874,106.3324,0.000,0.000,0.576,0.0000,0.0000,0
2026-04-24,16:38:08,4,1,0.0000,0.0121,0.0987,2.9038,1.2206,0,3.6797,0,0,44.3561,-3.3637,56.6682,-43.0591,109.4947,0.000,0.000,0.600,0.0000,0.0000,0
2026-04-24,16:38:08,5,1,0.0000,-0.0197,0.0991,2.9146,1.2206,0,3.6797,0,0,42.8528,-27.8432,55.2346,-42.8816,111.7752,0.000,0.000,0.624,0.0000,0.0000,0
2026-04-24,16:38:08,5,1,0.0000,-0.0502,0.1058,3.1106,1.2208,0,3.6797,0,0,42.0288,-16.0719,53.4560,-41.5590,100.7753,0.032,0.000,0.656,0.0000,0.0000,0
2026-04-24,16:38:08,6,1,0.0000,0.0161,0.1057,3.1089,1.2209,0,3.6797,0,0,43.0541,11.0701,52.8359,-34.2017,97.3205,0.056,0.000,0.680,0.0000,0.0000,0
2026-04-24,16:38:08,6,1,0.0000,0.0125,0.1007,2.9618,1.2206,0,3.6797,0,0,43.3032,7.6783,52.1211,-30.3212,100.5558,0.032,0.000,0.704,0.0000,0.0000,0
2026-04-24,16:38:08,7,1,0.0000,0.0182,0.0931,2.7396,1.2203,0,3.6797,0,0,43.4038,5.3887,51.1132,-30.1387,103.1054,0.008,0.000,0.728,0.0000,0.0000,0
2026-04-24,16:38:08,8,1,0.0000,-0.0720,0.1020,3.0014,1.2206,0,3.6797,0,0,42.9223,-6.9119,49.6468,-34.3965,104.4730,0.000,0.000,0.752,0.0000,0.0000,0
