Date,Time,Timestamp_ms,Kite_ID,Commanded_Vel_rps,Actual_Vel_rps,Torque_Nm,Tension_N,Line_Length_m,Target_Enabled,Target_Length_m,Remote_Joy,Remote_Active,Pitch_deg,Pitch_Vel_dps,Yaw_deg,Yaw_Vel_dps,Roll_deg,Dive_Conf,AWW_Conf,AF_Conf,Kite_Pitch_deg,Kite_Roll_deg,Kite_Yaw_deg,Kite_Gyro_X,Kite_Gyro_Y,Kite_Gyro_Z,Kite_IMU_Battery
2026-04-17,12:54:19,0,1,-7.9840,-3.8574,0.1069,3.1439,1.4606,0,1.0000,-998,1,10.9551,-4.7572,-93.1680,35.6551,171.7579,0.000,0.000,0.528,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,12:54:19,1,1,-7.9840,-3.9310,0.1179,3.4686,1.4897,0,1.0000,-998,1,10.7555,-5.0169,-91.9686,35.4686,171.7011,0.000,0.000,0.552,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,12:54:19,1,1,-7.9840,-4.0080,0.0998,2.9345,1.5256,0,1.0000,-998,1,11.0218,3.4664,-91.9886,20.5255,171.7169,0.000,0.000,0.584,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,12:54:19,2,1,-7.9840,-3.7596,0.1157,3.4022,1.5534,0,1.0000,-998,1,11.3105,6.0417,-92.3023,10.8284,171.6883,0.000,0.000,0.608,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,12:54:19,2,1,-7.9840,-3.8441,0.1158,3.4058,1.5806,0,1.0000,-998,1,11.0197,-2.7632,-92.7341,3.1744,171.6885,0.000,0.000,0.632,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,12:54:19,3,1,-7.9840,-3.8722,0.1050,3.0891,1.6156,0,1.0000,-998,1,10.5724,-7.6357,-92.5809,3.7296,171.6771,0.000,0.000,0.664,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,12:54:19,5,1,-7.9840,-3.8181,0.1023,3.0079,1.6426,0,1.0000,-998,1,10.5266,-4.6584,-91.8900,9.3515,171.7091,0.000,0.000,0.688,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,12:54:19,6,1,-7.9840,-3.5767,0.1074,3.1588,1.6694,0,1.0000,-998,1,10.3378,-4.5830,-91.3267,11.4044,171.7303,0.000,0.000,0.712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,12:54:19,7,1,-7.9840,-3.7339,0.0943,2.7738,1.7031,0,1.0000,-998,1,10.3006,-1.9309,-91.1606,8.1968,171.6886,0.000,0.000,0.744,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,12:54:19,7,1,-7.9840,-3.4926,0.0994,2.9226,1.7288,0,1.0000,-998,1,10.3880,-0.0986,-90.2227,16.1064,171.6900,0.000,0.000,0.768,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,12:54:19,8,1,-7.9840,-3.6859,0.0960,2.8222,1.7547,0,1.0000,-998,1,10.1593,-3.7935,-88.2571,29.6115,171.6867,0.000,0.000,0.792,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,12:54:19,8,1,-7.9840,-3.6411,0.1199,3.5251,1.7861,0,1.0000,-998,1,10.2117,-0.3281,-84.7278,53.2944,171.7417,0.000,0.000,0.824,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
