Date,Time,Timestamp_ms,Kite_ID,Commanded_Vel_rps,Actual_Vel_rps,Torque_Nm,Tension_N,Line_Length_m,Target_Enabled,Target_Length_m,Remote_Joy,Remote_Active,Pitch_deg,Pitch_Vel_dps,Yaw_deg,Yaw_Vel_dps,Roll_deg,Dive_Conf,AWW_Conf,AF_Conf,Kite_Pitch_deg,Kite_Roll_deg,Kite_IMU_Battery
2026-04-24,16:31:08,0,1,-7.9840,-1.4148,0.0467,1.3743,1.1636,0,1.0000,-998,1,72.0311,164.8006,32.8229,11.1049,83.2608,0.408,0.000,0.536,0.0000,0.0000,0
2026-04-24,16:31:08,1,1,-7.9840,-1.2361,0.0585,1.7216,1.1742,0,1.0000,-998,1,75.0123,116.4279,33.1542,10.6721,64.6533,0.384,0.000,0.560,0.0000,0.0000,0
2026-04-24,16:31:08,1,1,-7.9840,-1.0995,0.0425,1.2499,1.1818,0,1.0000,-998,1,71.7170,-12.6895,34.0860,16.4373,50.8256,0.360,0.000,0.584,0.0000,0.0000,0
2026-04-24,16:31:08,2,1,-7.9840,-0.7278,0.0703,2.0680,1.1877,0,1.0000,-998,1,67.7813,-65.4616,35.5519,24.8128,43.6253,0.336,0.000,0.608,0.0000,0.0000,0
2026-04-24,16:31:08,2,1,-7.9840,-0.8139,0.0634,1.8649,1.1933,0,1.0000,-998,1,69.5091,11.0643,37.8446,38.7145,41.4669,0.312,0.000,0.632,0.0000,0.0000,0
2026-04-24,16:31:08,3,1,-7.9840,-1.0207,0.0623,1.8320,1.2005,0,1.0000,-998,1,73.7194,75.3842,40.1487,47.8219,45.0561,0.288,0.000,0.656,0.0000,0.0000,0
2026-04-24,16:31:08,4,1,-7.9840,-1.1445,0.0531,1.5613,1.2090,0,1.0000,-998,1,74.8907,33.2528,41.8917,48.4518,56.4204,0.264,0.000,0.680,0.0000,0.0000,0
2026-04-24,16:31:08,5,1,-7.9840,-1.5185,0.0640,1.8832,1.2196,0,1.0000,-998,1,72.6834,-25.0102,42.6118,39.6436,57.3890,0.240,0.000,0.704,0.0000,0.0000,0
2026-04-24,16:31:08,6,1,-7.9840,-1.6012,0.0512,1.5071,1.2299,0,1.0000,-998,1,71.5897,-26.1142,43.3405,34.2028,44.8146,0.216,0.000,0.728,0.0000,0.0000,0
2026-04-24,16:31:08,7,1,-7.9840,-1.3348,0.0207,0.6097,1.2405,0,1.0000,-998,1,72.8671,11.9953,44.4090,33.3508,39.9915,0.192,0.000,0.752,0.0000,0.0000,0
2026-04-24,16:31:08,7,1,-7.9840,-0.3234,0.0638,1.8750,1.2465,0,1.0000,-998,1,74.6328,32.9189,45.7125,34.7220,35.2984,0.168,0.000,0.776,0.0000,0.0000,0
2026-04-24,16:31:08,8,1,-7.9840,-0.5496,0.0608,1.7876,1.2495,0,1.0000,-998,1,75.1294,20.4073,47.2576,37.7257,38.6843,0.144,0.000,0.800,0.0000,0.0000,0
2026-04-24,16:31:08,9,1,-7.9840,-0.4589,0.0269,0.7909,1.2530,0,1.0000,-998,1,74.2283,-8.1375,48.5356,37.9392,48.6502,0.120,0.000,0.824,0.0000,0.0000,0
2026-04-24,16:31:08,10,1,-1.7920,-0.6716,0.0556,1.6366,1.2581,0,1.0000,-224,1,73.5708,-14.3820,49.4615,34.6796,57.2711,0.096,0.000,0.848,0.0000,0.0000,0
2026-04-24,16:31:08,10,1,0.0000,-0.5954,0.0678,1.9927,1.2628,0,1.0000,0,1,73.8115,-0.7511,50.0777,29.3516,64.8141,0.072,0.000,0.872,0.0000,0.0000,0
2026-04-24,16:31:08,11,1,0.0000,0.0051,0.0683,2.0074,1.2643,0,1.0000,0,1,74.2262,4.9541,50.7607,23.9752,74.0627,0.040,0.000,0.904,0.0000,0.0000,0
2026-04-24,16:31:08,11,1,0.0000,0.0088,0.0674,1.9835,1.2643,0,1.0000,0,1,73.9708,-3.5677,51.5181,23.5230,80.9112,0.016,0.000,0.928,0.0000,0.0000,0
2026-04-24,16:31:08,12,1,0.0000,-0.0070,0.0661,1.9455,1.2641,0,1.0000,0,1,73.2146,-14.2329,52.4082,24.3854,87.5636,0.000,0.000,0.952,0.0000,0.0000,0
2026-04-24,16:31:08,13,1,0.0000,-0.0070,0.0644,1.8947,1.2641,0,1.0000,0,1,72.2733,-18.5973,53.7336,26.3594,95.9072,0.064,0.000,0.984,0.0000,0.0000,0
2026-04-24,16:31:08,14,1,0.0000,0.0177,0.0615,1.8086,1.2641,0,1.0000,0,1,71.8734,-11.4852,54.7770,25.4102,102.8939,0.128,0.000,1.000,0.0000,0.0000,0
2026-04-24,16:31:08,15,1,0.0000,-0.0070,0.0640,1.8822,1.2641,0,1.0000,0,1,71.5895,-10.5590,55.2734,21.8775,107.3182,0.176,0.000,1.000,0.0000,0.0000,0
2026-04-24,16:31:08,16,1,0.0000,-0.0195,0.0660,1.9399,1.2641,0,1.0000,0,1,70.6204,-22.2434,55.4272,16.2103,111.2570,0.224,0.000,1.000,0.0000,0.0000,0
2026-04-24,16:31:08,17,1,0.0000,-0.0008,0.0640,1.8826,1.2641,0,1.0000,0,1,69.0121,-31.5953,55.7002,12.3593,116.3363,0.288,0.000,1.000,0.0000,0.0000,0
2026-04-24,16:31:08,17,1,0.0000,-0.0072,0.0634,1.8660,1.2641,0,1.0000,0,1,68.0184,-30.3870,55.9191,10.4967,119.7651,0.336,0.000,1.000,0.0000,0.0000,0
2026-04-24,16:31:08,18,1,0.0000,0.0009,0.0634,1.8660,1.2641,0,1.0000,0,1,67.1068,-28.0797,56.1776,9.5691,123.0229,0.384,0.000,1.000,0.0000,0.0000,0
2026-04-24,16:31:08,18,1,0.0000,0.0136,0.0632,1.8594,1.2641,0,1.0000,0,1,66.4897,-21.7931,56.5416,9.8817,126.0874,0.432,0.000,1.000,0.0000,0.0000,0
2026-04-24,16:31:08,46,1,0.0000,0.0204,0.0608,1.7881,1.2640,0,1.0000,0,1,65.9230,-19.3462,56.9034,10.2117,128.9550,0.480,0.000,1.000,0.0000,0.0000,0
2026-04-24,16:31:08,47,1,0.0000,0.0574,0.0529,1.5547,1.2637,0,1.0000,0,1,65.4164,-16.5922,57.2591,10.3910,131.6512,0.528,0.000,1.000,0.0000,0.0000,0
2026-04-24,16:31:08,47,1,0.0000,0.0830,0.0420,1.2365,1.2632,0,1.0000,0,1,65.3973,-6.8089,57.6810,10.9782,134.2494,0.576,0.000,1.000,0.0000,0.0000,0
2026-04-24,16:31:08,49,1,0.0000,0.0344,0.0384,1.1298,1.2628,0,1.0000,0,1,65.7654,3.6932,58.1671,12.1724,136.6781,0.624,0.000,1.000,0.0000,0.0000,0
2026-04-24,16:31:08,50,1,0.0000,-0.0073,0.0391,1.1499,1.2628,0,1.0000,0,1,65.7907,1.2144,58.6333,12.7830,138.9370,0.648,0.000,1.000,0.0000,0.0000,0
2026-04-24,16:31:08,51,1,0.0000,0.0041,0.0390,1.1465,1.2628,0,1.0000,0,1,65.1555,-11.6234,59.0230,12.3253,141.1020,0.648,0.000,1.000,0.0000,0.0000,0
2026-04-24,16:31:08,51,1,0.0000,-0.0040,0.0408,1.2006,1.2628,0,1.0000,0,0,63.1870,-35.5486,59.5288,12.0971,144.0595,0.712,0.000,1.000,0.0000,0.0000,0
2026-04-24,16:31:08,52,1,0.0000,0.0008,0.0419,1.2313,1.2629,0,1.0000,0,0,61.3438,-46.2374,60.3516,16.1673,146.8094,0.760,0.000,1.000,0.0000,0.0000,0
2026-04-24,16:31:08,52,1,0.0000,0.0088,0.0399,1.1746,1.2629,0,1.0000,0,0,60.2205,-38.0968,61.6654,23.7681,149.8605,0.808,0.000,1.000,0.0000,0.0000,0
2026-04-24,16:31:08,53,1,0.0000,0.0240,0.0397,1.1683,1.2628,0,1.0000,0,0,60.1743,-15.8182,63.3659,31.7023,152.9326,0.856,0.000,1.000,0.0000,0.0000,0
2026-04-24,16:31:08,53,1,0.0000,0.0121,0.0395,1.1621,1.2628,0,1.0000,0,0,60.6344,0.8492,64.9223,36.0832,155.4666,0.904,0.000,1.000,0.0000,0.0000,0
2026-04-24,16:31:08,54,1,0.0000,0.0141,0.0395,1.1607,1.2628,0,1.0000,0,0,60.7095,1.4552,66.0601,35.4979,157.4697,0.952,0.000,1.000,0.0000,0.0000,0
2026-04-24,16:31:08,55,1,0.0000,0.0158,0.0358,1.0526,1.2627,0,1.0000,0,0,60.3348,-6.5865,66.8746,31.9766,159.1722,1.000,0.000,1.000,0.0000,0.0000,0
2026-04-24,16:31:08,56,1,0.0000,-0.0057,0.0376,1.1056,1.2627,0,1.0000,0,0,59.4211,-18.8929,67.5909,28.4677,160.7820,1.000,0.000,1.000,0.0000,0.0000,0
2026-04-24,16:31:08,56,1,0.0000,-0.0099,0.0380,1.1175,1.2627,0,1.0000,0,0,57.4897,-37.4057,68.5247,25.8923,163.0138,1.000,0.000,1.000,0.0000,0.0000,0
2026-04-24,16:31:08,57,1,0.0000,-0.0161,0.0417,1.2268,1.2628,0,1.0000,0,0,56.0269,-40.9158,69.6031,28.1119,164.9387,1.000,0.000,1.000,0.0000,0.0000,0
2026-04-24,16:31:08,57,1,0.0000,-0.0252,0.0429,1.2607,1.2629,0,1.0000,0,0,55.2724,-29.6042,70.9290,32.0031,166.8274,1.000,0.000,1.000,0.0000,0.0000,0
2026-04-24,16:31:08,58,1,0.0000,-0.0748,0.0530,1.5591,1.2633,0,1.0000,0,0,55.4124,-9.1777,72.2794,34.3743,168.2788,1.000,0.000,1.000,0.0000,0.0000,0
2026-04-24,16:31:08,60,1,0.0000,-0.0482,0.0608,1.7890,1.2638,0,1.0000,0,0,56.0427,7.2080,73.0014,30.1611,168.7990,1.000,0.000,1.000,0.0000,0.0000,0
2026-04-24,16:31:08,61,1,0.0000,-0.0010,0.0592,1.7422,1.2638,0,1.0000,0,0,56.6210,11.9096,72.7432,17.9239,168.4887,0.992,0.000,1.000,0.0000,0.0000,0
2026-04-24,16:31:08,62,1,0.0000,-0.0005,0.0578,1.7005,1.2638,0,1.0000,0,0,56.2678,-1.3517,71.8379,3.7020,168.0031,0.968,0.000,1.000,0.0000,0.0000,0
2026-04-24,16:31:08,62,1,0.0000,0.0257,0.0527,1.5495,1.2636,0,1.0000,0,0,55.2299,-17.7999,70.7835,-7.0526,167.4756,0.968,0.000,1.000,0.0000,0.0000,0
2026-04-24,16:31:08,63,1,0.0000,0.0684,0.0449,1.3217,1.2633,0,1.0000,0,0,54.1017,-26.8960,69.9611,-12.4188,167.0550,1.000,0.000,1.000,0.0000,0.0000,0
2026-04-24,16:31:08,63,1,0.0000,0.1205,0.0258,0.7578,1.2624,0,1.0000,0,0,53.0699,-28.3772,69.5320,-12.1531,166.9147,0.992,0.000,1.000,0.0000,0.0000,0
2026-04-24,16:31:08,64,1,0.0000,-0.0060,0.0268,0.7875,1.2621,0,1.0000,0,0,52.0469,-30.0447,69.6121,-7.4073,166.9691,0.968,0.000,1.000,0.0000,0.0000,0
2026-04-24,16:31:08,64,1,0.0000,0.0274,0.0235,0.6905,1.2620,0,1.0000,0,0,51.3834,-23.2041,69.9109,-2.2171,167.0479,0.944,0.000,1.000,0.0000,0.0000,0
2026-04-24,16:31:08,65,1,0.0000,0.0023,0.0251,0.7382,1.2620,0,1.0000,0,0,50.4368,-26.2322,70.1788,0.9721,167.0251,0.920,0.000,1.000,0.0000,0.0000,0
2026-04-24,16:31:09,960,1,0.0000,-0.0166,0.0255,0.7491,1.2620,0,1.0000,0,0,49.7157,-23.2525,70.0083,-1.0726,166.5806,0.896,0.000,1.000,0.0000,0.0000,0
2026-04-24,16:31:09,961,1,0.0000,-0.0358,0.0291,0.8559,1.2621,0,1.0000,0,0,48.7028,-27.3098,68.8873,-11.8477,165.1976,0.896,0.000,1.000,0.0000,0.0000,0
2026-04-24,16:31:09,962,1,0.0000,-0.3956,0.0764,2.2460,1.2636,0,1.0000,0,0,47.7852,-28.3096,65.2217,-44.4741,161.4768,0.944,0.000,1.000,0.0000,0.0000,0
2026-04-24,16:31:09,962,1,0.0000,-0.0096,0.0754,2.2164,1.2647,0,1.0000,0,0,45.5881,-52.3253,59.7110,-83.1333,150.7457,0.992,0.000,1.000,0.0000,0.0000,0
2026-04-24,16:31:09,963,1,0.0000,0.0228,0.0713,2.0983,1.2646,0,1.0000,0,0,40.1276,-120.1457,58.4271,-66.2285,131.0381,1.000,0.000,1.000,0.0000,0.0000,0
