Date,Time,Timestamp_ms,Kite_ID,Commanded_Vel_rps,Actual_Vel_rps,Torque_Nm,Tension_N,Line_Length_m,Target_Enabled,Target_Length_m,Remote_Joy,Remote_Active,Pitch_deg,Pitch_Vel_dps,Yaw_deg,Yaw_Vel_dps,Roll_deg,Dive_Conf,AWW_Conf,AF_Conf,Kite_Pitch_deg,Kite_Roll_deg,Kite_IMU_Battery
2026-05-05,14:07:01,0,1,-4.0880,-1.8949,0.0626,1.8412,1.2348,0,1.0000,-511,1,15.4311,-9.4688,109.2728,11.1103,170.7147,0.928,0.000,0.528,0.0000,0.0000,0
2026-05-05,14:07:01,2,1,-4.0880,-1.9679,0.0641,1.8846,1.2480,0,1.0000,-511,1,15.3167,-6.2668,109.4658,9.4262,170.6880,0.976,0.000,0.552,0.0000,0.0000,0
2026-05-05,14:07:01,3,1,-4.0880,-1.6987,0.0879,2.5840,1.2648,0,1.0000,-511,1,15.1459,-4.8572,109.8875,9.5646,170.7297,1.000,0.000,0.584,0.0000,0.0000,0
2026-05-05,14:07:01,3,1,-4.0880,-1.7065,0.0716,2.1050,1.2786,0,1.0000,-511,1,15.3954,1.2107,110.1675,8.3185,170.6755,0.976,0.000,0.616,0.0000,0.0000,0
2026-05-05,14:07:01,4,1,-4.0880,-1.7156,0.0721,2.1204,1.2943,0,1.0000,-511,1,15.0784,-5.2225,110.5609,8.7884,170.5772,0.944,0.000,0.648,0.0000,0.0000,0
2026-05-05,14:07:01,5,1,-4.0880,-1.6220,0.0514,1.5125,1.3057,0,1.0000,-511,1,14.7798,-7.6629,110.8445,8.6993,170.4949,0.920,0.000,0.672,0.0000,0.0000,0
2026-05-05,14:07:01,5,1,-4.0800,-1.5643,0.0501,1.4748,1.3179,0,1.0000,-510,1,14.7143,-4.3803,111.1592,9.0163,170.5411,0.896,0.000,0.696,0.0000,0.0000,0
2026-05-05,14:07:01,6,1,-4.0800,-1.5902,0.0657,1.9334,1.3302,0,1.0000,-510,1,14.8588,0.7601,111.8133,12.0969,170.6057,0.872,0.000,0.720,0.0000,0.0000,0
2026-05-05,14:07:01,6,1,-4.0800,-1.8018,0.0621,1.8267,1.3420,0,1.0000,-510,1,14.9378,1.4128,112.3943,13.7996,170.5960,0.848,0.000,0.744,0.0000,0.0000,0
2026-05-05,14:07:01,7,1,-4.0800,-1.9620,0.0687,2.0203,1.3551,0,1.0000,-510,1,14.7524,-2.4756,112.8376,13.5829,170.6341,0.824,0.000,0.768,0.0000,0.0000,0
2026-05-05,14:07:01,8,1,-4.0880,-2.0423,0.0900,2.6457,1.3731,0,1.0000,-511,1,14.6686,-2.0474,113.3515,12.7951,170.6125,0.792,0.000,0.800,0.0000,0.0000,0
2026-05-05,14:07:01,9,1,-4.0880,-1.9954,0.0862,2.5341,1.3864,0,1.0000,-511,1,14.4530,-4.5871,113.5906,10.9949,170.5755,0.768,0.000,0.824,0.0000,0.0000,0
2026-05-05,14:07:01,9,1,-4.0880,-2.1300,0.0889,2.6142,1.4010,0,1.0000,-511,1,14.6087,0.0905,113.5282,6.8991,170.5533,0.744,0.000,0.848,0.0000,0.0000,0
2026-05-05,14:07:01,10,1,-4.1200,-2.2857,0.0715,2.1023,1.4201,0,1.0000,-515,1,14.6309,-0.5047,113.6265,4.9792,170.4548,0.712,0.000,0.880,0.0000,0.0000,0
2026-05-05,14:07:01,10,1,-4.1200,-2.3689,0.0930,2.7365,1.4361,0,1.0000,-515,1,14.3691,-4.2755,113.7410,4.6022,170.5042,0.688,0.000,0.904,0.0000,0.0000,0
2026-05-05,14:07:01,12,1,-4.1200,-2.3161,0.0835,2.4560,1.4530,0,1.0000,-515,1,14.2389,-3.3969,113.7982,3.5522,170.5467,0.664,0.000,0.928,0.0000,0.0000,0
2026-05-05,14:07:01,13,1,-4.0880,-2.4611,0.0653,1.9196,1.4740,0,1.0000,-511,1,14.2228,-1.2136,113.9180,3.3769,170.5445,0.632,0.000,0.960,0.0000,0.0000,0
2026-05-05,14:07:01,14,1,-4.0880,-2.3483,0.0959,2.8202,1.4921,0,1.0000,-511,1,14.0531,-3.7398,113.9547,2.6821,170.6018,0.608,0.000,0.984,0.0000,0.0000,0
2026-05-05,14:07:01,14,1,-4.0880,-2.4264,0.0858,2.5223,1.5092,0,1.0000,-511,1,14.1657,0.1243,114.1629,3.7635,170.5663,0.584,0.000,1.000,0.0000,0.0000,0
2026-05-05,14:07:01,15,1,-4.0880,-2.6342,0.0685,2.0151,1.5271,0,1.0000,-511,1,14.2936,1.1353,114.2180,3.1767,170.6017,0.560,0.000,1.000,0.0000,0.0000,0
2026-05-05,14:07:01,15,1,-4.0880,-2.3896,0.0886,2.6056,1.5433,0,1.0000,-511,1,14.1859,-1.1640,114.2786,2.6596,170.6434,0.536,0.000,1.000,0.0000,0.0000,0
2026-05-05,14:07:01,16,1,-4.0880,-2.3716,0.0668,1.9656,1.5655,0,1.0000,-511,1,14.0479,-2.2598,114.4680,3.6533,170.6136,0.504,0.000,1.000,0.0000,0.0000,0
2026-05-05,14:07:01,17,1,-4.0880,-2.3187,0.0734,2.1577,1.5817,0,1.0000,-511,1,14.1041,-0.4927,114.4812,2.6147,170.5791,0.480,0.000,1.000,0.0000,0.0000,0
2026-05-05,14:07:01,18,1,-4.0880,-2.4788,0.0692,2.0365,1.5995,0,1.0000,-511,1,14.1333,-0.4793,114.6936,3.7329,170.5030,0.456,0.000,1.000,0.0000,0.0000,0
2026-05-05,14:07:01,18,1,-4.0960,-2.3517,0.0628,1.8464,1.6155,0,1.0000,-512,1,14.2983,0.9494,114.7108,2.7839,170.4725,0.432,0.000,1.000,0.0000,0.0000,0
2026-05-05,14:07:01,19,1,-4.0800,-1.9934,0.0716,2.1067,1.6288,0,1.0000,-510,1,14.6619,6.2157,114.7350,2.1178,170.4246,0.408,0.000,1.000,0.0000,0.0000,0
2026-05-05,14:07:01,20,1,-4.0800,-2.0650,0.0621,1.8268,1.6428,0,1.0000,-510,1,14.7305,3.9693,114.5379,-0.4570,170.3751,0.384,0.000,1.000,0.0000,0.0000,0
