Date,Time,Timestamp_ms,Kite_ID,Commanded_Vel_rps,Actual_Vel_rps,Torque_Nm,Tension_N,Line_Length_m,Target_Enabled,Target_Length_m,Remote_Joy,Remote_Active,Pitch_deg,Pitch_Vel_dps,Yaw_deg,Yaw_Vel_dps,Roll_deg,Dive_Conf,AWW_Conf,AF_Conf,Kite_Pitch_deg,Kite_Roll_deg,Kite_Yaw_deg,Kite_Gyro_X,Kite_Gyro_Y,Kite_Gyro_Z,Kite_IMU_Battery
2026-04-17,08:27:13,0,1,0.0000,0.0039,0.0108,0.3166,1.1440,0,1.0000,0,0,9.3102,-13.4709,-3.2997,-27.7485,149.5428,0.000,0.000,0.540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:27:13,1,1,0.0000,-0.0010,0.0112,0.3289,1.1440,0,1.0000,0,0,9.2223,-7.1357,-4.6232,-31.6984,151.0348,0.000,0.000,0.570,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:27:13,2,1,0.0000,-0.0057,0.0119,0.3501,1.1440,0,1.0000,0,0,9.1778,-3.7813,-6.0224,-34.6903,152.4358,0.000,0.000,0.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:27:13,2,1,0.0000,-0.0016,0.0118,0.3469,1.1440,0,1.0000,0,0,9.1012,-3.1778,-7.4093,-36.5972,153.7878,0.000,0.000,0.630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:27:13,3,1,0.0000,-0.0038,0.0109,0.3197,1.1440,0,1.0000,0,0,8.9822,-3.4558,-8.7674,-38.0634,155.1328,0.000,0.000,0.660,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:27:13,3,1,0.0000,0.0049,0.0102,0.2987,1.1440,0,1.0000,0,0,8.8632,-3.4521,-10.2418,-39.3707,156.4694,0.000,0.000,0.679,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:27:13,4,1,0.0000,0.0083,0.0108,0.3167,1.1440,0,1.0000,0,0,8.6993,-4.3422,-11.6875,-41.2597,157.7748,0.000,0.000,0.709,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:27:13,5,1,0.0000,-0.0086,0.0124,0.3649,1.1440,0,1.0000,0,0,8.5761,-3.9519,-13.4313,-44.5458,159.0168,0.000,0.000,0.728,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:27:13,5,1,0.0000,0.0053,0.0108,0.3184,1.1440,0,1.0000,0,0,8.4457,-3.9211,-15.3938,-49.3591,160.1668,0.000,0.000,0.758,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:27:13,6,1,0.0000,0.0010,0.0123,0.3618,1.1440,0,1.0000,0,0,8.3366,-3.6019,-17.7423,-55.7993,161.2186,0.000,0.000,0.788,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:27:13,7,1,0.0000,-0.0157,0.0120,0.3544,1.1440,0,1.0000,0,0,8.2205,-3.7290,-20.4947,-64.8674,162.1541,0.000,0.000,0.818,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:27:13,7,1,0.0000,-0.0033,0.0125,0.3680,1.1440,0,1.0000,0,0,8.1114,-3.7017,-23.7337,-74.8451,162.9883,0.000,0.000,0.848,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:27:13,8,1,0.0000,0.0032,0.0123,0.3618,1.1440,0,1.0000,0,0,7.9616,-4.0570,-27.3610,-85.0360,163.7475,0.000,0.000,0.878,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2026-04-17,08:27:13,8,1,0.0000,-0.0203,0.0120,0.3525,1.1440,0,1.0000,0,0,7.7313,-5.9273,-31.2257,-96.5763,164.4393,0.000,0.000,0.908,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
