Date,Time,Timestamp_ms,Kite_ID,Commanded_Vel_rps,Actual_Vel_rps,Torque_Nm,Tension_N,Line_Length_m,Target_Enabled,Target_Length_m,Remote_Joy,Remote_Active,Pitch_deg,Pitch_Vel_dps,Yaw_deg,Yaw_Vel_dps,Roll_deg,Dive_Conf,AWW_Conf,AF_Conf
2026-04-03,16:29:13,0,1,-1.7334,-3.5335,0.0520,1.5292,1.4028,0,1.0000,-998,0,47.3139,-5.4646,-26.5650,-12.4645,49.4215,0.390,0.000,0.539
2026-04-03,16:29:13,1,1,-1.7334,-2.7682,0.0508,1.4937,1.4257,0,1.0000,-998,0,47.0040,-7.8340,-26.9553,-12.1889,42.3648,0.450,0.000,0.569
2026-04-03,16:29:13,2,1,-1.7334,-2.1705,0.0627,1.8454,1.4428,0,1.0000,-998,0,46.9044,-4.2306,-27.0576,-9.2001,29.2346,0.510,0.000,0.599
2026-04-03,16:29:13,2,1,-1.7334,-1.6750,0.0365,1.0737,1.4587,0,1.0000,-998,0,47.4433,9.3073,-27.0795,-5.7251,19.5137,0.560,0.000,0.639
2026-04-03,16:29:13,3,1,-1.7334,-1.5776,0.0143,0.4195,1.4704,0,1.0000,-998,0,49.4372,39.7863,-26.8604,-1.7428,21.4566,0.530,0.000,0.669
2026-04-03,16:29:13,3,1,0.0000,-1.2942,0.0262,0.7713,1.4817,0,1.0000,-998,0,52.7188,70.8446,-26.7068,0.1785,23.5464,0.500,0.000,0.699
2026-04-03,16:29:13,4,1,0.0000,-0.7066,0.0230,0.6759,1.4881,0,1.0000,-998,0,53.7574,46.4434,-26.9654,-2.6078,18.4408,0.470,0.000,0.729
2026-04-03,16:29:13,5,1,0.0000,-0.0964,0.0305,0.8981,1.4906,0,1.0000,-998,0,52.8832,3.0786,-27.5507,-7.4415,27.2922,0.440,0.000,0.759
2026-04-03,16:29:13,6,1,0.0000,-0.1013,0.0419,1.2334,1.4910,0,1.0000,-998,0,50.7751,-35.1687,-28.8579,-16.9457,37.9370,0.400,0.000,0.799
2026-04-03,16:29:13,7,1,0.0000,-0.2084,0.0724,2.1298,1.4922,0,1.0000,-998,0,45.7983,-106.6243,-30.8073,-30.5657,37.4481,0.430,0.000,0.829
2026-04-03,16:29:13,7,1,0.0000,-0.3027,0.1236,3.6346,1.4943,0,1.0000,-998,0,43.1324,-81.7858,-31.9609,-31.4547,26.5098,0.490,0.000,0.859
2026-04-03,16:29:13,8,1,0.0000,-0.0589,0.1138,3.3478,1.4953,0,1.0000,-998,0,46.5896,28.8617,-31.4056,-15.7262,15.3484,0.550,0.000,0.889
2026-04-03,16:29:13,8,1,0.0000,0.0519,0.1001,2.9433,1.4951,0,1.0000,-998,0,48.6252,43.6958,-29.8484,4.4505,11.7837,0.580,0.000,0.919
2026-04-03,16:29:13,9,1,0.0000,0.0831,0.0866,2.5480,1.4945,0,1.0000,-998,0,47.6066,-0.2378,-28.7124,13.6920,15.4933,0.550,0.000,0.949
2026-04-03,16:29:13,10,1,0.0000,0.0481,0.0830,2.4411,1.4941,0,1.0000,-998,0,46.8745,-11.7893,-28.3852,12.3532,4.1816,0.520,0.000,0.979
2026-04-03,16:29:13,10,1,-7.9840,0.1969,0.0538,1.5820,1.4933,0,1.0000,-998,1,47.8745,15.5722,-26.6728,25.1824,3.9206,0.480,0.000,1.000
