Date,Time,Timestamp_ms,Kite_ID,Commanded_Vel_rps,Actual_Vel_rps,Torque_Nm,Tension_N,Line_Length_m,Target_Enabled,Target_Length_m,Remote_Joy,Remote_Active,Pitch_deg,Pitch_Vel_dps,Yaw_deg,Yaw_Vel_dps,Roll_deg,Dive_Conf,AWW_Conf,AF_Conf,Kite_Pitch_deg,Kite_Roll_deg,Kite_IMU_Battery
2026-04-24,11:16:54,0,1,-7.7520,-0.0895,0.0266,0.7820,2.4086,0,1.0000,-969,1,12.4031,25.5376,110.0397,-5.3591,-119.6224,0.000,0.000,0.527,0.0000,0.0000,0
2026-04-24,11:16:54,1,1,-7.9840,-0.1489,0.0057,0.1686,2.4095,0,1.0000,-998,1,14.8283,46.5709,109.7745,-5.4453,-124.1774,0.000,0.000,0.542,0.0000,0.0000,0
2026-04-24,11:16:54,2,1,-7.9840,-0.0717,0.0133,0.3918,2.4103,0,1.0000,-998,1,15.3727,19.5340,109.7532,-3.4921,-121.6969,0.000,0.000,0.574,0.0000,0.0000,0
2026-04-24,11:16:54,3,1,-7.9840,-0.0278,0.0178,0.5244,2.4109,0,1.0000,-998,1,13.3623,-30.1842,109.8379,-1.6634,-110.8962,0.000,0.000,0.598,0.0000,0.0000,0
2026-04-24,11:16:54,4,1,-7.9840,-0.1873,0.0298,0.8777,2.4120,0,1.0000,-998,1,11.1445,-46.7821,109.6903,-2.4112,-108.0615,0.016,0.000,0.622,0.0000,0.0000,0
2026-04-24,11:16:54,5,1,-7.9840,-0.2861,0.0255,0.7486,2.4137,0,1.0000,-998,1,11.2341,-16.4287,109.8676,0.1162,-112.2010,0.016,0.000,0.646,0.0000,0.0000,0
2026-04-24,11:16:54,5,1,-7.9840,-0.2098,0.0414,1.2186,2.4165,0,1.0000,-998,1,12.4490,14.7696,110.0674,1.8763,-96.4613,0.008,0.000,0.678,0.0000,0.0000,0
2026-04-24,11:16:54,6,1,-7.9840,-0.3927,0.0504,1.4837,2.4186,0,1.0000,-998,1,12.4259,3.5430,110.0328,1.0251,-94.4924,0.000,0.000,0.702,0.0000,0.0000,0
2026-04-24,11:16:54,6,1,-7.9840,-0.5140,0.0489,1.4394,2.4217,0,1.0000,-998,1,11.0311,-22.5551,110.1650,1.9297,-99.4821,0.016,0.000,0.726,0.0000,0.0000,0
2026-04-24,11:16:54,7,1,-7.9840,-0.6068,0.0366,1.0752,2.4274,0,1.0000,-998,1,10.4120,-14.3149,110.2585,2.0121,-91.4753,0.080,0.000,0.758,0.0000,0.0000,0
2026-04-24,11:16:54,8,1,-7.9840,-0.6045,0.0582,1.7110,2.4327,0,1.0000,-998,1,10.4203,-5.2339,110.2642,1.3818,-82.5656,0.104,0.000,0.782,0.0000,0.0000,0
2026-04-24,11:16:54,9,1,-7.9840,-0.5585,0.0493,1.4510,2.4366,0,1.0000,-998,1,10.2476,-5.8061,110.2553,0.8578,-88.2398,0.152,0.000,0.806,0.0000,0.0000,0
2026-04-24,11:16:54,9,1,-7.9840,-0.6308,0.0371,1.0921,2.4408,0,1.0000,-998,1,9.8863,-8.4158,110.2753,0.7673,-93.5992,0.200,0.000,0.830,0.0000,0.0000,0
2026-04-24,11:16:54,10,1,-7.9840,-0.7958,0.0393,1.1559,2.4465,0,1.0000,-998,1,9.6211,-8.0095,110.1232,-0.9805,-77.5588,0.248,0.000,0.854,0.0000,0.0000,0
2026-04-24,11:16:54,10,1,-7.9840,-1.0483,0.0493,1.4501,2.4533,0,1.0000,-998,1,9.5333,-4.5346,110.0177,-1.6267,-83.5225,0.296,0.000,0.878,0.0000,0.0000,0
2026-04-24,11:16:54,11,1,-7.9840,-1.1076,0.0470,1.3832,2.4631,0,1.0000,-998,1,9.4219,-3.4282,109.9094,-2.0271,-90.9752,0.360,0.000,0.910,0.0000,0.0000,0
2026-04-24,11:16:54,13,1,-7.9840,-0.9157,0.0533,1.5673,2.4698,0,1.0000,-998,1,9.2934,-3.6943,109.6488,-3.8384,-82.3062,0.360,0.000,0.934,0.0000,0.0000,0
2026-04-24,11:16:54,14,1,-7.9840,-1.0215,0.0334,0.9822,2.4765,0,1.0000,-998,1,9.1779,-3.5212,109.4439,-4.5856,-88.0125,0.336,0.000,0.958,0.0000,0.0000,0
2026-04-24,11:16:54,15,1,-7.9840,-0.9844,0.0604,1.7769,2.4859,0,1.0000,-998,1,9.1022,-2.4344,109.3078,-3.9984,-95.0769,0.304,0.000,0.990,0.0000,0.0000,0
2026-04-24,11:16:54,15,1,-7.9840,-1.1206,0.0476,1.3994,2.4931,0,1.0000,-998,1,8.9098,-4.7586,109.2788,-2.8953,-100.0260,0.280,0.000,1.000,0.0000,0.0000,0
