Date,Time,Timestamp_ms,Kite_ID,Commanded_Vel_rps,Actual_Vel_rps,Torque_Nm,Tension_N,Line_Length_m,Target_Enabled,Target_Length_m,Remote_Joy,Remote_Active,Pitch_deg,Pitch_Vel_dps,Yaw_deg,Yaw_Vel_dps,Roll_deg,Dive_Conf,AWW_Conf,AF_Conf
2026-03-26,11:03:13,0,1,0.0000,0.0218,0.0949,2.7911,3.4240,0,1.0000,0,0,25.5095,2.9712,50.6150,-0.4950,-162.5008,0.000,0.000,0.539
2026-03-26,11:03:13,1,1,0.0000,0.0013,0.0962,2.8304,3.4240,0,1.0000,0,0,25.4195,-1.2941,50.2542,-4.7253,-163.5925,0.000,0.000,0.569
2026-03-26,11:03:13,1,1,0.0000,0.0280,0.0937,2.7560,3.4239,0,1.0000,0,0,25.4680,1.2049,49.8425,-8.2837,-164.1048,0.000,0.000,0.599
2026-03-26,11:03:13,2,1,0.0000,-0.0257,0.0946,2.7824,3.4239,0,1.0000,0,0,25.6357,4.0785,49.4460,-10.5066,-164.9117,0.000,0.000,0.629
2026-03-26,11:03:13,3,1,0.0000,-0.0231,0.0973,2.8618,3.4240,0,1.0000,0,0,25.9407,9.5783,48.7032,-18.5892,-165.7901,0.000,0.000,0.659
2026-03-26,11:03:13,3,1,0.0000,0.0189,0.0940,2.7646,3.4240,0,1.0000,0,0,26.0168,1.5770,47.9920,-19.4191,-166.1391,0.000,0.000,0.689
2026-03-26,11:03:13,4,1,0.0000,-0.0314,0.1003,2.9501,3.4242,0,1.0000,0,0,25.9850,-0.2266,47.5454,-15.7175,-166.7702,0.000,0.000,0.719
2026-03-26,11:03:13,4,1,0.0000,0.0148,0.1003,2.9501,3.4242,0,1.0000,0,0,25.9660,-0.7877,47.2370,-11.9764,-167.2719,0.000,0.000,0.749
2026-03-26,11:03:13,5,1,0.0000,0.0139,0.0999,2.9395,3.4242,0,1.0000,0,0,25.9393,-0.8777,46.8773,-11.3223,-167.9283,0.000,0.000,0.779
2026-03-26,11:03:13,6,1,0.0000,-0.0008,0.1003,2.9499,3.4242,0,1.0000,0,0,26.1510,6.2069,46.4931,-10.7468,-168.4209,0.000,0.000,0.809
2026-03-26,11:03:13,7,1,0.0000,0.0039,0.1005,2.9555,3.4242,0,1.0000,0,0,26.3872,5.9300,46.2254,-9.4619,-168.8278,0.000,0.000,0.839
2026-03-26,11:03:13,8,1,0.0000,0.0079,0.1007,2.9609,3.4242,0,1.0000,0,0,26.3244,-1.7444,45.8866,-9.4887,-169.0216,0.000,0.000,0.869
2026-03-26,11:03:13,8,1,0.0000,0.0055,0.0996,2.9286,3.4242,0,1.0000,0,0,26.3365,0.9826,45.8315,-5.0150,-169.0757,0.000,0.000,0.899
2026-03-26,11:03:13,9,1,0.0000,-0.0129,0.1008,2.9661,3.4242,0,1.0000,0,0,26.3436,-0.1183,45.8983,-1.1976,-169.4943,0.000,0.000,0.929
2026-03-26,11:03:13,10,1,0.0000,-0.0064,0.1042,3.0645,3.4243,0,1.0000,0,0,26.3844,1.4450,46.0661,1.8776,-169.8451,0.000,0.000,0.959
2026-03-26,11:03:13,10,1,0.0000,0.0044,0.1018,2.9937,3.4243,0,1.0000,0,0,26.3819,-1.3159,46.1010,1.3179,-170.3122,0.000,0.000,0.989
2026-03-26,11:03:13,11,1,0.0000,0.0241,0.0990,2.9123,3.4242,0,1.0000,0,0,26.1430,-6.0081,46.0455,-0.1806,-170.9083,0.000,0.000,1.000
2026-03-26,11:03:13,11,1,0.0000,0.0340,0.0925,2.7204,3.4239,0,1.0000,0,0,25.8976,-6.2714,46.1269,1.7514,-171.3949,0.000,0.000,1.000
2026-03-26,11:03:13,12,1,0.0000,0.0094,0.0934,2.7466,3.4239,0,1.0000,0,0,25.7313,-5.6819,46.4040,5.5561,-171.8750,0.000,0.000,1.000
2026-03-26,11:03:13,14,1,0.0000,0.0369,0.0888,2.6114,3.4237,0,1.0000,0,0,25.6481,-1.8316,46.9757,12.4863,-171.5897,0.000,0.000,1.000
2026-03-26,11:03:13,15,1,0.0000,-0.0120,0.0876,2.5755,3.4235,0,1.0000,0,0,25.7967,2.4679,47.6558,15.7457,-171.6672,0.000,0.000,1.000
2026-03-26,11:03:13,15,1,0.0000,-0.0002,0.0893,2.6265,3.4236,0,1.0000,0,0,25.8168,1.0500,47.8679,10.8592,-171.7309,0.000,0.000,1.000
