Date,Time,Timestamp_ms,Commanded_Vel_rps,Actual_Vel_rps,Torque_Nm,Tension_N,Line_Length_m,Target_Enabled,Target_Length_m,Local_Joy,Remote_Joy,Remote_Active,Pitch_deg,Pitch_Vel_dps,Yaw_deg,Yaw_Vel_dps,Roll_deg
2026-02-25,10:35:54,135,0.0000,0.0172,-0.0020,0.0588,16.4572,0,16.6095,0,0,0,2.5072,-0.2020,-16.4963,-0.4983,178.9629
2026-02-25,10:35:54,162,0.0000,0.0146,-0.0042,0.1238,16.4572,0,16.6095,0,0,0,2.5099,0.2004,-16.5197,-0.5821,178.9977
2026-02-25,10:35:55,188,0.0000,0.0161,-0.0023,0.0677,16.4572,0,16.6095,0,0,0,2.4926,-0.2536,-16.5429,-0.6203,179.0057
2026-02-25,10:35:55,197,0.0000,0.0150,-0.0031,0.0905,16.4572,0,16.6095,0,0,0,2.4893,-0.2931,-16.5491,-0.6380,179.0088
2026-02-25,10:35:55,216,0.0000,0.0091,-0.0012,0.0360,16.4572,0,16.6095,0,0,0,2.4784,-0.3356,-16.5667,-0.6633,179.0141
2026-02-25,10:35:55,256,0.0000,0.0083,-0.0023,0.0668,16.4572,0,16.6095,0,0,0,2.4880,0.1107,-16.6075,-0.9012,179.0385
2026-02-25,10:35:55,303,0.0000,-0.0193,-0.0009,0.0273,16.4572,0,16.6095,0,0,0,2.4890,0.3763,-16.7109,-1.7095,179.0389
2026-02-25,10:35:55,374,0.0000,-0.0023,-0.0028,0.0818,16.4572,0,16.6095,0,0,0,2.3445,-2.2872,-16.9419,-3.0672,179.1691
2026-02-25,10:35:55,406,0.0000,0.0047,-0.0015,0.0440,16.4572,0,16.6095,0,0,0,2.1021,-5.9605,-17.1813,-4.3376,179.4316
2026-02-25,10:35:55,469,0.0000,-0.0095,-0.0014,0.0397,16.4572,0,16.6095,0,0,0,1.3120,-15.1161,-17.3858,-3.3770,126.9014
2026-02-25,10:35:55,497,0.0000,-0.0007,-0.0016,0.0483,16.4573,0,16.6095,0,0,0,1.0832,-5.6908,-17.5133,-3.7382,124.8246
2026-02-25,10:35:55,551,0.0000,0.0057,-0.0008,0.0230,16.4573,0,16.6095,0,0,0,1.2108,5.3261,-17.9618,-5.4832,104.1520
2026-02-25,10:35:55,580,0.0000,0.0000,-0.0006,0.0190,16.4573,0,16.6095,0,0,0,1.3552,5.3344,-18.1502,-5.4776,76.8833
2026-02-25,10:35:55,619,0.0000,-0.0071,0.0002,0.0063,16.4573,0,16.6095,0,0,0,1.3734,1.2967,-18.3196,-4.1763,43.0781
2026-02-25,10:35:55,687,0.0000,0.0086,-0.0004,0.0126,16.4573,0,16.6095,0,0,0,0.8608,-7.5257,-18.3213,-0.0699,-4.7572
2026-02-25,10:35:55,750,0.0000,0.0090,-0.0011,0.0336,16.4573,0,16.6095,0,0,0,0.3768,-6.2069,-18.0278,4.1243,-36.5811
2026-02-25,10:35:55,770,0.0000,-0.0007,-0.0010,0.0294,16.4573,0,16.6095,0,0,0,0.2422,-4.6639,-17.9226,4.7116,-44.9436
2026-02-25,10:35:55,807,0.0000,-0.0054,0.0004,0.0105,16.4573,0,16.6095,0,0,0,0.3934,4.1283,-17.6680,5.7463,-62.6445
2026-02-25,10:35:55,864,0.0000,-0.0019,0.0001,0.0042,16.4573,0,16.6095,0,0,0,1.0702,18.2219,-17.4095,5.4119,-82.0272
2026-02-25,10:35:55,904,0.0000,0.0093,0.0006,0.0189,16.4573,0,16.6095,0,0,0,2.0911,27.0891,-17.2456,4.5817,-94.8225
2026-02-25,10:35:55,968,0.0000,0.0090,-0.0002,0.0063,16.4573,0,16.6095,0,0,0,4.5437,43.8400,-17.0102,4.0438,-111.6181
2026-02-25,10:35:55,996,0.0000,-0.0101,-0.0005,0.0147,16.4573,0,16.6095,0,0,0,5.0479,33.0582,-16.9703,3.4652,-114.2993
2026-02-25,10:35:55,1054,0.0000,0.0099,-0.0009,0.0273,16.4573,0,16.6095,0,0,0,6.8317,40.9920,-16.8110,3.5152,-122.8860
2026-02-25,10:35:55,1091,0.0000,-0.0067,-0.0007,0.0210,16.4573,0,16.6095,0,0,0,8.5679,37.0198,-16.6811,2.9382,-131.2980
2026-02-25,10:35:55,1124,0.0000,-0.0220,-0.0000,0.0000,16.4573,0,16.6095,0,0,0,9.5008,31.1737,-16.6288,2.3511,-135.8835
2026-02-25,10:35:56,1183,0.0000,-0.0131,0.0000,0.0000,16.4573,0,16.6095,0,0,0,11.0898,28.3484,-16.5350,1.8659,-136.3115
2026-02-25,10:35:56,1200,0.0000,0.0100,-0.0006,0.0190,16.4573,0,16.6095,0,0,0,11.6159,26.2268,-16.5101,1.6299,-138.8415
2026-02-25,10:35:56,1246,0.0000,0.0050,0.0002,0.0063,16.4573,0,16.6095,0,0,0,12.4288,20.5884,-16.4643,1.3552,-143.4324
2026-02-25,10:35:56,1292,0.0000,0.0078,-0.0003,0.0083,16.4573,0,16.6095,0,0,0,13.1241,12.9125,-16.4275,0.9074,-148.7731
2026-02-25,10:35:56,1336,0.0000,-0.0109,-0.0003,0.0084,16.4573,0,16.6095,0,0,0,13.2752,3.5095,-16.4136,0.5044,-152.7824
2026-02-25,10:35:56,1637,0.0000,0.0071,-0.0002,0.0064,16.4573,0,16.6095,0,0,0,8.4033,-32.8872,-17.0957,-4.1160,-142.5435
2026-02-25,10:35:56,1668,0.0000,-0.0089,0.0015,0.0437,16.4574,0,16.6095,0,0,0,7.9387,-36.2806,-17.1633,-4.4336,-143.3076
2026-02-25,10:35:56,1688,0.0000,-0.0109,-0.0003,0.0080,16.4574,0,16.6095,0,0,0,6.3685,-19.0243,-17.4455,-4.6576,-140.2434
2026-02-25,10:35:56,1718,0.0000,0.0056,0.0014,0.0419,16.4574,0,16.6095,0,0,0,5.7429,-18.6371,-17.5660,-4.5679,-128.7423
2026-02-25,10:35:56,1735,0.0000,-0.0094,0.0036,0.1047,16.4575,0,16.6095,0,0,0,5.6108,-4.3759,-17.6571,-4.1211,-131.6603
2026-02-25,10:35:56,1801,0.0000,0.0006,0.0035,0.1035,16.4574,0,16.6095,0,0,0,5.5478,-2.4704,-17.7374,-4.1129,-133.5857
2026-02-25,10:35:56,1820,0.0000,0.0132,0.0041,0.1209,16.4575,0,16.6095,0,0,0,9.6494,69.7729,-17.5847,1.3588,-142.6167
2026-02-25,10:35:56,1825,0.0000,0.0132,0.0041,0.1209,16.4575,0,16.6095,0,0,0,9.6494,69.7729,-17.5847,1.3588,-142.6167
2026-02-25,10:35:56,1842,0.0000,-0.0099,0.0039,0.1148,16.4576,0,16.6095,0,0,0,10.5038,58.4747,-17.5539,1.4717,-144.0696
2026-02-25,10:35:56,1856,0.0000,-0.0099,0.0039,0.1148,16.4576,0,16.6095,0,0,0,10.9112,58.4063,-17.5225,1.8318,-144.7670
2026-02-25,10:35:56,1858,0.0000,-0.0099,0.0039,0.1148,16.4576,0,16.6095,0,0,0,10.9112,58.4063,-17.5225,1.8318,-144.7670
2026-02-25,10:35:56,1881,0.0000,-0.0002,0.0037,0.1080,16.4576,0,16.6095,0,0,0,11.8168,54.7944,-17.4492,2.3662,-146.1706
2026-02-25,10:35:56,1953,0.0000,0.0031,0.0039,0.1149,16.4575,0,16.6095,0,0,0,16.1881,59.4673,-17.0571,4.6709,-153.2901
2026-02-25,10:35:56,1985,0.0000,-0.0251,0.0047,0.1388,16.4576,0,16.6095,0,0,0,18.1413,56.1471,-16.9167,4.2291,-156.2247
2026-02-25,10:35:56,2007,0.0000,0.0117,0.0033,0.0978,16.4575,0,16.6095,0,0,0,19.1736,57.3878,-16.8445,4.1295,-157.5942
2026-02-25,10:35:56,2151,0.0000,0.0068,0.0041,0.1217,16.4575,0,16.6095,0,0,0,26.1739,39.4201,-16.5197,2.3796,-142.7848
2026-02-25,10:35:57,2186,0.0000,0.0146,0.0019,0.0551,16.4575,0,16.6095,0,0,0,27.2365,27.1548,-16.4639,1.9246,-146.8906
2026-02-25,10:35:57,2211,0.0000,-0.0066,0.0008,0.0247,16.4575,0,16.6095,0,0,0,27.5534,14.3164,-16.4412,1.4671,-142.1626
2026-02-25,10:35:57,2232,0.0000,-0.0001,0.0033,0.0970,16.4575,0,16.6095,0,0,0,27.7340,10.7121,-16.4304,1.1830,-144.3533
2026-02-25,10:35:57,2252,0.0000,0.0016,0.0034,0.0998,16.4575,0,16.6095,0,0,0,27.8411,7.6554,-16.4153,1.0608,-146.4222
2026-02-25,10:35:57,2284,0.0000,0.0014,0.0039,0.1141,16.4575,0,16.6095,0,0,0,27.8167,-0.1005,-16.4028,0.8248,-148.9675
2026-02-25,10:35:57,2327,0.0000,-0.0060,0.0016,0.0475,16.4575,0,16.6095,0,0,0,27.0671,-16.9819,-16.3889,0.3467,-154.4423
2026-02-25,10:35:57,2369,0.0000,-0.0044,0.0031,0.0903,16.4575,0,16.6095,0,0,0,26.1579,-21.3393,-16.3975,-0.0021,-157.6638
2026-02-25,10:35:57,2417,0.0000,0.0012,0.0034,0.1008,16.4575,0,16.6095,0,0,0,25.3990,-20.0754,-16.4068,-0.1450,-160.4705
2026-02-25,10:35:57,2490,0.0000,-0.0097,0.0036,0.1046,16.4575,0,16.6095,0,0,0,24.5745,-15.7374,-16.4167,-0.1678,-163.5574
2026-02-25,10:35:57,2508,0.0000,-0.0037,0.0039,0.1141,16.4575,0,16.6095,0,0,0,24.0111,-14.7005,-16.4194,-0.1104,-165.5833
2026-02-25,10:35:57,2557,0.0000,0.0053,0.0033,0.0970,16.4575,0,16.6095,0,0,0,23.4710,-12.0667,-16.4267,-0.1479,-167.5704
2026-02-25,10:35:57,2602,0.0000,-0.0071,0.0035,0.1036,16.4575,0,16.6095,0,0,0,22.9625,-9.6302,-16.4243,-0.0289,-169.4648
2026-02-25,10:35:57,2694,0.0000,-0.0072,0.0046,0.1350,16.4575,0,16.6095,0,0,0,22.6237,-8.7253,-16.4244,-0.0184,-170.7321
2026-02-25,10:35:57,2712,0.0000,-0.0015,0.0028,0.0827,16.4575,0,16.6095,0,0,0,22.1000,-7.8166,-16.4515,-0.3702,-172.5192
2026-02-25,10:35:57,2743,0.0000,0.0040,0.0038,0.1113,16.4575,0,16.6095,0,0,0,21.9411,-7.2965,-16.4742,-0.6144,-173.0235
2026-02-25,10:35:57,2804,0.0000,-0.0110,0.0038,0.1104,16.4575,0,16.6095,0,0,0,21.5152,-10.7166,-16.5674,-1.6336,-173.9721
2026-02-25,10:35:57,2850,0.0000,0.0008,0.0043,0.1275,16.4575,0,16.6095,0,0,0,19.4380,-34.0479,-16.7936,-2.9409,-168.0667
2026-02-25,10:35:57,2885,0.0000,-0.0121,0.0041,0.1209,16.4575,0,16.6095,0,0,0,18.1795,-40.9675,-16.9195,-3.4940,-168.9198
2026-02-25,10:35:57,2933,0.0000,-0.0129,0.0046,0.1356,16.4576,0,16.6095,0,0,0,15.7542,-48.8725,-17.1450,-4.2766,-150.2389
2026-02-25,10:35:57,2976,0.0000,-0.0051,0.0053,0.1563,16.4576,0,16.6095,0,0,0,14.8032,-18.2966,-17.3799,-4.5744,-148.1980
2026-02-25,10:35:57,3023,0.0000,-0.0219,0.0098,0.2878,16.4578,0,16.6095,0,0,0,14.2803,-6.2238,-17.5798,-4.3217,-132.8594
2026-02-25,10:35:57,3069,0.0000,-0.0182,0.0125,0.3671,16.4579,0,16.6095,0,0,0,15.5580,37.9483,-17.6551,-2.4286,-132.4424
2026-02-25,10:35:57,3122,0.0000,-0.0266,0.0169,0.4959,16.4581,0,16.6095,0,0,0,18.6815,65.4281,-17.5714,1.0652,-140.1612
2026-02-25,10:35:57,3169,0.0000,-0.0064,0.0169,0.4960,16.4581,0,16.6095,0,0,0,20.3747,54.2271,-17.4593,2.4655,-143.8311
2026-02-25,10:35:58,3217,0.0000,-0.0127,0.0189,0.5559,16.4583,0,16.6095,0,0,0,22.3348,32.6271,-17.2210,3.8548,-149.6487
2026-02-25,10:35:58,3252,0.0000,-0.0274,0.0254,0.7462,16.4585,0,16.6095,0,0,0,22.3045,7.8225,-17.1463,2.9708,-146.3956
2026-02-25,10:35:58,3294,0.0000,-0.0303,0.0270,0.7930,16.4587,0,16.6095,0,0,0,23.1616,27.3663,-17.0944,2.0166,-144.5636
2026-02-25,10:35:58,3345,0.0000,-0.0142,0.0322,0.9469,16.4589,0,16.6095,0,0,0,25.0994,48.1843,-16.9932,2.2796,-149.5178
2026-02-25,10:35:58,3387,0.0000,-0.0033,0.0325,0.9545,16.4590,0,16.6095,0,0,0,27.8409,64.0057,-16.8541,2.8922,-153.6649
2026-02-25,10:35:58,3420,0.0000,0.0028,0.0328,0.9639,16.4590,0,16.6095,0,0,0,29.4335,56.5763,-16.7757,2.7910,-155.9509
2026-02-25,10:35:58,3487,0.0000,-0.0130,0.0337,0.9912,16.4591,0,16.6095,0,0,0,32.4755,48.8366,-16.6393,2.2538,-160.2873
2026-02-25,10:35:58,3523,0.0000,0.0134,0.0312,0.9189,16.4590,0,16.6095,0,0,0,33.9427,42.9279,-16.5864,1.8531,-162.3011
2026-02-25,10:35:58,3572,0.0000,-0.0080,0.0337,0.9911,16.4590,0,16.6095,0,0,0,35.5595,34.8748,-16.5277,1.4665,-164.5679
2026-02-25,10:35:58,3620,0.0000,-0.0013,0.0315,0.9268,16.4591,0,16.6095,0,0,0,36.8276,27.5839,-16.4815,1.1129,-166.5161
2026-02-25,10:35:58,3656,0.0000,0.0017,0.0337,0.9911,16.4591,0,16.6095,0,0,0,37.7084,22.9933,-16.4596,0.7344,-167.9622
2026-02-25,10:35:58,3699,0.0000,0.0023,0.0327,0.9628,16.4591,0,16.6095,0,0,0,38.5316,21.6053,-16.4470,0.4949,-169.2081
2026-02-25,10:35:58,3735,0.0000,-0.0060,0.0362,1.0638,16.4592,0,16.6095,0,0,0,39.2384,21.2664,-16.4521,0.0960,-170.1800
2026-02-25,10:35:58,3785,0.0000,-0.0032,0.0371,1.0914,16.4593,0,16.6095,0,0,0,38.5707,-15.9563,-16.4495,0.1216,-171.4991
2026-02-25,10:35:58,3869,0.0000,-0.0036,0.0405,1.1919,16.4594,0,16.6095,0,0,0,39.2267,28.8046,-16.4725,-0.0675,-172.3057
2026-02-25,10:35:58,3891,0.0000,0.0083,0.0387,1.1374,16.4594,0,16.6095,0,0,0,40.7735,28.7069,-16.4417,0.3282,-173.2314
2026-02-25,10:35:58,3907,0.0000,0.0071,0.0390,1.1469,16.4594,0,16.6095,0,0,0,40.9566,26.1077,-16.4348,0.3717,-173.3143
2026-02-25,10:35:58,3961,0.0000,-0.0007,0.0402,1.1833,16.4594,0,16.6095,0,0,0,42.0760,22.6143,-16.4046,0.3380,-173.9338
2026-02-25,10:35:58,4002,0.0000,0.0127,0.0359,1.0546,16.4594,0,16.6095,0,0,0,42.8736,23.8524,-16.3906,0.3667,-174.3996
2026-02-25,10:35:58,4043,0.0000,0.0081,0.0355,1.0453,16.4592,0,16.6095,0,0,0,44.3941,33.4986,-16.3905,-0.2014,-175.2776
2026-02-25,10:35:58,4094,0.0000,0.0131,0.0309,0.9094,16.4591,0,16.6095,0,0,0,45.3449,20.3861,-16.4579,-0.7732,-175.7725
2026-02-25,10:35:58,4132,0.0000,0.0125,0.0290,0.8532,16.4589,0,16.6095,0,0,0,46.4740,26.9298,-16.4475,-0.0891,-175.9588
2026-02-25,10:35:58,4170,0.0000,-0.0122,0.0313,0.9214,16.4589,0,16.6095,0,0,0,46.6169,4.2948,-16.2882,2.6531,-175.6062
2026-02-25,10:35:59,4212,0.0000,-0.0079,0.0312,0.9169,16.4589,0,16.6095,0,0,0,46.2842,-2.6847,-16.0771,3.6523,-175.6242
2026-02-25,10:35:59,4267,0.0000,-0.0336,0.0383,1.1276,16.4592,0,16.6095,0,0,0,44.6193,-45.5642,-16.0170,1.7023,-175.8578
2026-02-25,10:35:59,4305,0.0000,-0.0075,0.0402,1.1826,16.4594,0,16.6095,0,0,0,41.7688,-69.3811,-15.9760,1.4884,-168.8502
2026-02-25,10:35:59,4356,0.0000,-0.0043,0.0406,1.1931,16.4595,0,16.6095,0,0,0,42.0571,25.8927,-15.8994,1.6982,-142.8298
2026-02-25,10:35:59,4403,0.0000,-0.0034,0.0409,1.2025,16.4595,0,16.6095,0,0,0,43.5420,30.4424,-15.9256,-0.0818,-147.9414
2026-02-25,10:35:59,4446,0.0000,0.0186,0.0380,1.1188,16.4594,0,16.6095,0,0,0,44.9194,32.9463,-16.0157,-1.4120,-151.9112
2026-02-25,10:35:59,4491,0.0000,0.0017,0.0374,1.1003,16.4594,1,16.4594,0,0,1,45.7193,22.1701,-16.0996,-1.7647,-154.8598
2026-02-25,10:35:59,4551,0.0000,0.0047,0.0380,1.1186,16.4593,1,16.4594,0,0,1,46.3135,21.1963,-16.1423,-1.7040,-156.6409
2026-02-25,10:35:59,4578,0.0000,-0.0074,0.0346,1.0176,16.4592,1,16.4594,0,0,1,47.7896,33.3822,-16.2690,-2.3547,-159.5040
2026-02-25,10:35:59,4617,0.0000,0.0035,0.0325,0.9552,16.4591,1,16.4594,0,0,1,48.6102,30.2196,-16.3076,-2.2283,-160.7010
2026-02-25,10:35:59,4685,0.0000,-0.0195,0.0349,1.0278,16.4591,1,16.4594,0,0,1,49.2280,-0.5481,-16.1664,0.6294,-157.3721
2026-02-25,10:35:59,4710,0.0000,0.0055,0.0331,0.9724,16.4591,1,16.4594,0,0,1,49.1308,-2.8401,-16.1483,0.7715,-157.6887
2026-02-25,10:35:59,4759,0.0000,0.0031,0.0355,1.0452,16.4592,1,16.4594,0,0,1,48.2484,-7.0950,-15.9541,2.1988,-159.5490
2026-02-25,10:35:59,4840,0.0000,0.0045,0.0362,1.0642,16.4592,1,16.4594,0,0,1,48.4555,3.0090,-15.8443,1.9402,-161.9727
2026-02-25,10:35:59,4857,0.0000,-0.0009,0.0368,1.0823,16.4592,1,16.4594,0,0,1,48.3357,-1.4856,-15.7824,0.7181,-163.8406
2026-02-25,10:35:59,4899,0.0000,0.0018,0.0352,1.0362,16.4592,1,16.4594,0,0,1,48.4418,2.5724,-15.7259,0.6221,-164.4688
2026-02-25,10:35:59,4950,0.0000,-0.0166,0.0368,1.0821,16.4592,1,16.4594,0,0,1,48.7378,5.9061,-15.7189,0.0541,-165.7549
2026-02-25,10:35:59,4996,0.0000,0.0081,0.0349,1.0271,16.4592,1,16.4594,0,0,1,49.0083,6.1037,-15.6410,0.5526,-166.7800
2026-02-25,10:35:59,5051,0.0000,-0.0028,0.0355,1.0449,16.4592,1,16.4594,0,0,1,49.2874,7.3952,-15.6212,0.3682,-167.9597
2026-02-25,10:35:59,5087,0.0000,-0.0009,0.0365,1.0729,16.4592,1,16.4594,0,0,1,49.4547,5.1054,-15.5541,0.2967,-168.7119
2026-02-25,10:35:59,5153,0.0000,-0.0036,0.0368,1.0819,16.4592,1,16.4594,0,0,0,49.4514,-1.3523,-15.5191,0.3700,-169.6486
2026-02-25,10:36:00,5176,0.0000,-0.0181,0.0405,1.1920,16.4593,1,16.4594,0,0,0,48.6745,-14.4811,-15.4432,0.4625,-169.9517
2026-02-25,10:36:00,5237,0.0000,0.0032,0.0377,1.1093,16.4594,1,16.4594,0,0,0,48.8897,9.1210,-15.4832,-0.7791,-170.8872
2026-02-25,10:36:00,5267,0.0000,0.0019,0.0383,1.1279,16.4594,1,16.4594,0,0,0,49.2251,10.1962,-15.5595,-1.6803,-171.3971
2026-02-25,10:36:00,5322,0.0000,-0.0161,0.0390,1.1464,16.4594,1,16.4594,0,0,0,49.6967,11.0736,-15.5956,-1.5157,-171.8978
2026-02-25,10:36:00,5387,0.0000,0.0079,0.0352,1.0361,16.4593,1,16.4594,0,0,0,50.3088,9.9898,-15.6036,-1.1562,-172.5068
2026-02-25,10:36:00,5408,0.0000,-0.0008,0.0365,1.0728,16.4593,1,16.4594,0,0,0,50.4208,7.4946,-15.5480,-0.4382,-172.5728
2026-02-25,10:36:00,5469,0.0000,0.0062,0.0358,1.0544,16.4592,1,16.4594,0,0,0,50.8640,8.4109,-15.5249,-0.5072,-172.9884
2026-02-25,10:36:00,5497,0.0000,-0.0032,0.0362,1.0633,16.4592,1,16.4594,0,0,0,51.0275,7.3081,-15.4811,-0.2180,-173.0986
2026-02-25,10:36:00,5557,0.0000,-0.0088,0.0362,1.0637,16.4592,1,16.4594,0,0,0,51.2121,4.3548,-15.3768,1.3985,-173.1864
2026-02-25,10:36:00,5590,0.0000,-0.0173,0.0371,1.0912,16.4592,1,16.4594,0,0,0,51.4467,6.7093,-15.2622,1.8868,-173.3544
2026-02-25,10:36:00,5630,0.0000,0.0002,0.0362,1.0638,16.4592,1,16.4594,0,0,0,51.5875,4.0928,-15.1902,0.7854,-173.4922
2026-02-25,10:36:00,5674,0.0000,0.0082,0.0358,1.0543,16.4592,1,16.4594,0,0,0,51.7605,4.3581,-15.2771,-1.1944,-173.7976
2026-02-25,10:36:00,5723,0.0000,0.0018,0.0359,1.0544,16.4592,1,16.4594,0,0,0,51.9243,2.8397,-15.3302,-1.3207,-174.0149
2026-02-25,10:36:00,5775,0.0000,-0.0096,0.0371,1.0909,16.4592,1,16.4594,0,0,0,52.0505,2.6163,-15.3101,-0.8352,-174.2182
2026-02-25,10:36:00,5822,0.0000,0.0012,0.0362,1.0638,16.4592,1,16.4594,0,0,0,52.1082,2.3845,-15.2656,-0.4342,-174.2242
2026-02-25,10:36:00,5903,0.0000,0.0042,0.0368,1.0825,16.4592,1,16.4594,0,0,0,52.3228,2.3431,-15.3973,-1.6706,-174.6330
2026-02-25,10:36:00,5990,0.0000,-0.0009,0.0340,0.9996,16.4592,1,16.4594,0,0,0,52.4020,2.2443,-15.3133,-0.5869,-174.6272
2026-02-25,10:36:00,6009,0.0000,0.0138,0.0331,0.9724,16.4591,1,16.4594,0,0,0,52.5919,2.1032,-15.4148,-1.7053,-175.0093
2026-02-25,10:36:00,6055,0.0000,0.0035,0.0349,1.0274,16.4591,1,16.4594,0,0,0,52.6367,1.6146,-15.4425,-1.6649,-175.1151
2026-02-25,10:36:00,6080,0.0000,0.0089,0.0331,0.9728,16.4591,1,16.4594,0,0,0,52.7497,3.2379,-15.5092,-2.0868,-175.2718
2026-02-25,10:36:00,6107,0.0000,0.0146,0.0308,0.9069,16.4591,1,16.4594,0,0,0,52.7906,3.4500,-15.5062,-1.8008,-175.2836
2026-02-25,10:36:00,6141,0.0000,0.0130,0.0312,0.9184,16.4590,1,16.4594,0,0,0,52.8986,1.9609,-15.5184,-1.8026,-175.4009
2026-02-25,10:36:01,6186,0.0000,0.0041,0.0325,0.9557,16.4590,1,16.4594,0,0,0,52.8430,-0.6997,-15.4984,-1.2318,-175.3525
2026-02-25,10:36:01,6228,0.0000,0.0021,0.0322,0.9468,16.4590,1,16.4594,0,0,0,52.7648,-1.2472,-15.4326,-0.5300,-175.3915
2026-02-25,10:36:01,6304,0.0000,0.0016,0.0315,0.9267,16.4590,1,16.4594,0,0,0,52.8502,0.9562,-15.3608,-0.1531,-175.4132
2026-02-25,10:36:01,6333,0.0000,0.0013,0.0318,0.9367,16.4590,1,16.4594,0,0,0,52.9068,0.9919,-15.4244,-1.1166,-175.5175
2026-02-25,10:36:01,6377,0.0000,0.0096,0.0309,0.9096,16.4590,1,16.4594,0,0,0,52.8156,-1.3319,-15.3999,-0.8189,-175.5031
2026-02-25,10:36:01,6426,0.0000,-0.0024,0.0306,0.9001,16.4590,1,16.4594,0,0,0,52.8057,-0.7694,-15.3723,-0.6859,-175.5190
2026-02-25,10:36:01,6458,0.0000,-0.0052,0.0319,0.9387,16.4590,1,16.4594,0,0,0,52.8034,-0.1865,-15.4071,-1.1772,-161.6986
2026-02-25,10:36:01,6527,0.0000,0.0083,0.0309,0.9096,16.4590,1,16.4594,0,0,0,53.3315,11.6896,-15.4823,-1.3848,-164.5341
2026-02-25,10:36:01,6548,0.0000,0.0094,0.0298,0.8753,16.4589,1,16.4594,0,0,0,53.5673,7.7025,-15.4795,-0.7698,-165.6985
2026-02-25,10:36:01,6590,0.0000,-0.0047,0.0315,0.9278,16.4589,1,16.4594,0,0,0,53.7449,1.2180,-15.3691,0.1342,-166.6495
2026-02-25,10:36:01,6639,0.0000,0.0113,0.0285,0.8390,16.4589,1,16.4594,0,0,0,53.2833,-10.0130,-15.3895,-0.3284,-167.9499
2026-02-25,10:36:01,6674,0.0000,-0.0108,0.0285,0.8372,16.4589,1,16.4594,0,0,0,53.1799,-3.2415,-15.3605,-0.6433,-168.9461
2026-02-25,10:36:01,6713,0.0000,0.0180,0.0275,0.8102,16.4588,1,16.4594,0,0,0,53.9917,16.1995,-15.3836,-1.0697,-163.0636
2026-02-25,10:36:01,6757,0.0000,0.0259,0.0223,0.6572,16.4586,1,16.4594,0,0,0,56.0990,43.0833,-15.4454,-1.7470,-157.8664
2026-02-25,10:36:01,6802,0.0000,0.0072,0.0203,0.5981,16.4584,1,16.4594,0,0,0,59.1279,59.8179,-15.0991,1.2892,-158.5410
2026-02-25,10:36:01,6860,0.0000,-0.0021,0.0186,0.5482,16.4583,1,16.4594,0,0,0,61.0846,29.7201,-14.9344,1.7477,-140.2637
2026-02-25,10:36:01,6905,0.0000,-0.0039,0.0190,0.5587,16.4583,1,16.4594,0,0,0,59.9689,-27.1898,-15.0289,-1.4130,-137.0755
2026-02-25,10:36:01,6950,0.0000,0.0049,0.0169,0.4962,16.4582,1,16.4594,0,0,0,57.4287,-62.3318,-15.1830,-3.3438,-141.8611
2026-02-25,10:36:01,7134,0.0000,-0.0092,0.0240,0.7065,16.4585,1,16.4594,0,0,0,42.8317,-124.7307,-15.2698,0.2122,-133.9943
2026-02-25,10:36:01,7171,0.0000,-0.0010,0.0270,0.7942,16.4588,1,16.4594,0,0,0,40.3655,31.0387,-14.4261,8.3166,-136.7650
2026-02-25,10:36:02,7194,0.0000,-0.0058,0.0270,0.7931,16.4588,1,16.4594,0,0,0,41.1607,34.9553,-14.2424,8.0822,-117.8413
2026-02-25,10:36:02,7220,0.0000,-0.0008,0.0276,0.8113,16.4588,1,16.4594,0,0,0,42.2127,39.0973,-14.1724,5.5269,-94.5114
2026-02-25,10:36:02,7240,0.0000,0.0095,0.0269,0.7908,16.4588,1,16.4594,0,0,0,42.8135,28.7471,-14.2288,2.6925,-85.4308
2026-02-25,10:36:02,7243,0.0000,0.0095,0.0269,0.7908,16.4588,1,16.4594,0,0,0,42.8135,28.7471,-14.2288,2.6925,-85.4308
2026-02-25,10:36:02,7273,0.0000,0.0039,0.0263,0.7748,16.4587,1,16.4594,0,0,0,43.2997,23.2456,-14.3527,1.1594,-81.9433
2026-02-25,10:36:02,7310,0.0000,0.0087,0.0249,0.7323,16.4587,1,16.4594,0,0,0,44.0654,22.9878,-14.6626,-3.2809,-68.7800
2026-02-25,10:36:02,7361,0.0000,0.0017,0.0266,0.7834,16.4587,1,16.4594,0,0,0,44.8118,14.6988,-15.1381,-7.2856,-85.1905
2026-02-25,10:36:02,7399,0.0000,0.0109,0.0274,0.8052,16.4587,1,16.4594,0,0,0,45.2189,13.2631,-15.3352,-6.8192,-66.3279
2026-02-25,10:36:02,7438,0.0000,-0.0007,0.0253,0.7445,16.4587,1,16.4594,0,0,0,45.8310,15.2771,-15.5882,-6.3506,-81.1837
2026-02-25,10:36:02,7482,0.0000,0.0017,0.0263,0.7748,16.4587,1,16.4594,0,0,0,46.6226,19.2191,-15.7272,-5.1960,-77.3400
2026-02-25,10:36:02,7531,0.0000,0.0119,0.0242,0.7117,16.4587,1,16.4594,0,0,0,47.5128,19.9044,-15.8817,-4.1842,-90.7425
2026-02-25,10:36:02,7577,0.0000,0.0036,0.0247,0.7270,16.4587,1,16.4594,0,0,0,48.2358,14.9795,-15.9110,-1.8048,-103.5883
