Date,Time,Timestamp_ms,Commanded_Vel_rps,Actual_Vel_rps,Torque_Nm,Tension_N,Line_Length_m,Target_Enabled,Target_Length_m,Remote_Joy,Remote_Active,Pitch_deg,Pitch_Vel_dps,Yaw_deg,Yaw_Vel_dps,Roll_deg
2026-03-17,16:10:51,919,0.0000,0.0046,0.0034,0.1013,-0.0312,0,1.0000,0,0,0.1123,-4.5250,48.2173,43.0063,-175.6759
2026-03-17,16:10:51,958,0.0000,0.0065,0.0028,0.0826,-0.0312,0,1.0000,0,0,0.1432,-0.1423,51.1946,60.9216,-175.0626
2026-03-17,16:10:51,1003,0.0000,0.0035,0.0034,0.1007,-0.0312,0,1.0000,0,0,-0.0357,-1.9207,54.1031,69.4258,-174.9287
2026-03-17,16:10:51,1040,0.0000,0.0056,0.0025,0.0736,-0.0312,0,1.0000,0,0,-0.2534,-0.8382,57.1105,64.7136,-175.2930
2026-03-17,16:10:51,1083,0.0000,-0.0012,0.0034,0.1010,-0.0312,0,1.0000,0,0,-0.0918,1.4455,58.8460,47.2216,-162.3159
2026-03-17,16:10:51,1123,0.0000,0.0033,0.0028,0.0828,-0.0311,0,1.0000,0,0,-0.2577,-8.3791,59.7040,29.3746,-130.9685
2026-03-17,16:10:51,1157,0.0000,0.0030,0.0031,0.0919,-0.0311,0,1.0000,0,0,0.0420,6.8135,59.5441,4.4926,-84.6884
2026-03-17,16:10:51,1206,0.0000,-0.0032,0.0034,0.1009,-0.0311,0,1.0000,0,0,0.2264,5.4362,58.7668,-12.4838,-97.1452
2026-03-17,16:10:51,1308,0.0000,0.0063,0.0037,0.1100,-0.0311,0,1.0000,0,0,0.4557,1.8196,58.1929,-8.8975,-112.6942
2026-03-17,16:10:51,1421,0.0000,-0.0033,0.0037,0.1098,-0.0311,0,1.0000,0,0,1.0354,2.2362,59.5204,9.5750,-145.8999
2026-03-17,16:10:51,1443,0.0000,-0.0084,0.0037,0.1098,-0.0311,0,1.0000,0,0,1.1121,3.2191,59.8672,11.1385,-148.7978
2026-03-17,16:10:51,1459,0.0000,0.0040,0.0037,0.1098,-0.0311,0,1.0000,0,0,1.1786,3.4869,60.0822,11.0898,-150.4415
2026-03-17,16:10:51,1478,0.0000,0.0054,0.0031,0.0917,-0.0312,0,1.0000,0,0,1.2143,2.3662,60.2527,10.3702,-151.9879
2026-03-17,16:10:51,1497,0.0000,0.0080,0.0031,0.0921,-0.0311,0,1.0000,0,0,1.2385,2.3633,60.3491,8.8156,-153.4404
2026-03-17,16:10:52,1519,0.0000,0.0045,0.0034,0.1009,-0.0311,0,1.0000,0,0,1.2574,1.9716,60.4394,7.5450,-154.7675
2026-03-17,16:10:52,1552,0.0000,-0.0142,0.0037,0.1102,-0.0311,0,1.0000,0,0,1.2297,1.6725,60.5037,3.5614,-157.7166
2026-03-17,16:10:52,1595,0.0000,0.0017,0.0034,0.1012,-0.0312,0,1.0000,0,0,1.3973,0.8032,60.6936,4.9074,-160.6186
2026-03-17,16:10:52,1651,0.0000,-0.0075,0.0028,0.0829,-0.0312,0,1.0000,0,0,1.3997,6.5864,61.0918,8.5670,-162.9981
2026-03-17,16:10:52,1692,0.0000,0.0026,0.0037,0.1102,-0.0312,0,1.0000,0,0,1.5043,0.5266,62.1587,18.1265,-164.8810
2026-03-17,16:10:52,1749,0.0000,-0.0153,0.0031,0.0921,-0.0311,0,1.0000,0,0,1.5789,1.9550,63.0848,14.3435,-167.3725
2026-03-17,16:10:52,1767,0.0000,-0.0104,0.0028,0.0830,-0.0311,0,1.0000,0,0,1.5335,-1.4440,63.2257,12.4835,-167.9303
2026-03-17,16:10:52,1802,0.0000,-0.0117,0.0053,0.1559,-0.0311,0,1.0000,0,0,1.6810,3.1166,63.2963,5.7976,-169.1280
2026-03-17,16:10:52,1841,0.0000,-0.0097,0.0044,0.1285,-0.0311,0,1.0000,0,0,1.5522,2.4029,62.8183,-5.9529,-170.5454
2026-03-17,16:10:52,1879,0.0000,-0.0127,0.0037,0.1102,-0.0311,0,1.0000,0,0,1.6376,2.9061,62.4170,-9.9972,-171.4609
2026-03-17,16:10:52,2134,0.0000,0.0037,0.0022,0.0643,-0.0312,0,1.0000,0,0,1.6793,-0.9354,59.7042,-2.9341,-174.5520
2026-03-17,16:10:52,2156,0.0000,0.0005,0.0010,0.0284,-0.0312,0,1.0000,0,0,1.6424,-1.5187,59.6669,-2.5623,-174.6609
2026-03-17,16:10:52,2174,0.0000,-0.0045,0.0025,0.0733,-0.0312,0,1.0000,0,0,1.6183,-1.3899,59.6074,-2.5302,-174.7744
2026-03-17,16:10:52,2327,0.0000,-0.0196,0.0022,0.0633,-0.0312,0,1.0000,0,0,1.6512,0.7806,59.5431,-2.6348,-174.8967
2026-03-17,16:10:52,2448,0.0000,0.0068,0.0012,0.0363,-0.0312,0,1.0000,0,0,1.5847,0.1547,58.5703,0.8139,-175.6250
2026-03-17,16:10:52,2463,0.0000,0.0068,0.0012,0.0363,-0.0312,0,1.0000,0,0,1.5887,0.2587,58.5942,1.1264,-175.6117
2026-03-17,16:10:52,2483,0.0000,-0.0171,0.0022,0.0640,-0.0312,0,1.0000,0,0,1.6155,0.8781,58.7271,3.2315,-175.5395
2026-03-17,16:10:52,2493,0.0000,-0.0171,0.0022,0.0640,-0.0312,0,1.0000,0,0,1.6288,1.0270,58.8308,4.2260,-175.5047
2026-03-17,16:10:53,2504,0.0000,-0.0171,0.0022,0.0640,-0.0312,0,1.0000,0,0,1.6241,1.0270,58.8308,4.2260,-175.4816
2026-03-17,16:10:53,2512,0.0000,-0.0171,0.0022,0.0640,-0.0312,0,1.0000,0,0,1.6288,1.0270,58.8308,4.2260,-175.5047
2026-03-17,16:10:53,2519,0.0000,-0.0093,0.0031,0.0924,-0.0312,0,1.0000,0,0,1.6241,0.6225,58.9617,5.6831,-175.4816
2026-03-17,16:10:53,2586,0.0000,-0.0043,0.0040,0.1184,-0.0311,0,1.0000,0,0,1.5724,-1.1060,59.2789,8.3332,-175.5414
2026-03-17,16:10:53,2603,0.0000,-0.0025,0.0031,0.0919,-0.0311,0,1.0000,0,0,1.5654,-0.9902,59.4544,9.2481,-175.5649
2026-03-17,16:10:53,2611,0.0000,-0.0025,0.0031,0.0919,-0.0311,0,1.0000,0,0,1.5654,-0.9902,59.4544,9.2481,-175.5649
2026-03-17,16:10:53,2624,0.0000,0.0117,0.0038,0.1104,-0.0311,0,1.0000,0,0,1.5879,-2.7341,61.1192,16.7244,-175.7251
2026-03-17,16:10:53,2632,0.0000,-0.0016,0.0041,0.1191,-0.0311,0,1.0000,0,0,1.5268,-3.2956,61.2338,13.4603,-175.8649
2026-03-17,16:10:53,2644,0.0000,-0.0017,0.0041,0.1192,-0.0311,0,1.0000,0,0,1.4730,-1.7901,61.2316,6.6225,-176.0283
2026-03-17,16:10:53,2683,0.0000,-0.0069,0.0041,0.1192,-0.0311,0,1.0000,0,0,1.5842,2.3176,60.9828,-2.2234,-176.1855
2026-03-17,16:10:53,2726,0.0000,0.0071,0.0040,0.1190,-0.0311,0,1.0000,0,0,1.5534,-1.2586,60.5894,-6.5636,-176.2092
2026-03-17,16:10:53,2740,0.0000,0.0071,0.0040,0.1190,-0.0311,0,1.0000,0,0,1.5418,-1.4289,60.5570,-6.4238,-176.1997
2026-03-17,16:10:54,3589,0.0000,-0.0157,0.0022,0.0643,-0.0312,0,1.0000,0,0,1.4449,1.8826,57.4712,0.6972,-176.1348
2026-03-17,16:10:54,3610,0.0000,-0.0079,0.0031,0.0914,-0.0312,0,1.0000,0,0,1.5131,1.7496,57.5806,2.0015,-176.0826
2026-03-17,16:10:54,3628,0.0000,-0.0007,0.0056,0.1650,-0.0311,0,1.0000,0,0,1.5279,1.3459,57.6644,2.8788,-176.0534
2026-03-17,16:10:54,3647,0.0000,-0.0102,0.0050,0.1468,-0.0311,0,1.0000,0,0,1.5218,0.0670,57.8621,5.0179,-175.9991
2026-03-17,16:10:54,3669,0.0000,-0.0020,0.0047,0.1370,-0.0311,0,1.0000,0,0,1.4610,-2.1569,58.1051,7.4675,-176.0061
2026-03-17,16:10:54,3693,0.0000,-0.0010,0.0037,0.1100,-0.0311,0,1.0000,0,0,1.4215,-1.5157,58.3673,8.5297,-176.0525
2026-03-17,16:10:54,3711,0.0000,0.0004,0.0047,0.1375,-0.0311,0,1.0000,0,0,1.4402,0.3608,58.5159,7.4385,-176.0948
2026-03-17,16:10:54,3734,0.0000,-0.0026,0.0050,0.1468,-0.0311,0,1.0000,0,0,1.4751,1.3282,58.5666,5.7698,-176.1311
2026-03-17,16:10:54,3767,0.0000,0.0014,0.0037,0.1101,-0.0311,0,1.0000,0,0,1.4246,-1.1013,58.5021,1.6686,-176.2660
2026-03-17,16:10:54,3802,0.0000,-0.0077,0.0050,0.1468,-0.0311,0,1.0000,0,0,1.4380,0.3955,58.3477,-1.5610,-176.2960
2026-03-17,16:10:54,3825,0.0000,0.0029,0.0044,0.1284,-0.0311,0,1.0000,0,0,1.4704,1.0578,58.3163,-1.5709,-176.3264
2026-03-17,16:10:54,3846,0.0000,-0.0068,0.0044,0.1283,-0.0311,0,1.0000,0,0,1.4673,0.2832,58.3008,-1.3222,-176.3616
2026-03-17,16:10:54,3862,0.0000,0.0059,0.0050,0.1466,-0.0311,0,1.0000,0,0,1.4652,-0.0838,58.3124,-0.6403,-176.3429
2026-03-17,16:10:54,3886,0.0000,0.0127,0.0044,0.1284,-0.0311,0,1.0000,0,0,1.4299,-1.3489,58.4354,1.8196,-176.3167
2026-03-17,16:10:54,3907,0.0000,-0.0072,0.0041,0.1192,-0.0311,0,1.0000,0,0,1.4323,-0.7364,58.5317,2.9163,-176.3484
2026-03-17,16:10:54,3923,0.0000,0.0033,0.0062,0.1834,-0.0310,0,1.0000,0,0,1.4308,-0.3851,58.6047,3.5175,-176.3577
2026-03-17,16:10:54,3944,0.0000,0.0063,0.0053,0.1559,-0.0310,0,1.0000,0,0,1.4292,-0.0218,58.6800,3.4376,-176.3141
2026-03-17,16:10:54,3954,0.0000,0.0063,0.0053,0.1559,-0.0310,0,1.0000,0,0,1.4292,-0.0218,58.6800,3.4376,-176.3141
2026-03-17,16:10:54,3974,0.0000,-0.0083,0.0065,0.1926,-0.0310,0,1.0000,0,0,1.4215,-0.1318,58.7430,3.1834,-176.3545
2026-03-17,16:10:54,3987,0.0000,-0.0083,0.0065,0.1926,-0.0310,0,1.0000,0,0,1.4150,-0.3046,58.7520,2.9370,-176.3689
2026-03-17,16:10:54,4001,0.0000,-0.0025,0.0050,0.1466,-0.0310,0,1.0000,0,0,1.4072,-0.5052,58.7573,2.6755,-176.3608
2026-03-17,16:10:54,4012,0.0000,-0.0025,0.0050,0.1466,-0.0310,0,1.0000,0,0,1.4072,-0.5052,58.7573,2.6755,-176.3608
2026-03-17,16:10:54,4024,0.0000,-0.0072,0.0050,0.1465,-0.0310,0,1.0000,0,0,1.4015,-0.4985,58.7581,2.3628,-176.3661
2026-03-17,16:10:54,4034,0.0000,0.0070,0.0056,0.1652,-0.0310,0,1.0000,0,0,1.4023,-0.2549,58.8064,2.2020,-176.3606
2026-03-17,16:10:54,4044,0.0000,-0.0023,0.0053,0.1558,-0.0310,0,1.0000,0,0,1.3908,-0.6876,58.7806,2.1816,-176.3486
2026-03-17,16:10:54,4052,0.0000,-0.0023,0.0053,0.1558,-0.0310,0,1.0000,0,0,1.3908,-0.6876,58.7806,2.1816,-176.3486
2026-03-17,16:10:54,4058,0.0000,0.0070,0.0056,0.1652,-0.0310,0,1.0000,0,0,1.4023,-0.2549,58.8064,2.2020,-176.3606
2026-03-17,16:10:54,4066,0.0000,0.0085,0.0053,0.1559,-0.0310,0,1.0000,0,0,1.4130,-0.0005,58.8317,2.1542,-176.3938
2026-03-17,16:10:54,4078,0.0000,0.0085,0.0053,0.1559,-0.0310,0,1.0000,0,0,1.4130,-0.0005,58.8317,2.1542,-176.3938
2026-03-17,16:10:54,4094,0.0000,0.0115,0.0053,0.1560,-0.0310,0,1.0000,0,0,1.4061,-0.3851,58.8336,1.3530,-176.4084
2026-03-17,16:10:54,4109,0.0000,-0.0153,0.0065,0.1924,-0.0310,0,1.0000,0,0,1.3869,-0.3409,58.8262,0.1221,-176.4122
2026-03-17,16:10:54,4157,0.0000,-0.0060,0.0056,0.1651,-0.0310,0,1.0000,0,0,1.4148,0.3497,58.7051,-1.4809,-176.3153
2026-03-17,16:10:54,4192,0.0000,-0.0044,0.0062,0.1833,-0.0310,0,1.0000,0,0,1.3836,-0.3729,58.6965,-1.1135,-176.3332
2026-03-17,16:10:54,4218,0.0000,-0.0050,0.0053,0.1561,-0.0310,0,1.0000,0,0,1.4305,1.7637,58.6549,-1.2706,-176.3119
2026-03-17,16:10:55,5110,0.0000,0.0476,-0.0009,0.0277,-0.0311,0,1.0000,0,0,1.2569,1.5266,60.4350,-4.7111,-176.2960
2026-03-17,16:10:55,5207,0.0000,-0.0053,0.0050,0.1468,-0.0311,0,1.0000,0,0,1.4814,-1.4171,60.3543,11.1501,-175.5974
2026-03-17,16:10:55,5227,0.0000,0.0096,0.0047,0.1374,-0.0311,0,1.0000,0,0,1.4376,-2.2556,60.7067,14.4356,-175.5906
2026-03-17,16:10:55,5276,0.0000,0.0066,0.0053,0.1557,-0.0311,0,1.0000,0,0,1.4735,1.2060,61.2191,11.9308,-175.8053
2026-03-17,16:10:55,5302,0.0000,0.0085,0.0028,0.0822,-0.0311,0,1.0000,0,0,1.5976,3.6627,61.2342,4.6146,-176.0125
2026-03-17,16:10:55,5342,0.0000,-0.0050,0.0034,0.1009,-0.0311,0,1.0000,0,0,1.5357,-1.9570,61.0517,-1.7262,-176.2200
2026-03-17,16:10:55,5369,0.0000,0.0030,0.0056,0.1654,-0.0311,0,1.0000,0,0,1.4976,-0.1053,60.7536,-5.5235,-176.3384
2026-03-17,16:10:55,5397,0.0000,-0.0106,0.0031,0.0921,-0.0312,0,1.0000,0,0,1.5998,2.9549,60.6241,-5.2012,-176.3403
2026-03-17,16:10:55,5414,0.0000,0.0082,0.0025,0.0725,-0.0312,0,1.0000,0,0,1.6398,1.3179,60.5791,-3.4030,-176.2923
2026-03-17,16:10:55,5438,0.0000,0.0065,0.0025,0.0730,-0.0312,0,1.0000,0,0,1.6103,-0.5261,60.5590,-2.6701,-176.2607
2026-03-17,16:10:55,5457,0.0000,0.0029,0.0022,0.0640,-0.0312,0,1.0000,0,0,1.5632,-1.2756,60.5397,-1.8624,-176.2466
2026-03-17,16:10:55,5486,0.0000,0.0009,0.0031,0.0914,-0.0312,0,1.0000,0,0,1.5580,-0.4086,60.5292,-1.4087,-176.2415
2026-03-17,16:10:56,5505,0.0000,-0.0069,0.0025,0.0730,-0.0312,0,1.0000,0,0,1.6539,2.3928,60.5437,-0.3557,-176.2125
2026-03-17,16:10:56,5533,0.0000,-0.0040,0.0025,0.0737,-0.0312,0,1.0000,0,0,1.6546,-0.3499,60.5723,0.2911,-176.2387
2026-03-17,16:10:56,5553,0.0000,-0.0062,0.0022,0.0650,-0.0312,0,1.0000,0,0,1.6242,-0.9751,60.5749,0.2693,-176.2665
2026-03-17,16:10:56,5580,0.0000,-0.0062,0.0022,0.0650,-0.0312,0,1.0000,0,0,1.6242,-0.9751,60.5749,0.2693,-176.2665
2026-03-17,16:10:56,5605,0.0000,-0.0107,0.0028,0.0823,-0.0312,0,1.0000,0,0,1.6797,2.0824,60.5082,-1.1819,-176.3126
2026-03-17,16:10:56,5622,0.0000,-0.0081,0.0025,0.0733,-0.0312,0,1.0000,0,0,1.6595,-0.1391,60.4903,-1.2107,-176.3097
2026-03-17,16:10:56,5638,0.0000,-0.0042,0.0025,0.0736,-0.0312,0,1.0000,0,0,1.6451,-0.6194,60.4836,-1.1802,-176.3083
2026-03-17,16:10:56,5649,0.0000,-0.0070,0.0012,0.0363,-0.0312,0,1.0000,0,0,1.6692,0.0836,60.4706,-1.1809,-176.3334
2026-03-17,16:10:56,5658,0.0000,-0.0070,0.0012,0.0363,-0.0312,0,1.0000,0,0,1.6692,0.0836,60.4706,-1.1809,-176.3334
2026-03-17,16:10:56,5664,0.0000,0.0100,0.0012,0.0367,-0.0312,0,1.0000,0,0,1.6763,0.1993,60.4551,-1.1824,-176.3490
2026-03-17,16:10:56,5672,0.0000,-0.0042,0.0025,0.0736,-0.0312,0,1.0000,0,0,1.6451,-0.6194,60.4836,-1.1802,-176.3083
2026-03-17,16:10:56,5685,0.0000,0.0031,0.0025,0.0729,-0.0312,0,1.0000,0,0,1.6578,-0.3138,60.4441,-1.1724,-176.3567
2026-03-17,16:10:56,5691,0.0000,0.0031,0.0025,0.0729,-0.0312,0,1.0000,0,0,1.6488,-0.5178,60.4334,-1.1927,-176.3601
2026-03-17,16:10:56,5698,0.0000,-0.0165,0.0019,0.0553,-0.0312,0,1.0000,0,0,1.6499,-0.3519,60.4240,-1.1907,-176.3546
2026-03-17,16:10:56,5709,0.0000,-0.0073,0.0019,0.0553,-0.0312,0,1.0000,0,0,1.6585,-0.0498,60.4070,-1.2518,-176.3597
2026-03-17,16:10:56,5715,0.0000,0.0016,0.0019,0.0546,-0.0312,0,1.0000,0,0,1.6652,0.1301,60.3888,-1.3197,-176.3658
2026-03-17,16:10:56,5728,0.0000,0.0016,0.0019,0.0546,-0.0312,0,1.0000,0,0,1.6652,0.1301,60.3888,-1.3197,-176.3658
2026-03-17,16:10:56,5735,0.0000,-0.0058,0.0012,0.0360,-0.0312,0,1.0000,0,0,1.6767,-0.0465,60.3505,-1.5091,-176.3719
2026-03-17,16:10:56,5744,0.0000,-0.0058,0.0012,0.0360,-0.0312,0,1.0000,0,0,1.6767,-0.0465,60.3505,-1.5091,-176.3719
2026-03-17,16:10:56,5750,0.0000,-0.0098,0.0025,0.0730,-0.0312,0,1.0000,0,0,1.7454,1.5243,60.3301,-1.5508,-176.3682
2026-03-17,16:10:56,5755,0.0000,0.0017,0.0031,0.0923,-0.0312,0,1.0000,0,0,1.7525,1.3222,60.3068,-1.6442,-176.3703
2026-03-17,16:10:56,5760,0.0000,0.0017,0.0031,0.0923,-0.0312,0,1.0000,0,0,1.7525,1.3222,60.3068,-1.6442,-176.3703
2026-03-17,16:10:56,5768,0.0000,-0.0011,0.0025,0.0730,-0.0312,0,1.0000,0,0,1.7435,0.1410,60.2749,-1.5488,-176.3841
2026-03-17,16:10:56,5798,0.0000,0.0135,0.0025,0.0740,-0.0312,0,1.0000,0,0,1.7513,0.9687,60.2516,-0.8867,-176.3379
2026-03-17,16:10:56,5846,0.0000,-0.0095,0.0025,0.0733,-0.0312,0,1.0000,0,0,1.7688,0.3320,60.1632,-2.0683,-176.3239
2026-03-17,16:10:56,5889,0.0000,0.0151,0.0026,0.0756,-0.0312,0,1.0000,0,0,1.7176,-1.3148,60.1485,-0.6605,-176.3062
2026-03-17,16:10:56,5933,0.0000,-0.0097,0.0028,0.0826,-0.0312,0,1.0000,0,0,1.7637,0.9890,59.9870,-2.7609,-176.2578
2026-03-17,16:10:56,5979,0.0000,-0.0001,0.0031,0.0916,-0.0312,0,1.0000,0,0,1.6691,-1.7281,59.9192,-1.5862,-176.2411
2026-03-17,16:10:56,6029,0.0000,0.0076,0.0013,0.0370,-0.0312,0,1.0000,0,0,1.6869,0.8134,60.0307,1.2708,-176.2155
2026-03-17,16:10:56,6081,0.0000,-0.0110,0.0025,0.0730,-0.0312,0,1.0000,0,0,1.6732,-0.6177,60.1444,2.2037,-176.2131
2026-03-17,16:10:56,6125,0.0000,-0.0046,0.0028,0.0830,-0.0312,0,1.0000,0,0,1.6783,0.3156,60.1808,1.3395,-176.2083
2026-03-17,16:10:56,6171,0.0000,0.0000,0.0009,0.0259,-0.0312,0,1.0000,0,0,1.6916,-0.0366,60.2332,1.3597,-176.1862
2026-03-17,16:10:56,6218,0.0000,-0.0019,0.0022,0.0647,-0.0312,0,1.0000,0,0,1.6828,0.0758,60.3071,1.5380,-176.1795
2026-03-17,16:10:56,6270,0.0000,0.0061,0.0019,0.0553,-0.0312,0,1.0000,0,0,1.7019,0.4859,60.3550,1.3054,-176.1819
2026-03-17,16:10:56,6323,0.0000,0.0076,0.0028,0.0823,-0.0312,0,1.0000,0,0,1.6718,-0.4975,60.4376,1.2493,-176.1714
2026-03-17,16:10:56,6364,0.0000,-0.0060,0.0019,0.0557,-0.0312,0,1.0000,0,0,1.6807,-0.3520,60.3681,-0.8030,-176.1827
2026-03-17,16:10:56,6399,0.0000,0.0004,0.0028,0.0830,-0.0312,0,1.0000,0,0,1.6784,-0.0604,60.4192,0.7461,-176.2018
2026-03-17,16:10:56,6446,0.0000,0.0054,0.0019,0.0550,-0.0312,0,1.0000,0,0,1.6853,0.0787,60.4948,1.4169,-176.1940
2026-03-17,16:10:56,6492,0.0000,-0.0007,0.0025,0.0730,-0.0312,0,1.0000,0,0,1.6971,-0.0746,60.5519,1.6368,-176.1944
2026-03-17,16:10:57,6532,0.0000,-0.0049,0.0028,0.0817,-0.0312,0,1.0000,0,0,1.7047,0.4009,60.6448,2.2212,-176.2083
2026-03-17,16:10:57,6582,0.0000,-0.0026,0.0025,0.0733,-0.0312,0,1.0000,0,0,1.6928,-0.7833,60.6741,0.8325,-176.1842
2026-03-17,16:10:57,6975,0.0000,-0.0018,0.0028,0.0829,-0.0312,0,1.0000,0,0,1.7150,0.1999,59.9412,-0.4538,-176.1565
2026-03-17,16:10:57,6995,0.0000,-0.0001,0.0028,0.0826,-0.0312,0,1.0000,0,0,1.7253,0.6591,59.9440,-0.2752,-176.1760
2026-03-17,16:10:57,7011,0.0000,-0.0026,0.0028,0.0824,-0.0312,0,1.0000,0,0,1.7247,0.1997,59.9163,-0.6936,-176.1987
2026-03-17,16:10:57,7031,0.0000,-0.0015,0.0037,0.1102,-0.0311,0,1.0000,0,0,1.7208,-0.0335,59.8846,-1.0070,-176.2316
2026-03-17,16:10:57,7049,0.0000,0.0110,0.0038,0.1106,-0.0311,0,1.0000,0,0,1.7134,-0.3072,59.8131,-1.8472,-176.3027
2026-03-17,16:10:57,7069,0.0000,-0.0084,0.0050,0.1465,-0.0311,0,1.0000,0,0,1.6724,-1.3353,59.7063,-2.9465,-176.3378
2026-03-17,16:10:57,7089,0.0000,0.0085,0.0038,0.1104,-0.0311,0,1.0000,0,0,1.6370,-1.7580,59.6196,-3.4757,-176.3589
2026-03-17,16:10:57,7109,0.0000,-0.0020,0.0037,0.1100,-0.0311,0,1.0000,0,0,1.6405,-0.8598,59.4867,-4.4428,-176.4038
2026-03-17,16:10:57,7149,0.0000,-0.0083,0.0034,0.1009,-0.0311,0,1.0000,0,0,1.6564,0.2933,59.3384,-5.4473,-176.4230
2026-03-17,16:10:57,7157,0.0000,-0.0083,0.0034,0.1009,-0.0311,0,1.0000,0,0,1.6640,0.4321,59.2491,-5.9843,-176.4452
2026-03-17,16:10:57,7175,0.0000,-0.0048,0.0019,0.0559,-0.0312,0,1.0000,0,0,1.6532,-0.6591,58.9121,-7.1033,-176.4750
2026-03-17,16:10:57,7190,0.0000,-0.0048,0.0019,0.0559,-0.0312,0,1.0000,0,0,1.6532,-0.6591,58.9121,-7.1033,-176.4750
2026-03-17,16:10:57,7197,0.0000,-0.0048,0.0019,0.0559,-0.0312,0,1.0000,0,0,1.6532,-0.6591,58.9121,-7.1033,-176.4750
2026-03-17,16:10:57,7211,0.0000,-0.0067,0.0025,0.0736,-0.0312,0,1.0000,0,0,1.5656,-2.2781,58.7139,-5.1542,-176.4679
2026-03-17,16:10:57,7257,0.0000,0.0129,0.0022,0.0640,-0.0312,0,1.0000,0,0,1.6475,1.8410,58.5705,-3.5543,-176.3982
2026-03-17,16:10:57,7305,0.0000,-0.0112,0.0028,0.0826,-0.0312,0,1.0000,0,0,1.5596,-2.0350,58.2929,-5.2403,-176.3225
2026-03-17,16:10:57,7358,0.0000,0.0050,0.0034,0.1004,-0.0312,0,1.0000,0,0,1.5712,0.3431,58.0747,-4.4761,-176.2885
2026-03-17,16:10:57,7395,0.0000,-0.0015,0.0019,0.0547,-0.0312,0,1.0000,0,0,1.5628,-0.4540,58.0208,-2.1189,-176.2827
2026-03-17,16:10:57,7439,0.0000,0.0183,0.0018,0.0543,-0.0312,0,1.0000,0,0,1.5390,-0.2689,58.0255,-0.6149,-176.3074
